id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
798148,Quiet room with ocean view + garden,4203319,Katja,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3259,-1.96892,Private room,35,2,138,2019-04-15,1.81,1,241
868112,ELKANO by SanSebastianForYou,3952766,Jon  SanSebastianForYou,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31882,-1.98489,Entire home/apt,100,2,165,2019-05-08,2.15,28,178
872681,Apartament Bilbao-Guggenheim with parking+wifi,4604601,Patricia,Vizcaya,Bilbao,43.26665,-2.93148,Entire home/apt,93,1,131,2019-04-27,1.96,1,156
891083,Apartamento en el centro de Bilbao,4733925,Fertxu,Vizcaya,Bilbao,43.25788,-2.93726,Entire home/apt,90,5,61,2019-05-20,0.81,1,53
892978,SARRIEGUI by SanSebastianForYou,3952766,Jon  SanSebastianForYou,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32043,-1.98533,Entire home/apt,100,2,85,2019-05-11,1.15,28,198
897347,"Casa de piedra SXVIII,en ""RIOJA""",4787524,Cristina,Ãlava,Eskuernaga,42.54593,-2.66483,Private room,220,2,0,,,2,362
899114,UNAMUNO by SanSebastianForYou,3952766,Jon  SanSebastianForYou,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31875,-1.98348,Entire home/apt,100,2,52,2019-05-14,0.68,28,173
899717,ZULOAGA by SanSebastianforYou,3952766,Jon  SanSebastianForYou,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31845,-1.98378,Entire home/apt,100,2,62,2019-04-01,0.82,28,166
903053,FANTASTIC VIEWS - GREAT TERRACE - LUMINOSO ÁTICO,4827486,Patricia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32112,-1.97396,Entire home/apt,95,2,279,2019-05-21,3.71,1,244
927629,"Central, Quiet and very  luminous",3868538,Pilar,Vizcaya,Bilbao,43.2601,-2.92978,Entire home/apt,107,2,194,2019-05-12,2.57,1,275
930583,Great villa_best location_2 garages,5012355,Alex,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31384,-1.98879,Entire home/apt,200,2,159,2019-03-24,2.12,1,145
940996,Bonito piso con vistas y acogedor,5086082,Laura,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31365,-1.985,Entire home/apt,170,3,141,2019-05-19,1.95,1,11
951796,LUMINOSA Y TRANQUILA EN EL CENTRO,5165035,Carmen,Vizcaya,Bilbao,43.2646,-2.93464,Private room,70,2,256,2019-05-20,3.45,1,1
