id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
onlyap599230518a46554e81f28886131,https://www.only-apartments.es/_/917366,-1.9849652000000333,43.3173141,2018-04-17 11:38:17.705000,2018-04-18 20:59:27.965000,onlyap917366,Apartamento,,6,,3,
onlyap599230518a46554e81f28886132,https://www.only-apartments.es/_/917339,-1.9849652000000333,43.3173141,2018-04-17 11:38:17.706000,2018-04-18 21:00:32.696000,onlyap917339,Apartamento,,6,,3,
onlyap599230518a46554e81f28886133,https://www.only-apartments.es/_/917230,-1.984683700000005,43.3177282,2018-04-17 11:33:38.546000,2018-04-24 10:59:06.456000,onlyap917230,Apartamento,,4,,2,
onlyap599230518a46554e81f28886134,https://www.only-apartments.es/_/917272,-1.984683700000005,43.3177282,2018-04-17 11:41:26.937000,2018-04-18 23:17:27.894000,onlyap917272,Apartamento,,12,,5,
onlyap599230518a46554e81f28886135,https://www.only-apartments.es/_/917364,-1.9838479999999663,43.3192275,2018-04-17 11:33:34.069000,2018-04-18 16:47:40.535000,onlyap917364,Apartamento,,3,,1,
onlyap599230518a46554e81f28886136,https://www.only-apartments.es/_/917209,-1.9838479999999663,43.3192275,2018-04-17 11:33:38.550000,2018-04-24 10:41:28.510000,onlyap917209,Apartamento,,4,,2,
onlyap599230518a46554e81f28886137,https://www.only-apartments.es/_/917214,-1.9838479999999663,43.3192275,2018-04-17 11:40:14.879000,2018-04-18 22:31:37.417000,onlyap917214,Apartamento,,8,,3,
onlyap599230518a46554e81f28886138,https://www.only-apartments.es/_/674443,-1.983703,43.31955,2018-04-22 22:42:47.202000,2018-04-24 12:03:47.042000,onlyap674443,Apartamento,,3,,1,
onlyap599230518a46554e81f28886139,https://www.only-apartments.es/_/513986,-1.9834618,43.3188868,2018-03-31 17:54:29.299000,2018-04-18 17:07:52.733000,onlyap513986,Apartamento,,4,,2,
onlyap599230518a46554e81f28886140,https://www.only-apartments.es/_/917837,-1.9836854999999787,43.3184756,2018-04-17 11:38:13.723000,2018-04-18 20:53:55.216000,onlyap917837,Apartamento,,6,,2,
onlyap599230518a46554e81f28886141,https://www.only-apartments.es/_/672802,-1.983868,43.318028,2018-03-31 17:55:09.509000,2018-04-18 21:07:41.531000,onlyap672802,Apartamento,,6,,3,
onlyap599230518a46554e81f28886142,https://www.only-apartments.es/_/665895,-1.9839039999999,43.3183249,2018-03-31 17:54:43.979000,2018-04-18 18:42:25.596000,onlyap665895,Apartamento,,5,,3,
onlyap599230518a46554e81f28886143,https://www.only-apartments.es/_/917368,-1.9839412999999695,43.3172054,2018-04-17 11:33:09.984000,2018-04-24 06:38:20.287000,onlyap917368,Apartamento,,4,,2,
onlyap599230518a46554e81f28886144,https://www.only-apartments.es/_/917305,-1.9838616997003555,43.31703660248668,2018-04-17 11:31:31.013000,2018-04-23 19:26:54.347000,onlyap917305,Apartamento,,4,,1,
onlyap599230518a46554e81f28886145,https://www.only-apartments.es/_/639707,-1.985615,43.315286,2018-03-31 17:54:32.474000,2018-04-18 17:25:28.123000,onlyap639707,Apartamento,,4,,2,
onlyap599230518a46554e81f28886146,https://www.only-apartments.es/_/639730,-1.985668,43.315358,2018-03-31 17:54:29.298000,2018-04-18 17:10:16.718000,onlyap639730,Apartamento,,4,,2,
onlyap599230518a46554e81f28886147,https://www.only-apartments.es/_/917235,-1.9854267000000618,43.3154534,2018-04-17 11:38:17.701000,2018-04-18 20:55:34.174000,onlyap917235,Apartamento,,6,,2,
onlyap599230518a46554e81f28886148,https://www.only-apartments.es/_/513983,-1.9851035,43.3159615,2018-03-31 17:54:14.779000,2018-04-24 04:19:00.599000,onlyap513983,Apartamento,,4,,1,
onlyap599230518a46554e81f28886149,https://www.only-apartments.es/_/917319,-1.986316200000033,43.3163127,2018-04-17 11:33:38.546000,2018-04-24 10:58:11.629000,onlyap917319,Apartamento,,4,,2,
onlyap599230518a46554e81f28886150,https://www.only-apartments.es/_/917361,-1.9865363000000116,43.3162471,2018-04-17 11:34:30.308000,2018-04-18 17:20:07.853000,onlyap917361,Apartamento,,3,,1,
onlyap599230518a46554e81f28886151,https://www.only-apartments.es/_/513981,-1.98733,43.3154,2018-04-22 22:41:59.992000,2018-04-24 04:13:20.038000,onlyap513981,Apartamento,,4,,2,
onlyap599230518a46554e81f28886152,https://www.only-apartments.es/_/742554,-1.987655,43.315247,2018-03-31 17:54:29.299000,2018-04-18 17:13:02.003000,onlyap742554,Apartamento,,4,,2,
onlyap599230518a46554e81f28886153,https://www.only-apartments.es/_/737676,-1.987655,43.315247,2018-03-31 17:55:09.509000,2018-04-18 21:09:47.390000,onlyap737676,Apartamento,,6,,3,
onlyap599230518a46554e81f28886154,https://www.only-apartments.es/_/639745,-1.987432,43.315253,2018-03-31 17:55:31.685000,2018-04-18 23:03:44.785000,onlyap639745,Apartamento,,10,,3,
onlyap599230518a46554e81f28886155,https://www.only-apartments.es/_/917245,-1.986851692199707,43.31496798618416,2018-04-17 11:37:48.585000,2018-04-18 20:37:16.156000,onlyap917245,Apartamento,,6,,3,
onlyap599230518a46554e81f28886156,https://www.only-apartments.es/_/917263,-1.9867122173309326,43.31531536252072,2018-04-17 11:39:09.268000,2018-04-18 21:35:11.923000,onlyap917263,Apartamento,,7,,3,
onlyap599230518a46554e81f28886157,https://www.only-apartments.es/_/917374,-1.9860654000000295,43.3157378,2018-04-17 11:32:31.317000,2018-04-24 01:21:28.263000,onlyap917374,Apartamento,,3,,1,
onlyap599230518a46554e81f28886158,https://www.only-apartments.es/_/692208,-1.986065,43.315738,2018-03-31 17:54:26.005000,2018-04-24 12:00:00.990000,onlyap692208,Apartamento,,3,,1,
onlyap599230518a46554e81f28886159,https://www.only-apartments.es/_/639711,-1.985983,43.315866,2018-04-17 11:32:46.031000,2018-04-24 05:35:38.405000,onlyap639711,Apartamento,,4,,2,
onlyap599230518a46554e81f28886160,https://www.only-apartments.es/_/917266,-1.9859987497329712,43.31559248154504,2018-04-17 11:40:14.872000,2018-04-18 22:29:06.172000,onlyap917266,Apartamento,,8,,3,
onlyap599230518a46554e81f28886161,https://www.only-apartments.es/_/917335,-1.9840498999999454,43.3138241,2018-04-17 11:38:17.700000,2018-04-18 20:55:17.206000,onlyap917335,Apartamento,,6,,2,
