id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
homeaw599230518a46554e81f28886153,https://www.homeaway.es/p8639613,-2.93610505,43.26438944,2018-03-31 19:32:39.791000,2018-04-14 03:05:31.470000,homeaw8639613,Apartamento,2,4,0,2,297
homeaw599230518a46554e81f28886154,https://www.homeaway.es/p8282351,-2.9351727,43.2642317,2017-10-14 13:18:44.283000,2018-04-24 02:28:25.763000,homeaw8282351,Apartamento,2,4,2,2,177
homeaw599230518a46554e81f28886155,https://www.homeaway.es/p8358280,-2.9356726,43.265317,2017-10-27 16:24:13.863000,2018-04-24 02:33:17.082000,homeaw8358280,Apartamento,2,6,0,2,175
homeaw599230518a46554e81f28886156,https://www.homeaway.es/p8098426,-2.9371985,43.2671378,2017-10-27 16:24:08.294000,2018-04-24 02:33:30.100000,homeaw8098426,Apartamento,2,6,2,2,216
homeaw599230518a46554e81f28886157,https://www.homeaway.es/p6850243,-2.9329195,43.2668055,2017-10-14 13:18:47.276000,2018-04-24 02:33:47.352000,homeaw6850243,Apartamento,1,4,0,2,108
homeaw599230518a46554e81f28886158,https://www.homeaway.es/p8648262,-2.9329492,43.264419,2018-03-31 19:32:43.043000,2018-04-24 02:33:07.653000,homeaw8648262,Apartamento,2,6,0,2,160
homeaw599230518a46554e81f28886159,https://www.homeaway.es/p6820310,-2.9321459,43.2631145,2017-10-14 13:18:45.718000,2018-01-08 14:02:41.899000,homeaw6820310,Apartamento,1,4,0,2,0
homeaw599230518a46554e81f28886160,https://www.homeaway.es/p8424784,-2.9288713,43.2645043,2018-03-31 19:32:39.791000,2018-04-15 22:41:51.881000,homeaw8424784,Apartamento,2,6,0,2,122
homeaw599230518a46554e81f28886161,https://www.homeaway.es/p8080033,-2.9297297,43.2654457,2017-10-14 13:18:48.812000,2018-01-08 14:02:44.194000,homeaw8080033,Apartamento,1,4,0,2,70
homeaw599230518a46554e81f28886162,https://www.homeaway.es/p6786944,-2.92849741,43.26606307,2017-10-14 13:18:44.283000,2018-04-24 02:47:16.771000,homeaw6786944,Apartamento,2,4,3,2,0
homeaw599230518a46554e81f28886163,https://www.homeaway.es/p6550817,-2.9302321,43.2666383,2017-10-14 13:18:44.283000,2018-04-24 02:46:04.126000,homeaw6550817,Apartamento,1,4,3,3,70
homeaw599230518a46554e81f28886164,https://www.homeaway.es/p1949599,-2.93229993,43.26795174,2017-10-14 13:18:53.074000,2017-11-05 09:49:20.468000,homeaw1949599,Apartamento,2,4,7,1,97
homeaw599230518a46554e81f28886165,https://www.homeaway.es/p1815673,-2.9315189,43.2697898,2017-10-14 13:18:45.718000,2017-12-18 13:58:02.601000,homeaw1815673,Apartamento,1,4,1,0,0
homeaw599230518a46554e81f28886166,https://www.homeaway.es/p1815679,-2.9315189,43.2697898,2017-10-14 13:18:45.718000,2018-04-24 02:48:16.355000,homeaw1815679,Apartamento,2,4,0,0,0
homeaw599230518a46554e81f28886167,https://www.homeaway.es/p8269819,-2.93192027,43.26923076,2017-10-14 13:18:48.812000,2018-04-24 02:44:08.306000,homeaw8269819,Apartamento,2,4,0,2,268
homeaw599230518a46554e81f28886168,https://www.homeaway.es/p2649124,-2.93014,43.26963,2017-10-14 13:18:48.812000,2018-04-24 02:30:53.042000,homeaw2649124,Apartamento,3,6,1,7,131
homeaw599230518a46554e81f28886169,https://www.homeaway.es/p8501662,-2.93014,43.26963,2018-03-31 19:33:11.385000,2018-04-15 23:01:30.703000,homeaw8501662,Apartamento,3,6,0,3,145
homeaw599230518a46554e81f28886170,https://www.homeaway.es/p1989574,-2.93302949,43.26785799,2017-10-14 13:18:53.074000,2017-11-05 09:49:45.151000,homeaw1989574,Apartamento,2,4,0,1,105
homeaw599230518a46554e81f28886171,https://www.homeaway.es/p8239518,-2.94454654,43.27298004,2017-10-14 13:18:48.812000,2018-04-24 02:48:19.157000,homeaw8239518,Piso,4,6,0,2,0
