listing_id,date
10743698,2016-03-22
10743698,2016-04-21
10743698,2016-05-16
10743698,2016-05-20
10743698,2016-05-22
10743698,2016-06-08
10743698,2016-06-11
10743698,2016-06-15
10743698,2016-06-19
10743698,2016-06-23
10743698,2016-07-09
10743698,2016-07-19
10743698,2016-07-29
10743698,2016-08-06
10743698,2016-08-15
10743698,2016-08-31
10743698,2016-09-07
10743698,2016-09-13
10743698,2016-09-18
10743698,2016-09-28
10743698,2016-10-06
10743698,2016-10-23
10743698,2016-10-28
10743698,2016-11-01
10743698,2016-11-13
10743698,2016-12-09
10743698,2017-02-12
10743698,2017-02-25
10743698,2017-03-05
10743698,2017-03-12
15377632,2016-10-09
15377632,2016-10-29
15377632,2016-11-01
15377632,2016-11-13
15377632,2016-11-20
15377632,2016-11-27
15377632,2016-12-10
15377632,2016-12-18
15377632,2016-12-24
15377632,2016-12-25
15377632,2017-01-01
15377632,2017-01-24
15377632,2017-03-10
9933087,2016-03-23
9933087,2016-10-29
9083620,2016-02-21
9083620,2016-03-06
9083620,2016-03-20
9083620,2016-03-24
9083620,2016-04-17
9083620,2016-04-21
9083620,2016-04-24
9083620,2016-05-08
9083620,2016-05-22
9083620,2016-05-25
9083620,2016-05-29
9083620,2016-06-01
9083620,2016-06-08
9083620,2016-06-12
9083620,2016-06-20
9083620,2016-06-23
9083620,2016-07-10
9083620,2016-07-15
9083620,2016-07-21
9083620,2016-07-23
9083620,2016-07-26
9083620,2016-07-27
9083620,2016-08-08
9083620,2016-08-24
9083620,2016-08-29
9083620,2016-08-31
9083620,2016-09-03
9083620,2016-09-11
9083620,2016-10-09
9083620,2016-10-31
9083620,2016-11-01
9083620,2016-11-13
9083620,2016-11-22
9083620,2016-11-27
9083620,2016-12-04
9083620,2016-12-08
9083620,2017-01-02
9083620,2017-01-08
9083620,2017-01-23
9083620,2017-01-29
9083620,2017-02-24
9083620,2017-03-06
14622081,2016-09-04
14622081,2016-09-08
14622081,2016-09-22
14622081,2016-09-25
14622081,2016-09-29
14622081,2016-10-02
14622081,2016-10-06
14622081,2016-10-09
14622081,2016-10-24
14622081,2016-11-01
14622081,2016-11-27
14622081,2016-12-10
14622081,2017-01-01
11172678,2016-05-07
11172678,2016-05-10
11172678,2016-05-25
11172678,2016-06-09
11172678,2016-07-04
11172678,2016-07-07
11172678,2016-07-08
11172678,2016-07-10
11172678,2016-07-19
11172678,2016-07-24
11172678,2016-08-04
11172678,2016-08-06
11172678,2016-08-09
11172678,2016-08-21
11172678,2016-08-22
11172678,2016-08-29
11172678,2016-09-05
11172678,2016-09-10
11172678,2016-09-12
11172678,2016-09-24
11172678,2016-10-02
11172678,2016-10-03
11172678,2016-10-07
11172678,2016-10-09
11172678,2016-10-16
11172678,2016-11-13
11172678,2017-01-01
9629619,2016-01-03
9629619,2016-01-24
9629619,2016-05-16
9629619,2016-06-05
9629619,2016-07-26
9629619,2016-07-28
9629619,2016-08-20
9629619,2016-09-05
9629619,2016-09-14
9629619,2016-09-18
9629619,2016-09-23
9629619,2016-10-17
9629619,2016-10-24
9629619,2016-11-13
7091429,2015-07-12
16153429,2016-12-04
16153429,2016-12-09
16153429,2016-12-28
16153429,2016-12-29
12120530,2016-07-22
12120530,2016-07-29
12120530,2016-08-15
12120530,2016-08-20
16832642,2017-02-01
16832642,2017-02-05
16832642,2017-02-08
16832642,2017-02-12
16832642,2017-02-17
16832642,2017-02-18
16832642,2017-02-19
16832642,2017-02-21
16832642,2017-03-12
