"","id","latitude","longitude","price","accommodates","room_type","host_id","host_name","source","barrio","umenores"
"914",1928655,43.3252873018648,-1.98453047889745,25,1,"Private room",9893159,"Joseba","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"915",938761,43.3157297132258,-1.98503816068837,150,6,"Entire home/apt",5070724,"Gorka","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"916",5198559,43.3088209454439,-1.99383362423698,150,6,"Entire home/apt",5254782,"Always Easy","InsideAirbnb,Santi Espinosa","Aiete","Munto"
"917",11924218,43.3147253048194,-1.98074968564817,65,2,"Private room",63629203,"Ibaia","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"918",13778384,43.3078450869202,-1.97258188923556,50,2,"Private room",49473712,"Miren","InsideAirbnb,Santi Espinosa","Amara Berri","Riberas"
"919",7623386,43.3240954840332,-1.98274758719316,100,4,"Entire home/apt",39990119,"Martin","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"920",4444961,43.3243290057831,-1.97904773335701,60,8,"Private room",149691,"Alex","InsideAirbnb,Santi Espinosa","Gros","Gros"
"921",10744513,43.3219760610842,-1.97607484488903,170,6,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Gros","Gros"
"922",13472443,43.3161036244023,-2.00732284665645,187,4,"Entire home/apt",13367653,"Selectedrentals","InsideAirbnb,Santi Espinosa","Antiguo","Faro - Erregenea"
"923",7041725,43.3164602238554,-1.98115599143342,40,1,"Private room",36721556,"Jose Martin","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"924",12966603,43.3018311601264,-2.05319932149172,438,14,"Entire home/apt",71316977,"Gari","InsideAirbnb,Santi Espinosa","Igeldo","IGELDO"
"925",11673029,43.3241518129983,-1.9704216291322,125,6,"Entire home/apt",61980780,"José Ángel","InsideAirbnb,Santi Espinosa","Gros","Gros"
"926",13202070,43.3240259127253,-1.98607484222919,60,2,"Private room",73815563,"Mª Pilar","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"927",12358263,43.3216450670767,-1.97262004215129,29,2,"Private room",53583018,"Ruth","InsideAirbnb,Santi Espinosa","Egia","Atotxa"
"928",3610727,43.3230590451497,-1.98452354908301,110,4,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"929",15815284,43.3221429198938,-1.97519651155326,30,2,"Private room",77963975,"Carlos","InsideAirbnb,Santi Espinosa","Gros","Gros"
"930",1864250,43.306961099111,-1.97610317115654,55,5,"Entire home/apt",9721328,"Albert","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"931",11670089,43.3209392836088,-1.95509515187819,60,6,"Entire home/apt",20567534,"Fernando","InsideAirbnb,Santi Espinosa","Intxaurrondo","Intxaurrondo Zaharra"
"932",14002276,43.3224991658852,-1.97519447504219,40,2,"Private room",83663860,"Maria Antonia","InsideAirbnb,Santi Espinosa","Gros","Gros"
"933",9162564,43.3204352036437,-1.93635353491881,62,2,"Entire home/apt",45542311,"Iñigo","InsideAirbnb,Santi Espinosa",NA,NA
"934",12448036,43.3206240581717,-1.93438641681804,60,4,"Entire home/apt",27984336,"Estibaliz","InsideAirbnb,Santi Espinosa","Altza","Oleta"
"935",9933087,43.3205885732045,-1.93179482998062,52,4,"Private room",1580586,"Maria","InsideAirbnb,Santi Espinosa","Altza","Oleta"
"936",2389434,43.2782435045362,-1.95685388266848,50,2,"Private room",11512737,"Izadi","InsideAirbnb",NA,NA
"937",16685481,43.3146905317806,-1.95924555716073,60,3,"Entire home/apt",81048519,"Juan Jose","InsideAirbnb","Intxaurrondo","Intxaurrondo Sur"
"938",17790556,43.3227995014442,-1.97471880640369,59,2,"Private room",40355932,"Alexander","InsideAirbnb","Gros","Gros"
"939",12538218,43.3038041525942,-1.97389718340786,100,6,"Entire home/apt",67867097,"Virginia","InsideAirbnb","Amara Berri","Amara - Berri"
"940",13260368,43.3159407586734,-1.98073685152553,35,1,"Private room",7237827,"Miren","InsideAirbnb","Centro","Area Romantica"
"941",14156593,43.3208550363568,-1.97668153773331,85,2,"Entire home/apt",83742780,"Eider","InsideAirbnb","Egia","Paseo del Urumea"
"942",17146614,43.3143399456458,-2.00725782069726,159,6,"Entire home/apt",6598471,"People Rentals","InsideAirbnb","Antiguo","Ondarreta"
"943",5631724,43.3156456250825,-2.00300899724363,90,2,"Private room",8703392,"Jorge","InsideAirbnb","Antiguo","Ondarreta"
"944",17133294,43.3207411200959,-1.97854931592587,140,3,"Entire home/apt",115134693,"Juana","InsideAirbnb","Centro","Area Romantica"
"945",16676363,43.3024516423592,-2.00474306596705,50,2,"Private room",51682000,"Maria Jesus","InsideAirbnb","Ibaeta","Errotaburu"
"946",10826667,43.3195841208048,-1.97469921672172,59,2,"Private room",56059059,"Patri&Jhon","InsideAirbnb","Egia","Atotxa"
"947",17806759,43.3136147728016,-2.00167231871342,60,4,"Entire home/apt",121686363,"Maria","InsideAirbnb","Antiguo","Matia"
"948",16698309,43.3120127385464,-1.96951483039645,30,2,"Entire home/apt",46137749,"Joxe","InsideAirbnb","Amara Berri","Riberas"
"949",16399673,43.3185613850991,-1.98132785217731,559,7,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"950",17505602,43.320150745967,-1.97906822523672,189,7,"Entire home/apt",85246818,"Coralan San Sebastian","InsideAirbnb","Centro","Area Romantica"
"951",16398973,43.3146759249509,-2.00112723729859,529,7,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Antiguo","Matia"
"952",5631771,43.3155416286268,-2.00313388476225,45,1,"Private room",8703392,"Jorge","InsideAirbnb","Antiguo","Ondarreta"
"953",16399573,43.3211127457222,-1.97697620759832,369,2,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Gros","Gros"
"954",17251527,43.3239172335784,-1.98287893784771,100,4,"Entire home/apt",115372864,"Jon De La Hoz Langarica Y Otro Cb","InsideAirbnb","Centro","Area Romantica"
"955",6395075,43.3242040441236,-1.98322992938779,35,2,"Private room",33064793,"Noldus","InsideAirbnb","Centro","Area Romantica"
"956",16399488,43.3191744115842,-1.97755747223967,429,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Egia","Paseo del Urumea"
"957",17439831,43.3238850361469,-1.98183108766957,120,6,"Entire home/apt",5254782,"Always Easy","InsideAirbnb","Centro","Area Romantica"
"958",16399404,43.3201532072797,-1.97800002694193,429,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"959",10378266,43.3239772900545,-1.98194293166087,125,2,"Entire home/apt",24273022,"Conchita","InsideAirbnb","Centro","Area Romantica"
"960",16399361,43.3189331967396,-1.97991715468932,379,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"961",16399340,43.3201651376932,-1.98090209591554,429,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"962",16399337,43.3088563140183,-1.97762588245845,419,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"963",13728718,43.3168389497206,-1.97138957428615,118,5,"Entire home/apt",80288659,"Ana","InsideAirbnb","Egia","Iruresoro"
"964",6372286,43.3137767535461,-2.00293458720281,150,4,"Entire home/apt",33206224,"Patricio","InsideAirbnb","Antiguo","Matia"
"965",17637182,43.3153632585412,-2.00139272487553,400,5,"Entire home/apt",14539528,"Ana","InsideAirbnb","Antiguo","Ondarreta"
"966",5438293,43.3079930756501,-1.99442475472199,95,5,"Entire home/apt",28211354,"Ainhoa & Ane","InsideAirbnb","Aiete","Munto"
"967",6217708,43.3139552329253,-2.00303512048193,120,4,"Entire home/apt",32246889,"Oihana","InsideAirbnb","Antiguo","Matia"
"968",17038985,43.3244944495664,-1.98119976341109,120,6,"Entire home/apt",12954077,"Aritz","InsideAirbnb",NA,NA
"969",16431315,43.3214928011935,-1.9753326907302,399,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Gros","Gros"
"970",16997873,43.304873968759,-1.97621746156122,25,2,"Private room",41651900,"Harriet","InsideAirbnb","Amara Berri","Amara - Berri"
"971",17789494,43.3222209706946,-1.96247690300451,65,3,"Entire home/apt",46867634,"Iñaki","InsideAirbnb","Ategorrieta-Ulia","Ulia - Barren"
"972",7740183,43.3230726087174,-1.98776074081189,55,2,"Private room",32252822,"Nora","InsideAirbnb","Centro","Parte Vieja"
"973",776841,43.3266060599723,-1.96925997197133,32,1,"Private room",4096200,"Ali","InsideAirbnb","Ategorrieta-Ulia","Manteo"
"974",17398022,43.3233691189627,-1.98337163699746,150,2,"Entire home/apt",809371,"Javier","InsideAirbnb","Centro","Parte Vieja"
"975",16398974,43.3094058180608,-1.98045786051873,369,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"976",17536106,43.3210720880123,-1.97701727760356,23,4,"Shared room",109977260,"Donosti","InsideAirbnb","Gros","Gros"
"977",16398967,43.3099098632618,-1.97812478824592,369,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"978",17664436,43.3139991224683,-1.99194049387755,180,6,"Entire home/apt",120231094,"Maria","InsideAirbnb","Centro","Paseo Miraconcha"
"979",16398873,43.309750794118,-1.97793682293333,369,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"980",16431617,43.3145424703837,-1.98948101739654,779,8,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Paseo Miraconcha"
"981",13490684,43.3145806460366,-2.00187747894525,90,4,"Entire home/apt",77306245,"Irune","InsideAirbnb","Antiguo","Matia"
"982",17085524,43.314178195729,-2.00337299958372,60,4,"Entire home/apt",4614604,"Apartamentos Donostia","InsideAirbnb","Antiguo","Matia"
"983",17579890,43.3238273258073,-1.98810029573795,99,3,"Entire home/apt",6598471,"People Rentals","InsideAirbnb","Centro","Parte Vieja"
"984",16211812,43.3247985925934,-1.97061500807416,30,2,"Private room",9588696,"Anne","InsideAirbnb","Gros","Gros"
"985",17129293,43.3173495528807,-1.98414200083546,180,6,"Entire home/apt",115129584,"Walter","InsideAirbnb","Centro","Area Romantica"
"986",13631290,43.3158498065364,-1.98299494592392,80,2,"Private room",79023262,"Escarcer","InsideAirbnb","Centro","Area Romantica"
"987",17858526,43.3229154952048,-1.97740955941342,75,2,"Private room",25733378,"Iñigo","InsideAirbnb","Gros","Gros"
"988",17563376,43.3167042263389,-1.96814224293744,47,2,"Private room",119149236,"Iñaki","InsideAirbnb","Egia","Iruresoro"
"989",17432290,43.3126100045121,-2.00400772272734,80,2,"Entire home/apt",18192487,"José Mari","InsideAirbnb","Antiguo","Matia"
"990",11924608,43.3155892204644,-1.97862794781786,65,2,"Private room",63629203,"Ibaia","InsideAirbnb","Centro","Area Romantica"
"991",17325749,43.325458262815,-1.98421642276486,30,3,"Private room",790667,"Off Beat Guesthouse","InsideAirbnb","Centro","Area Romantica"
"992",15032214,43.312307206241,-2.0054090015731,90,2,"Private room",92983132,"Maria","InsideAirbnb","Antiguo","Benta - Berri"
"993",16883346,43.3216405500601,-1.97598821229035,50,4,"Shared room",11947214,"Carlos","InsideAirbnb","Gros","Gros"
"994",17843281,43.3152396415951,-1.9406685359299,40,2,"Private room",122056479,"Danel","InsideAirbnb","Altza","La Herrera"
"995",15710627,43.3225927723268,-1.98454370112772,40,2,"Private room",2849717,"Kelly","InsideAirbnb","Centro","Parte Vieja"
"996",5486987,43.3111842771565,-1.97835131913456,140,2,"Entire home/apt",28453397,"Maria","InsideAirbnb","Amara Berri","Amara - Berri"
"997",16431509,43.3168227200234,-1.98575740788868,389,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"998",6355317,43.3260850044592,-1.96610556926739,30,2,"Private room",33109119,"Lucia","InsideAirbnb","Ategorrieta-Ulia","Manteo"
"999",16431407,43.3220286501053,-1.97962598183554,369,3,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1000",11606200,43.3175337307975,-1.97560815499992,43,2,"Private room",48013502,"Urko","InsideAirbnb","Egia","Atotxa"
"1001",16398514,43.3201362211579,-1.97902170198186,389,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1002",16398516,43.322416301861,-1.97489393389152,479,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Gros","Gros"
"1003",16398511,43.3083936816777,-1.97599218058291,349,3,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Egia","Paseo del Urumea"
"1004",16398505,43.3210795234419,-1.97518674089682,539,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Egia","Paseo del Urumea"
"1005",5625981,43.3179446992398,-1.98042245799003,89,2,"Entire home/apt",6598471,"People Rentals","InsideAirbnb","Centro","Area Romantica"
"1006",16399410,43.3202900627535,-1.9765202877303,369,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Egia","Paseo del Urumea"
"1007",12230581,43.3241653655488,-1.97815202469529,100,2,"Private room",65804738,"Koldo","InsideAirbnb","Gros","Gros"
"1008",15956727,43.3181466277307,-1.9546801875856,60,2,"Private room",99915435,"Igor","InsideAirbnb","Intxaurrondo","Intxaurrondo Norte"
"1009",16628396,43.3198028753976,-1.98053317171713,429,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1010",6076412,43.3147156095598,-1.9813174391015,100,2,"Private room",837904,"Marleen","InsideAirbnb","Centro","Area Romantica"
"1011",16332816,43.3160005027458,-1.97942487725167,90,5,"Entire home/apt",106914989,"Mikel / Ainhoa","InsideAirbnb","Centro","Area Romantica"
"1012",13531143,43.3162246276867,-1.97443044652781,40,2,"Private room",48013502,"Urko","InsideAirbnb","Egia","Iruresoro"
"1013",15546262,43.3233001366611,-1.97787588374398,65,2,"Private room",99915435,"Igor","InsideAirbnb","Gros","Gros"
"1014",17446740,43.321803244444,-1.97320659396553,150,5,"Entire home/apt",30214527,"Silvia","InsideAirbnb","Egia","Atotxa"
"1015",13424393,43.2991577412673,-1.99246270768756,85,2,"Private room",68640001,"Mariaje","InsideAirbnb","Aiete","Pagola"
"1016",12334812,43.3244262937559,-1.96949668146925,50,2,"Private room",51308087,"Mike","InsideAirbnb","Gros","Gros"
"1017",17577654,43.311866874162,-1.99471452816697,220,4,"Entire home/apt",1596383,"Borja","InsideAirbnb","Antiguo","Pio Baroja"
"1018",17535494,43.3227514523729,-1.9692812699103,28,1,"Private room",118939099,"Natalia","InsideAirbnb","Gros","Gros"
"1019",16431412,43.3122790027937,-2.00713478612342,519,7,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Antiguo","Benta - Berri"
"1020",16621161,43.3018917714306,-2.0042488855864,15,1,"Private room",109746871,"Mari","InsideAirbnb","Ibaeta","Errotaburu"
"1021",17307245,43.3181093952424,-1.98196527146325,75,6,"Entire home/apt",4614604,"Apartamentos Donostia","InsideAirbnb","Centro","Area Romantica"
"1022",13272294,43.304268198132,-1.97568558612769,100,5,"Entire home/apt",74781426,"Juan José","InsideAirbnb","Amara Berri","Amara - Berri"
"1023",17339734,43.324298764208,-1.98650008698243,50,4,"Private room",790667,"Off Beat Guesthouse","InsideAirbnb","Centro","Parte Vieja"
"1024",15406414,43.3054734369826,-1.97766121457022,110,7,"Entire home/apt",92756437,"Laida & Galder","InsideAirbnb","Amara Berri","Amara - Berri"
"1025",16643352,43.3204518392024,-1.97502425981514,22,10,"Shared room",109977260,"Donosti","InsideAirbnb","Egia","Atotxa"
"1026",17536270,43.3208887625497,-1.97518096528999,29,2,"Private room",109977260,"Donosti","InsideAirbnb","Egia","Atotxa"
"1027",11605968,43.3180298712734,-1.9746489461556,40,2,"Private room",48013502,"Urko","InsideAirbnb","Egia","Atotxa"
"1028",13202541,43.3053839259041,-2.01713640995188,128,3,"Entire home/apt",73961518,"Ines","InsideAirbnb","Ibaeta","Berio"
"1029",16835224,43.3111271169608,-1.98091052934014,319,3,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"1030",16399677,43.318669642134,-1.9820324889498,539,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1031",13188893,43.3207825443513,-1.97247467637415,58,4,"Entire home/apt",10148878,"Jon","InsideAirbnb","Egia","Jai - Alai"
"1032",12185447,43.3146532011382,-2.00613879308096,180,5,"Entire home/apt",57387361,"Maite","InsideAirbnb","Antiguo","Ondarreta"
"1033",16445550,43.3204740982086,-1.98104824557822,539,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1034",16822320,43.3136561355884,-2.0085872140089,149,6,"Entire home/apt",6598471,"People Rentals","InsideAirbnb","Antiguo","Ondarreta"
"1035",1888178,43.3074276391663,-1.97140912800313,62,1,"Private room",4906938,"Leire","InsideAirbnb","Amara Berri","Riberas"
"1036",17018794,43.3191786047539,-1.98138839012046,379,3,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1037",512917,43.315415633869,-2.00172734237515,150,4,"Entire home/apt",2524293,"Itziar","InsideAirbnb","Antiguo","Ondarreta"
"1038",11602656,43.3179529769039,-1.97609828620816,40,2,"Private room",48013502,"Urko","InsideAirbnb","Egia","Atotxa"
"1039",14699204,43.3076252792265,-1.9797509926884,26,1,"Private room",84915138,"Juan Carlos","InsideAirbnb","Amara Berri","Amara - Berri"
"1040",864709,43.3268532821868,-1.96973395317491,29,1,"Private room",4096200,"Ali","InsideAirbnb","Gros","Sag�es"
"1041",3066401,43.3140968014673,-2.00358826084708,235,9,"Entire home/apt",15605371,"Gari","InsideAirbnb","Antiguo","Ondarreta"
"1042",7899653,43.3033685025709,-1.97578527787102,33,2,"Private room",41651900,"Harriet","InsideAirbnb","Amara Berri","Amara - Berri"
"1043",1354162,43.323760045978,-1.98692900225747,70,4,"Entire home/apt",5172999,"Juan Maria","InsideAirbnb","Centro","Parte Vieja"
"1044",13347252,43.3140455332284,-2.00378861293018,100,6,"Entire home/apt",75640070,"Juan","InsideAirbnb","Antiguo","Ondarreta"
"1045",17486677,43.320923991831,-1.97659793205395,30,2,"Private room",85851726,"Friedi","InsideAirbnb","Gros","Gros"
"1046",16434254,43.3131953962159,-1.99197605836958,649,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Aiete","Miraconcha"
"1047",7268686,43.325447774894,-1.98381834327779,30,2,"Private room",33064793,"Noldus","InsideAirbnb","Centro","Area Romantica"
"1048",6541858,43.3174241951088,-1.97254498345343,34,1,"Private room",34211190,"Aneklau","InsideAirbnb","Egia","Aldakoenea"
"1049",15107283,43.3187761506203,-1.95587059085525,40,2,"Private room",93636957,"Daniel","InsideAirbnb","Intxaurrondo","Intxaurrondo Berri"
"1050",17510875,43.3033168333955,-1.97919706886529,19,1,"Private room",4387604,"Marie","InsideAirbnb","Amara Berri","Amara - Berri"
"1051",17340383,43.3250757302183,-1.98568792888901,40,3,"Private room",790667,"Off Beat Guesthouse","InsideAirbnb","Centro","Parte Vieja"
"1052",16445666,43.31934812416,-1.97903785555974,379,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1053",16445682,43.3198574107056,-1.9812882184204,429,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1054",16691431,43.3096199676909,-2.00361548491546,45,2,"Private room",110528065,"Simone","InsideAirbnb","Antiguo","Heriz - Aizgorri"
"1055",16174665,43.323651526915,-1.98518124499192,89,4,"Entire home/apt",90580974,"Myriam","InsideAirbnb","Centro","Parte Vieja"
"1056",17296956,43.3262204989063,-1.97061823603988,70,4,"Entire home/apt",10725302,"Aizlur, S.L.","InsideAirbnb","Ategorrieta-Ulia","Manteo"
"1057",12638953,43.3001289760234,-1.99185641132369,150,4,"Entire home/apt",68640001,"Mariaje","InsideAirbnb","Aiete","Bera - Bera"
"1058",13872646,43.3228215660407,-1.97632704435701,113,5,"Entire home/apt",37985139,"David & Shandra","InsideAirbnb","Gros","Gros"
"1059",16707002,43.3026300300117,-1.98621033364486,80,4,"Entire home/apt",19792013,"Ignacio","InsideAirbnb","Aiete","Puio - Lanberri"
"1060",7302559,43.3107404766894,-1.95577166582073,44,2,"Private room",38246381,"Isabel","InsideAirbnb","Intxaurrondo","Cuidad Jardin"
"1061",16399595,43.3190315087301,-1.9814657957704,469,7,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1062",2682230,43.3250522044328,-1.98546016474652,100,2,"Entire home/apt",12975982,"Julia","InsideAirbnb","Centro","Parte Vieja"
"1063",17087693,43.3155987850681,-1.98659129650327,71,4,"Entire home/apt",102583389,"Basque Stay","InsideAirbnb","Centro","Area Romantica"
"1064",7210855,43.3232155124709,-1.98667229624162,75,2,"Private room",34717423,"Hugo","InsideAirbnb","Centro","Parte Vieja"
"1065",8186982,43.321248602472,-1.98655544132447,89,4,"Entire home/apt",42591511,"Iñigo","InsideAirbnb","Centro",NA
"1066",6702914,43.3235816685064,-1.98227213283474,35,3,"Private room",33064793,"Noldus","InsideAirbnb","Centro","Area Romantica"
"1067",17845246,43.3234317963305,-1.9904599622231,75,2,"Entire home/apt",3952766,"Jon","InsideAirbnb","Centro","Monte Urgull"
"1068",13119805,43.3144216778224,-1.98731279994175,160,4,"Entire home/apt",5254782,"Always Easy","InsideAirbnb","Aiete","Arbaizenea"
"1069",7655712,43.3135339614754,-1.98354823639254,130,5,"Entire home/apt",19024359,"Nagore","InsideAirbnb","Centro","Amara Zaharra"
"1070",16699682,43.323671961825,-1.97659682434602,80,5,"Entire home/apt",21203493,"Aitor","InsideAirbnb","Gros","Gros"
"1071",17264929,43.3150604926636,-1.99939681794523,285,7,"Entire home/apt",116390025,"Ainhoa","InsideAirbnb","Antiguo","Matia"
"1072",16445725,43.3152647389397,-1.98661353549057,429,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1073",2421012,43.3201309632471,-1.95251087128069,75,2,"Entire home/apt",11008085,"Jacob","InsideAirbnb","Intxaurrondo","Intxaurrondo Berri"
"1074",13576502,43.3189400458908,-1.96921285595851,30,4,"Private room",60783435,"Liuba","InsideAirbnb","Egia","Jai - Alai"
"1075",10376824,43.3156933311079,-2.00298162994698,75,2,"Private room",8703392,"Jorge","InsideAirbnb","Antiguo","Ondarreta"
"1076",17587984,43.3218028267697,-1.97495791951625,160,6,"Entire home/apt",40355932,"Alexander","InsideAirbnb","Gros","Gros"
"1077",6760132,43.3176987335186,-1.98275026830804,99,5,"Entire home/apt",35387153,"Inma","InsideAirbnb","Centro","Area Romantica"
"1078",17562571,43.3257621828243,-1.98507549583161,110,3,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb","Centro","Monte Urgull"
"1079",13649544,43.3151369739278,-1.98237857420381,80,2,"Private room",79023262,"Escarcer","InsideAirbnb","Centro","Area Romantica"
"1080",17162519,43.314269671009,-2.0003837000343,90,5,"Entire home/apt",82023303,"Beatriz","InsideAirbnb","Antiguo","Matia"
"1081",15147567,43.3184609400542,-1.95604446808152,30,2,"Private room",93636957,"Daniel","InsideAirbnb","Intxaurrondo","Intxaurrondo Berri"
"1082",17582717,43.3227291498303,-1.98969331940851,110,3,"Entire home/apt",109347536,"Xabier","InsideAirbnb",NA,NA
"1083",14151828,43.3031784788874,-1.99692230611141,48,2,"Private room",29300321,"Myriam","InsideAirbnb","Aiete","Bera - Bera"
"1084",16624216,43.3100902462744,-2.00201122558464,77,4,"Entire home/apt",109780975,"Amaia","InsideAirbnb","Antiguo","Heriz - Aizgorri"
"1085",15533668,43.3194277180372,-1.95553298771651,25,2,"Private room",99915435,"Igor","InsideAirbnb","Intxaurrondo","Intxaurrondo Berri"
"1086",12633643,43.3058948383568,-1.97631631023816,100,3,"Entire home/apt",68607178,"Ainhoa","InsideAirbnb","Amara Berri","Amara - Berri"
"1087",17606182,43.3042187785839,-2.00569862461133,75,4,"Entire home/apt",119660337,"Eneritz","InsideAirbnb","Ibaeta","Lorea"
"1088",16434541,43.3195084145438,-1.97969948387149,539,2,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1089",16434539,43.3074478131236,-1.97920454731287,349,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"1090",16434540,43.3077022478857,-1.98042903066923,339,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Amara Berri","Amara - Berri"
"1091",16434537,43.3157272126302,-1.98648824035458,509,7,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1092",7753952,43.3202879177535,-1.96987184530623,66,4,"Entire home/apt",40767857,"Pat","InsideAirbnb","Egia","Jai - Alai"
"1093",16434418,43.3117777556427,-1.98085688670039,369,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1094",9086190,43.3208456116571,-1.98372038543928,70,1,"Private room",37814558,"Nuntz","InsideAirbnb","Centro","Area Romantica"
"1095",16434416,43.31791740903,-1.98128370790086,389,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1096",16434407,43.3226302123112,-1.97719335292634,559,9,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Gros","Gros"
"1097",16434397,43.31826503252,-1.97978631857592,429,6,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1098",16434398,43.3191815784337,-1.97977100911168,389,4,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1099",16892774,43.3207489303283,-1.94004009521228,48,4,"Entire home/apt",112704367,"Charo","InsideAirbnb","Miracruz-Bidebieta","Bidebieta 1 - Artazkone"
"1100",6842548,43.3200604979625,-1.95165023788735,70,3,"Entire home/apt",35855383,"David","InsideAirbnb","Intxaurrondo","Intxaurrondo Zaharra"
"1101",17844425,43.324816553056,-1.9848060731562,100,3,"Entire home/apt",122066306,"Aitzol&Andrea","InsideAirbnb","Centro","Parte Vieja"
"1102",509610,43.3235532556564,-1.98306270598487,45,2,"Private room",2281404,"Ana Isabel","InsideAirbnb","Centro","Area Romantica"
"1103",13469676,43.3121879037157,-2.00403743538935,75,6,"Entire home/apt",19738132,"Jon","InsideAirbnb","Antiguo","Heriz - Aizgorri"
"1104",16582607,43.3131766438374,-1.95780760333329,55,2,"Private room",103247076,"Isabel Ortiz Perez","InsideAirbnb","Intxaurrondo","Intxaurrondo Sur"
"1105",17491863,43.3182102524518,-1.97768151264187,160,4,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb","Egia","Paseo del Urumea"
"1106",14664874,43.3092587292938,-1.9799650195155,35,1,"Private room",91109629,"Sonia","InsideAirbnb","Amara Berri","Amara - Berri"
"1107",16385186,43.3173292658506,-1.98563796569674,509,5,"Entire home/apt",98419892,"FeelFree Rentals","InsideAirbnb","Centro","Area Romantica"
"1108",17466522,43.3242793860847,-1.97468498454266,50,1,"Private room",85236281,"Onintza","InsideAirbnb","Gros","Gros"
"1109",17073272,43.3107373014909,-1.99201317360091,65,2,"Entire home/apt",5361990,"Beñat","InsideAirbnb","Aiete","Miraconcha"
"1110",17327221,43.3253472938926,-1.9858405702718,35,2,"Private room",790667,"Off Beat Guesthouse","InsideAirbnb","Centro","Monte Urgull"
