"","id","url","longitude","latitude","found","revised","host.id","room_type","bedrooms","capacity","reviews","min_nights","price","name","img","barrio","umenores"
"376","airbnb1939672","https://www.airbnb.es/rooms/1939672",-1.98641651469527,43.323617208615,"2017-08-17 14:04:21.853000","2017-09-08 07:14:52.673000","airbnb9893159","private_room",1,2,183,2,25,"DOUBLE ROOM Old Part WIFI,Tv","https://a0.muscache.com/im/pictures/74769076/0e7ac96c_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"377","airbnb17842698","https://www.airbnb.es/rooms/17842698",-1.98658664383953,43.3237164406405,"2017-08-17 08:05:15.730000","2017-09-08 07:14:58.181000","airbnb122050593","private_room",1,2,9,1,100,"Sunny and spacious guest room","https://a0.muscache.com/im/pictures/aadff261-171f-4e88-8036-1e22d55dd606.jpg?aki_policy=medium","Centro","Parte Vieja"
"378","airbnb13203184","https://www.airbnb.es/rooms/13203184",-1.98645859508633,43.3235506205286,"2017-08-17 14:05:11.339000","2017-09-08 07:15:03.633000","airbnb73815563","private_room",1,2,1,2,70,"Doble Interior no7 con ducha propia old part WIFI","https://a0.muscache.com/im/pictures/5870a69e-aa81-49e1-9477-e314f965b46b.jpg?aki_policy=medium","Centro","Parte Vieja"
"379","airbnb7455623","https://www.airbnb.es/rooms/7455623",-1.98651657435665,43.3232997937336,"2017-08-17 08:05:11.668000","2017-09-08 07:15:09.329000","airbnb19156553","entire_home",3,10,72,1,300,"Casco historico, vistas al puerto","https://a0.muscache.com/im/pictures/103547150/adb38bba_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"380","airbnb7210855","https://www.airbnb.es/rooms/7210855",-1.98667229624162,43.3232155124709,"2017-08-17 08:05:19.889000","2017-09-08 07:15:14.935000","airbnb34717423","private_room",1,2,3,1,75,"Habitacion doble en Parte Vieja!","https://a0.muscache.com/im/pictures/d863ac14-b868-464a-9853-08b4db1fb3ce.jpg?aki_policy=medium","Centro","Parte Vieja"
"381","airbnb3745990","https://www.airbnb.es/rooms/3745990",-1.98668638270372,43.3232032106199,"2017-08-17 08:05:19.889000","2017-09-08 07:15:20.863000","airbnb19156553","private_room",1,6,24,1,140,"Con vista al puerto pesquero!","https://a0.muscache.com/im/pictures/47134047/243175f1_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"382","airbnb12167963","https://www.airbnb.es/rooms/12167963",-1.98679879869692,43.3231529653848,"2017-08-17 08:05:15.730000","2017-09-08 07:15:26.771000","airbnb38990075","entire_home",1,2,44,2,139,"C- Coqueto estudio para dos ESS00336","https://a0.muscache.com/im/pictures/e8e4dc54-4fa2-4ded-a132-aeaac6b3a244.jpg?aki_policy=medium","Centro","Parte Vieja"
"383","airbnb13214036","https://www.airbnb.es/rooms/13214036",-1.98689229062589,43.323351352684,"2017-08-17 08:05:15.730000","2017-09-08 07:15:32.410000","airbnb70742170","entire_home",3,4,67,2,200,"OLD TOWN: PRECIOSA VIVIENDA EN LA PARTE VIEJA","https://a0.muscache.com/im/pictures/bb70c7eb-d385-4112-996e-e1524ae52548.jpg?aki_policy=medium","Centro","Parte Vieja"
"384","airbnb15880285","https://www.airbnb.es/rooms/15880285",-1.98678554938762,43.3232892988053,"2017-08-17 08:05:23.638000","2017-09-08 07:15:38.070000","airbnb3952766","entire_home",3,6,24,2,350,"OTAZU genuine local home |OLD TOWN","https://a0.muscache.com/im/pictures/bb70d6ea-43fc-4ed5-8fe9-6bb333706360.jpg?aki_policy=medium","Centro","Parte Vieja"
"385","airbnb1939684","https://www.airbnb.es/rooms/1939684",-1.98687975143302,43.3235016499292,"2017-08-17 08:05:11.667000","2017-09-08 07:15:44.356000","airbnb9893159","private_room",1,2,127,2,25,"Double room Old Part WIFI "" Urgul ""","https://a0.muscache.com/im/pictures/72092257/d0f58407_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"386","airbnb15372852","https://www.airbnb.es/rooms/15372852",-1.98670944927873,43.3234699247927,"2017-08-17 08:05:19.889000","2017-09-08 07:15:49.787000","airbnb98189424","entire_home",1,3,2,1,111,"023 / EL MUELLE OLD TOWN, next to the beach","https://a0.muscache.com/im/pictures/d585e017-52cd-4cfe-8517-6ff970a4c6d7.jpg?aki_policy=medium","Centro","Parte Vieja"
"387","airbnb3227134","https://www.airbnb.es/rooms/3227134",-1.98669493022698,43.3235853840818,"2017-08-17 08:05:15.731000","2017-09-08 07:15:55.531000","airbnb149691","private_room",1,2,50,2,80,"Room in Spacious Apt in Old Town- 2","https://a0.muscache.com/im/pictures/85792558/4978e53f_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"388","airbnb1354162","https://www.airbnb.es/rooms/1354162",-1.98692900225747,43.323760045978,"2017-08-17 08:05:11.667000","2017-09-08 07:16:02.240000","airbnb5172999","entire_home",2,4,273,1,95,"Precioso apto. en plena Parte Vieja","https://a0.muscache.com/im/pictures/65895035/3e5d8847_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"389","airbnb7202610","https://www.airbnb.es/rooms/7202610",-1.98666842237278,43.3238215537634,"2017-08-17 08:05:19.890000","2017-09-08 07:16:08.276000","airbnb34717423","private_room",1,3,3,1,75,"Habitacion triple en Parte Vieja! 1","https://a0.muscache.com/im/pictures/12bf64bc-a428-4684-b246-6db3e0a46819.jpg?aki_policy=medium","Centro","Parte Vieja"
"390","airbnb11163966","https://www.airbnb.es/rooms/11163966",-1.98641683007042,43.32388957814,"2017-08-17 14:04:34.160000","2017-09-08 07:16:14.396000","airbnb58069986","entire_home",2,4,36,2,130,"NoES00046. ATICO EN EL CORAZON DE DONOSTIA","https://a0.muscache.com/im/pictures/a561bfb5-42fd-449c-b413-9c0db1a34371.jpg?aki_policy=medium","Centro","Parte Vieja"
"391","airbnb13202713","https://www.airbnb.es/rooms/13202713",-1.98634334037259,43.3240093596886,"2017-08-17 14:05:06.878000","2017-09-08 07:16:19.689000","airbnb73815563","private_room",1,2,0,2,60,"DOBLE EXTERIOR  no2, OLD PART WIFI","https://a0.muscache.com/im/pictures/ed1e5a6c-785d-40ae-be91-8202589cbd2e.jpg?aki_policy=medium","Centro","Parte Vieja"
"392","airbnb17339734","https://www.airbnb.es/rooms/17339734",-1.98650008698243,43.324298764208,"2017-08-17 08:05:15.731000","2017-09-08 07:16:25.499000","airbnb790667","private_room",0,4,11,1,50,"Off Beat Guesthouse, San Seb Unique Quadruple Room","https://a0.muscache.com/im/pictures/389ab51a-2e3a-49a0-92d9-ff20e06ae8d4.jpg?aki_policy=medium","Centro","Parte Vieja"
"393","airbnb15372846","https://www.airbnb.es/rooms/15372846",-1.98706114272561,43.3238582034496,"2017-08-17 08:05:19.889000","2017-09-08 07:16:31.395000","airbnb98189424","entire_home",2,4,9,1,132,"022 / ZORTE ON, next to the beach","https://a0.muscache.com/im/pictures/de06d61c-c958-4736-a9a8-a2de0f1e412f.jpg?aki_policy=medium","Centro","Parte Vieja"
"394","airbnb20687864","https://www.airbnb.es/rooms/20687864",-1.98713648868316,43.3238558144638,"2017-08-29 20:35:13.332000","2017-09-08 07:16:36.410000","airbnb146610038","private_room",2,2,0,1,67,"Centro de San Sebastian + desayuno (ESS01536)","https://a0.muscache.com/im/pictures/72b6564a-604a-415e-b339-974f45a9c497.jpg?aki_policy=medium","Centro","Parte Vieja"
"395","airbnb13223021","https://www.airbnb.es/rooms/13223021",-1.98740047989306,43.3240757079802,"2017-08-17 08:05:19.889000","2017-09-08 07:16:43.941000","airbnb73815563","private_room",1,3,3,2,99,"Habitacion triple no6 OLD PART WIFI","https://a0.muscache.com/im/pictures/195bfaf1-18bc-47e3-9ef8-f0ccdd1b9638.jpg?aki_policy=medium","Centro","Parte Vieja"
"396","airbnb20676037","https://www.airbnb.es/rooms/20676037",-1.98732896399704,43.3241864500046,"2017-08-29 20:34:56.953000","2017-09-08 07:16:48.938000","airbnb146610038","private_room",1,2,0,1,67,"Habitacion romantica + desayuno (ESS01536)","https://a0.muscache.com/im/pictures/0998847e-0046-4d99-b476-7a9a0e150aa9.jpg?aki_policy=medium","Centro","Parte Vieja"
"397","airbnb19772392","https://www.airbnb.es/rooms/19772392",-1.98789941069515,43.3238940157743,"2017-08-17 08:05:19.888000","2017-09-08 07:16:54.401000","airbnb139577308","entire_home",2,6,0,2,360,"SANSEbay 2 Bedroom DELUXE old town San Sebastian","https://a0.muscache.com/im/pictures/cd606b8d-6903-47d8-960f-a605468d1115.jpg?aki_policy=medium","Centro","Parte Vieja"
"398","airbnb17579890","https://www.airbnb.es/rooms/17579890",-1.98810029573795,43.3238273258073,"2017-08-17 08:05:19.889000","2017-09-08 07:16:59.636000","airbnb6598471","entire_home",1,2,0,3,99,"KAIA: Parte Vieja, puerto, vistas mar, pintxos","https://a0.muscache.com/im/pictures/ce03eced-a7e4-4843-ae3a-dbc76b5a1a18.jpg?aki_policy=medium","Centro","Parte Vieja"
"399","airbnb18905511","https://www.airbnb.es/rooms/18905511",-1.98798296504857,43.323299578757,"2017-08-17 08:05:15.731000","2018-04-15 08:38:32.664000","airbnb124008929","entire_home",3,5,2,1,325,"Santa Maria by FeelFree Rentals","https://a0.muscache.com/im/pictures/4151735d-e335-4318-b391-0f25380afb0f.jpg?aki_policy=medium","Centro","Parte Vieja"
"400","airbnb19378395","https://www.airbnb.es/rooms/19378395",-1.98735669798745,43.3231193008235,"2017-08-17 08:05:11.667000","2017-09-08 07:17:11.831000","airbnb15707672","entire_home",2,3,0,3,120,"Kaia | Parte Vieja, WIFI","https://a0.muscache.com/im/pictures/401d1f1c-dc23-4da0-a961-fd2bc9e4dba2.jpg?aki_policy=medium","Centro","Parte Vieja"
"401","airbnb7738543","https://www.airbnb.es/rooms/7738543",-1.9878863210301,43.3230488924152,"2017-08-17 08:05:15.730000","2017-09-08 07:17:18.252000","airbnb32252822","entire_home",2,4,7,2,120,"Old town with views to the port and bay","https://a0.muscache.com/im/pictures/2ba04ede-6b2e-4733-8a3e-58ee65a29710.jpg?aki_policy=medium","Centro","Parte Vieja"
"402","airbnb11608720","https://www.airbnb.es/rooms/11608720",-1.98773084875997,43.3227929450959,"2017-08-17 08:05:15.730000","2018-04-15 08:41:27.042000","airbnb3425634","entire_home",0,4,93,2,89,"Arrauna old town (wifi)","https://a0.muscache.com/im/pictures/de60524a-8c25-483c-b5bc-358a85660e64.jpg?aki_policy=medium","Centro","Parte Vieja"
"403","airbnb20533610","https://www.airbnb.es/rooms/20533610",-1.9876740561038,43.3222267435002,"2017-08-29 20:35:17.446000","2018-04-15 08:40:43.873000","airbnb146610038","entire_home",3,6,0,1,229,"Piso en el corazon de San Sebastian (ESS01536)","https://a0.muscache.com/im/pictures/074b76f8-d7ea-4906-b188-ef9d4e46e6a8.jpg?aki_policy=medium",NA,NA
"404","airbnb458864","https://www.airbnb.es/rooms/458864",-1.98785596063191,43.3220937087564,"2017-08-17 08:05:15.730000","2017-09-08 07:17:34.746000","airbnb2281404","private_room",1,2,48,2,45,"Beautiful Room the heart  of city center 2cu","https://a0.muscache.com/im/pictures/12b134e8-cfab-4d44-a656-e3e04238cbfe.jpg?aki_policy=medium","Centro",NA
"405","airbnb13340911","https://www.airbnb.es/rooms/13340911",-1.98750594416189,43.3220149450647,"2017-08-17 08:05:15.730000","2017-09-08 07:17:40.715000","airbnb75562142","entire_home",3,5,32,3,139,"Old town, Views and Beach! (Registro No 00309)","https://a0.muscache.com/im/pictures/67931466-0444-4df5-ae54-29607d4c4e6b.jpg?aki_policy=medium","Centro",NA
"406","airbnb20687338","https://www.airbnb.es/rooms/20687338",-1.98710591465616,43.3225082340378,"2017-08-29 20:35:09.470000","2017-09-08 07:17:45.817000","airbnb146610038","private_room",1,2,0,1,67,"Corazon de San Sebastian + desayuno (ESS01536)","https://a0.muscache.com/im/pictures/51e77378-80c1-4a2c-a49b-e186b57d862a.jpg?aki_policy=medium","Centro","Parte Vieja"
"407","airbnb1780666","https://www.airbnb.es/rooms/1780666",-1.98703349647242,43.322387335044,"2017-08-17 08:05:11.667000","2017-09-08 07:17:52.127000","airbnb149691","private_room",1,2,61,2,70,"Room in Spacious Apt in Old Town","https://a0.muscache.com/im/pictures/85796865/b4a631f7_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"408","airbnb14047934","https://www.airbnb.es/rooms/14047934",-1.98670891360809,43.3221409334211,"2017-08-29 20:35:34.157000","2017-09-08 07:17:57.377000","airbnb19131427","entire_home",3,8,0,1,5000,"* Luxury Yacht *","https://a0.muscache.com/im/pictures/69236ad7-ac7c-40df-96d8-f849d5285553.jpg?aki_policy=medium","Centro","Parte Vieja"
"409","airbnb13888648","https://www.airbnb.es/rooms/13888648",-1.98692328416972,43.3226157732319,"2017-08-17 08:05:19.888000","2017-09-08 07:18:03.231000","airbnb12410760","entire_home",0,2,7,3,120,"Appartment in the heart of San Sebastian","https://a0.muscache.com/im/pictures/66abd576-221e-48fa-b844-0ea73058c02f.jpg?aki_policy=medium","Centro","Parte Vieja"
"410","airbnb13218269","https://www.airbnb.es/rooms/13218269",-1.98670666337888,43.3228452876922,"2017-08-17 08:05:11.667000","2017-09-08 07:18:09.934000","airbnb74112299","entire_home",2,4,54,2,105,"Beautiful apartment in old town San Sebastian","https://a0.muscache.com/im/pictures/8305b633-0744-42d4-b639-76d5135133dc.jpg?aki_policy=medium","Centro","Parte Vieja"
"411","airbnb5199092","https://www.airbnb.es/rooms/5199092",-1.98661535014126,43.322896320555,"2017-08-17 08:05:19.888000","2017-09-08 07:18:16.636000","airbnb4409409","entire_home",2,4,105,2,45," SPECIAL,CONFORTABLE,GREAT LOCATION","https://a0.muscache.com/im/pictures/41175b60-8147-4066-9ce4-42e637973bd7.jpg?aki_policy=medium","Centro","Parte Vieja"
"412","airbnb18066361","https://www.airbnb.es/rooms/18066361",-1.98642709051894,43.3230539038702,"2017-08-17 14:04:34.161000","2017-09-08 07:18:22.301000","airbnb6598471","entire_home",3,6,5,3,149,"HAIZEAN:Puerto, pintxos, familias, playa La Concha","https://a0.muscache.com/im/pictures/7986eeb4-ab09-496c-a515-276cae5a5e73.jpg?aki_policy=medium","Centro","Parte Vieja"
"413","airbnb13222919","https://www.airbnb.es/rooms/13222919",-1.98642356319116,43.3226210945184,"2017-08-17 14:04:34.161000","2017-09-08 07:18:27.992000","airbnb73815563","private_room",1,2,15,1,65,"Habitacion interior no1 old part WIFI","https://a0.muscache.com/im/pictures/4a600632-edfa-4866-852b-eab72d2d72dc.jpg?aki_policy=medium","Centro","Parte Vieja"
"414","airbnb8590261","https://www.airbnb.es/rooms/8590261",-1.98634236954408,43.3226489916039,"2017-08-17 14:04:50.234000","2017-09-08 07:18:34.325000","airbnb21920693","private_room",1,2,15,1,90,"Romantica en la PARTE VIEJA + desayuno (ESS01536)","https://a0.muscache.com/im/pictures/719c7e4e-ca4a-4ba5-a1e4-b8da1fe031e7.jpg?aki_policy=medium","Centro","Parte Vieja"
"415","airbnb20492306","https://www.airbnb.es/rooms/20492306",-1.98606157156131,43.3226859797781,"2017-08-17 14:04:21.853000","2017-09-08 07:18:40.089000","airbnb124008929","entire_home",2,5,0,1,203,"Petit Casino by FeelFree Rentals","https://a0.muscache.com/im/pictures/f9693d35-30e5-4702-83fc-e88ccf6d3ce7.jpg?aki_policy=medium","Centro","Parte Vieja"
"416","airbnb17843113","https://www.airbnb.es/rooms/17843113",-1.98623350581957,43.3228596463214,"2017-08-17 14:04:30.028000","2017-09-08 07:18:45.960000","airbnb122050593","private_room",1,2,36,1,60,"Charming and cosy guest room","https://a0.muscache.com/im/pictures/6adf83d3-b107-4277-ae04-434bd17c7a4a.jpg?aki_policy=medium","Centro","Parte Vieja"
"417","airbnb19897169","https://www.airbnb.es/rooms/19897169",-1.98601297236089,43.3229612002062,"2017-08-17 14:04:09.696000","2017-09-08 07:18:52.804000","airbnb590614","entire_home",2,4,15,2,165,"No. 31 on 31","https://a0.muscache.com/im/pictures/e3cc2413-a8fb-42f1-8401-c8e9c07efda9.jpg?aki_policy=medium","Centro","Parte Vieja"
"418","airbnb9181939","https://www.airbnb.es/rooms/9181939",-1.98580818013284,43.3231273957366,"2017-08-17 14:05:02.744000","2017-09-08 07:18:58.989000","airbnb18192487","entire_home",2,4,11,2,108,"Lasala, con vistas al puerto.","https://a0.muscache.com/im/pictures/88553011-0ff5-4e44-9dd5-ebba65eff43a.jpg?aki_policy=medium","Centro","Parte Vieja"
"419","airbnb5201872","https://www.airbnb.es/rooms/5201872",-1.98574514085528,43.3228115274553,"2017-08-17 14:04:18","2017-09-08 07:19:04.977000","airbnb4409409","entire_home",1,2,82,2,45," CENTRE, RENOVATED, HIGH SPEED WIFI","https://a0.muscache.com/im/pictures/74649675/fdad1dd4_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"420","airbnb18070434","https://www.airbnb.es/rooms/18070434",-1.98581189120766,43.3228212426392,"2017-08-17 14:04:30.027000","2017-09-08 07:19:10.481000","airbnb13564092","entire_home",3,6,25,1,140,"Charming quiet and clean in the heart of the city","https://a0.muscache.com/im/pictures/63e72eeb-e5b1-4a1f-92cb-d6f4817d332c.jpg?aki_policy=medium","Centro","Parte Vieja"
"421","airbnb11816128","https://www.airbnb.es/rooms/11816128",-1.9858654787399,43.322727869194,"2017-08-17 14:05:02.745000","2017-09-08 07:19:16.761000","airbnb6598471","entire_home",3,6,20,3,149,"BAHIA. Old town, Restaurantes, Wifi, BEHOBIA-SS","https://a0.muscache.com/im/pictures/64093621-8854-4e50-b88d-184567d017c2.jpg?aki_policy=medium","Centro","Parte Vieja"
"422","airbnb6343466","https://www.airbnb.es/rooms/6343466",-1.98622855416791,43.3225186604689,"2017-08-17 14:04:42.287000","2017-09-08 07:19:22.365000","airbnb21920693","private_room",1,2,44,1,60,"Centro de la PARTE VIEJA + desayuno (ESS01536)","https://a0.muscache.com/im/pictures/df338594-3239-43ff-8d20-1816c372fd10.jpg?aki_policy=medium","Centro","Parte Vieja"
"423","airbnb15372850","https://www.airbnb.es/rooms/15372850",-1.98607198659962,43.3222036377389,"2017-08-17 14:05:02.745000","2017-09-08 07:19:28.086000","airbnb98189424","entire_home",3,7,8,1,201,"012 / GOIKOA 2 NAUTIC, in the heart of the city","https://a0.muscache.com/im/pictures/b7e3f53e-8642-4c90-ba11-ee46902b06d1.jpg?aki_policy=medium","Centro","Parte Vieja"
"424","airbnb13765784","https://www.airbnb.es/rooms/13765784",-1.98607434046431,43.3221531123431,"2017-08-17 14:04:13.989000","2017-09-08 07:19:34.140000","airbnb80739881","entire_home",1,2,52,3,110,"Zoe Old  Town","https://a0.muscache.com/im/pictures/d68f80be-65f5-47a6-99b3-1081e9e56874.jpg?aki_policy=medium","Centro","Parte Vieja"
"425","airbnb9354986","https://www.airbnb.es/rooms/9354986",-1.98628563047908,43.3221919261756,"2017-08-29 20:35:13.331000","2017-09-08 07:19:40.038000","airbnb21920693","private_room",1,2,49,1,60,"Corazon de la PARTE VIEJA + desayuno (ESS01536)","https://a0.muscache.com/im/pictures/d2601136-efd4-4a3b-8e95-a59ca127904d.jpg?aki_policy=medium","Centro","Parte Vieja"
"426","airbnb18905416","https://www.airbnb.es/rooms/18905416",-1.98596253034904,43.3220038464805,"2017-08-17 14:05:06.877000","2017-09-08 07:19:46.293000","airbnb124008929","entire_home",3,6,3,1,437,"Playa de La Concha 4 by FeelFree Rentals","https://a0.muscache.com/im/pictures/e4531877-b0e6-4f28-948c-c135e6659697.jpg?aki_policy=medium","Centro","Parte Vieja"
"427","airbnb4493416","https://www.airbnb.es/rooms/4493416",-1.98576752767939,43.3221737289635,"2017-08-17 14:05:02.744000","2017-09-08 07:19:51.979000","airbnb3425634","entire_home",1,4,39,2,50,"Holly en corazon de Parte Vieja","https://a0.muscache.com/im/pictures/9cb7cb36-6a79-475b-973a-6b88796f0243.jpg?aki_policy=medium","Centro","Parte Vieja"
"428","airbnb15474995","https://www.airbnb.es/rooms/15474995",-1.9857125826805,43.3220998869945,"2017-08-17 14:04:25.935000","2017-09-08 07:19:57.659000","airbnb37985139","entire_home",3,6,17,3,145,"JERO::Parte Vieja, en el centro ciudad (ESS-00628)","https://a0.muscache.com/im/pictures/5757d85e-2e58-44cc-8e06-2a751549bf39.jpg?aki_policy=medium","Centro","Parte Vieja"
"429","airbnb5516035","https://www.airbnb.es/rooms/5516035",-1.98553488370704,43.3219776463484,"2017-08-17 14:04:46.212000","2017-09-08 07:20:03.875000","airbnb28609881","entire_home",3,6,57,2,176,"Boulevard no 26: Y eso lo dice todo","https://a0.muscache.com/im/pictures/68890519/1f11c14e_original.jpg?aki_policy=medium","Centro","Area Romantica"
"430","airbnb7442548","https://www.airbnb.es/rooms/7442548",-1.98551692617318,43.3224100049284,"2017-08-17 14:04:34.161000","2017-09-08 07:20:10.636000","airbnb38990075","entire_home",3,4,94,2,292,"T-Silencioso piso en la Parte Vieja ES00333","https://a0.muscache.com/im/pictures/94397933/7f260b8f_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"431","airbnb14622081","https://www.airbnb.es/rooms/14622081",-1.98552483446978,43.3225048940939,"2017-08-17 14:04:42.287000","2017-09-08 07:20:16.854000","airbnb2035832","entire_home",2,4,24,2,100,"Fermin : Be cosy in old town","https://a0.muscache.com/im/pictures/a0876137-30da-4d88-a49c-f699cdfc7477.jpg?aki_policy=medium","Centro","Parte Vieja"
"432","airbnb14063426","https://www.airbnb.es/rooms/14063426",-1.9851015481238,43.3223847579304,"2017-08-17 14:04:09.696000","2017-09-08 07:20:22.424000","airbnb84424576","private_room",1,2,35,1,59,"A 50M. DE LA PLAYA DE LA CONCHA ,CON VISTAS AL MAR","https://a0.muscache.com/im/pictures/7bca4339-83aa-4a0b-a2f0-9568428ee71c.jpg?aki_policy=medium","Centro","Parte Vieja"
"433","airbnb18699539","https://www.airbnb.es/rooms/18699539",-1.98503661535746,43.3220784841174,"2017-08-17 14:04:34.161000","2017-09-08 07:20:31.694000","airbnb124008929","entire_home",1,3,1,1,195,"Boulevard 2 by FeelFree Rentals","https://a0.muscache.com/im/pictures/b2f1fbc1-e04e-49e6-8d4d-494dde8d0d57.jpg?aki_policy=medium","Centro","Area Romantica"
"434","airbnb18904699","https://www.airbnb.es/rooms/18904699",-1.98493128572932,43.3222261972936,"2017-08-17 14:04:42.287000","2017-09-08 07:20:36.981000","airbnb124008929","entire_home",4,8,0,1,360,"Izar by FeelFree Rentals","https://a0.muscache.com/im/pictures/d0508991-6199-4c8c-be9c-1eb32c3566ef.jpg?aki_policy=medium","Centro","Parte Vieja"
"435","airbnb14215460","https://www.airbnb.es/rooms/14215460",-1.98466938450786,43.3220772842138,"2017-08-17 14:04:58.380000","2017-09-08 07:20:43.318000","airbnb13026191","private_room",1,2,17,1,39,"Old Town Location, Clean and Cosy!","https://a0.muscache.com/im/pictures/2ede7612-d81f-4cbb-ab74-cac4cbc96d07.jpg?aki_policy=medium","Centro","Area Romantica"
"436","airbnb7656677","https://www.airbnb.es/rooms/7656677",-1.98454946597776,43.3220257033397,"2017-08-17 14:04:21.854000","2017-09-08 07:20:49.134000","airbnb6598471","entire_home",2,4,10,3,109,"MADDY::En la parte vieja. Playas.","https://a0.muscache.com/im/pictures/97258119/cace592e_original.jpg?aki_policy=medium","Centro","Area Romantica"
"437","airbnb17011588","https://www.airbnb.es/rooms/17011588",-1.98475277083995,43.3222937247804,"2017-08-17 14:04:38.126000","2017-09-08 07:20:54.167000","airbnb105663223","entire_home",1,4,0,2,72,"Boulevard by Forever Apartments","https://a0.muscache.com/im/pictures/fb99f9de-5368-4974-9038-6b6b7c29bf69.jpg?aki_policy=medium","Centro","Parte Vieja"
"438","airbnb15839442","https://www.airbnb.es/rooms/15839442",-1.98459600027956,43.3223354838013,"2017-08-17 14:04:34.161000","2017-09-08 07:20:59.801000","airbnb102583389","entire_home",2,6,21,1,87,"ALDE ZAHAR - Basque Stay","https://a0.muscache.com/im/pictures/9436ce44-b497-4bbc-b4eb-35ecd3e57816.jpg?aki_policy=medium","Centro","Parte Vieja"
"439","airbnb7228867","https://www.airbnb.es/rooms/7228867",-1.98476803490131,43.3225224076326,"2017-08-17 14:04:54.260000","2017-09-08 07:21:10.310000","airbnb37814558","private_room",1,1,29,3,43,"Rom in San Sebastian. Centrica","https://a0.muscache.com/im/pictures/91664391/ad6a631b_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"440","airbnb15698671","https://www.airbnb.es/rooms/15698671",-1.98507615213892,43.3223248434536,"2017-08-17 14:04:58.379000","2017-09-08 07:21:16.455000","airbnb101354142","entire_home",2,4,26,2,140,"Cosy apartment Old Town (ESS00020)","https://a0.muscache.com/im/pictures/db93ff75-05d4-4fdb-82fc-823169500dfb.jpg?aki_policy=medium","Centro","Parte Vieja"
"441","airbnb3676971","https://www.airbnb.es/rooms/3676971",-1.985001231106,43.3226003805339,"2017-08-17 14:05:02.745000","2017-09-08 07:21:22.655000","airbnb18676106","private_room",1,2,4,1,100,"Apartment in old town / Parte Vieja","https://a0.muscache.com/im/pictures/46280559/8b60a68d_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"442","airbnb4569039","https://www.airbnb.es/rooms/4569039",-1.98484032678159,43.3228572434385,"2017-08-17 14:04:13.989000","2017-09-08 07:21:29.026000","airbnb6598471","entire_home",2,4,45,3,109,"ATICA:Parte Vieja, playa, romantico","https://a0.muscache.com/im/pictures/77516788/851eeffa_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"443","airbnb15710627","https://www.airbnb.es/rooms/15710627",-1.98454370112772,43.3225927723268,"2017-08-17 14:04:30.027000","2017-09-08 07:21:34.378000","airbnb2849717","private_room",1,2,2,1,40,"HABITACION BANO PRIVADO CENTRO PARTE VIEJA","https://a0.muscache.com/im/pictures/31cddf5d-09fc-4ff1-a7d2-b360cc445b93.jpg?aki_policy=medium","Centro","Parte Vieja"
"444","airbnb18904788","https://www.airbnb.es/rooms/18904788",-1.9845582493676,43.3227349049075,"2017-08-17 14:04:38.127000","2017-09-08 07:21:40.163000","airbnb124008929","entire_home",4,7,13,1,359,"Kaia by FeelFree Rentals","https://a0.muscache.com/im/pictures/10684168-c253-432c-ad29-44ce312db8a0.jpg?aki_policy=medium","Centro","Parte Vieja"
"445","airbnb15372865","https://www.airbnb.es/rooms/15372865",-1.98467557200584,43.3230017256292,"2017-08-17 14:04:42.287000","2017-09-08 07:21:46.192000","airbnb98189424","entire_home",3,7,29,1,201,"014 / GOIKOA 4 NAUTIC, in the heart of the city","https://a0.muscache.com/im/pictures/3709f795-0c03-49e6-9bb6-e197bb8f3de0.jpg?aki_policy=medium","Centro","Parte Vieja"
"446","airbnb3610727","https://www.airbnb.es/rooms/3610727",-1.98452354908301,43.3230590451497,"2017-08-17 14:04:18.001000","2017-09-08 07:21:52.210000","airbnb15707672","entire_home",NA,4,25,3,110,"Arte | Parte vieja, WiFi","https://a0.muscache.com/im/pictures/100221936/971e085a_original.jpg?aki_policy=medium","Centro","Parte Vieja"
"447","airbnb19632814","https://www.airbnb.es/rooms/19632814",-1.98475933525308,43.32310953449,"2017-08-17 14:04:18","2017-09-08 07:21:57.893000","airbnb137877399","entire_home",2,4,6,1,140,"Historical street, Central and practical apartment","https://a0.muscache.com/im/pictures/e873af86-5807-4063-8653-1a7e8df47966.jpg?aki_policy=medium","Centro","Parte Vieja"
"448","airbnb18904579","https://www.airbnb.es/rooms/18904579",-1.98512466473833,43.323026149619,"2017-08-17 14:04:58.378000","2017-09-08 07:22:03.103000","airbnb124008929","entire_home",3,6,0,1,335,"Hika Mika by FeelFree Rentals","https://a0.muscache.com/im/pictures/717f8d45-938e-4984-b40f-225e32a36940.jpg?aki_policy=medium","Centro","Parte Vieja"
