id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,reviews_20181127,lastreview_20181127,exists_20181127
airbnb599232738a46554f807af449708,https://www.airbnb.com/rooms/17251527,-1.9828789378477123,43.32391723357838,2017-08-17 14:04:42.287000,2018-09-22 09:16:30.136000,airbnb115372864,entire_home,3,5,84,2,,99,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449709,https://www.airbnb.com/rooms/15387682,-1.9827336551234191,43.32390489244797,2017-08-17 14:04:50.234000,2017-09-08 07:33:56.950000,airbnb98189424,entire_home,3,4,18,1,127,0,0,0
airbnb599232738a46554f807af449710,https://www.airbnb.com/rooms/19834922,-1.9827953097220443,43.32390693045991,2017-08-17 14:04:13.988000,2018-09-22 09:17:42.428000,airbnb1823300,private_room,1,2,66,2,,71,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449711,https://www.airbnb.com/rooms/2701284,-1.9828121020464426,43.32410936022126,2017-08-17 14:04:50.234000,2017-09-08 07:34:08.448000,airbnb12975982,entire_home,2,5,71,2,120,0,0,0
airbnb599232738a46554f807af449712,https://www.airbnb.com/rooms/5274012,-1.9829799491713878,43.32435480331153,2017-08-17 14:04:18.001000,2018-09-22 09:15:45.070000,airbnb22467824,entire_home,2,4,194,2,,197,2018-10-01 00:00:00,1
airbnb599232738a46554f807af449713,https://www.airbnb.com/rooms/12863058,-1.9831520024295257,43.32478637139837,2017-08-17 14:06:40.220000,2018-06-02 07:24:01.445000,airbnb59754218,private_room,0,4,36,2,96,0,0,0
airbnb599232738a46554f807af449714,https://www.airbnb.com/rooms/5734405,-1.9831542037193384,43.3248886038866,2017-08-17 14:06:31.898000,2017-09-08 07:34:26.931000,airbnb29142308,entire_home,2,4,40,2,130,0,0,0
airbnb599232738a46554f807af449715,https://www.airbnb.com/rooms/12031257,-1.9826966801497903,43.32494925722693,2017-08-17 14:06:40.221000,2018-06-02 07:20:59.919000,airbnb15707672,entire_home,3,6,8,3,205,0,0,0
airbnb599232738a46554f807af449716,https://www.airbnb.com/rooms/10014321,-1.9828745456843593,43.32457652576726,2017-08-17 14:06:27.611000,2017-09-08 07:34:48.940000,airbnb13367653,entire_home,2,4,36,2,160,0,0,0
airbnb599232738a46554f807af449717,https://www.airbnb.com/rooms/11584209,-1.9822206667570357,43.3246353140041,2017-08-17 14:06:36.291000,2017-09-08 07:34:55.187000,airbnb38990075,entire_home,3,5,47,2,300,0,0,0
airbnb599232738a46554f807af449718,https://www.airbnb.com/rooms/23071088,-1.9822977165986573,43.32489177920865,2018-05-25 14:09:30.573000,2018-06-02 07:22:28.686000,airbnb25039584,entire_home,2,4,0,2,119,9,2018-10-01 00:00:00,1
