estado,tipo,dirección,longitude,latitude
VUT_Tramitacion,Viviendas de uso turístico,"Heriz, Ps de 16  2º C",-2.0022499136,43.3127477395
VUT_Tramitacion,Viviendas de uso turístico,"Heriz, Ps de 16, 02 - C",-2.0022499136,43.3127477395
VUT_Tramitacion,Viviendas de uso turístico,"Heriz, Ps de 35, 01  Guria Baita",-2.0010838222,43.311523302
VUT_Favorable,Viviendas de uso turístico,"Heriz, Ps de 42, 01 - B",-2.0014105767,43.3112909574
VUT_Tramitacion,Viviendas de uso turístico,"Heriz, Ps de 90, 00 - A  Itxas Aurre",-2.0014810254,43.310000685
VUT_Favorable,Viviendas de uso turístico,"Hernani 1, 01 - A",-1.9848039816,43.321487242
VUT_Favorable,Viviendas de uso turístico,"Hernani 2, 1º - Dª",-1.9838686092,43.3198465097
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 3, 03 - Iz  (Y Portal 5)",-1.984719943,43.3213717787
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 6, 04 - Iz",-1.983735671,43.3196536228
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 8, 01 - Dr",-1.9836502653,43.3195316632
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 8, 05 - Iz",-1.9836502653,43.3195316632
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 8, 06 - Iz",-1.9836502653,43.3195316632
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 15, 01 - Iz",-1.9841630375,43.320569125
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 15, 02 - Iz",-1.9841630375,43.320569125
VUT_Tramitacion,Viviendas de uso turístico,"Hernani 21, 04 - Iz",-1.9839013922,43.3201956353
VUT_Favorable,Viviendas de uso turístico,"Herrera, Ps de 16, 01 - D  Agur",-1.9362641536,43.3195441247
VUT_Tramitacion,Viviendas de uso turístico,"Hondarribia 1, 01 - Iz",-1.9821273238,43.3191980994
VUT_Favorable,Viviendas de uso turístico,"Hondarribia 2, 01 - B",-1.982460905,43.3191546946
VUT_Tramitacion,Viviendas de uso turístico,"Hondarribia 6, 02 - A",-1.9823108298,43.3189396825
VUT_Tramitacion,Viviendas de uso turístico,"Hondarribia 6, 03 - A",-1.9823108298,43.3189396825
VUT_Tramitacion,Viviendas de uso turístico,"Hondarribia 12, 01 - Iz",-1.9820116992,43.3185152495
VUT_Tramitacion,Viviendas de uso turístico,"Hondarribia 19, 02 - Dr",-1.9811490259,43.3175864071
VUT_Tramitacion,Viviendas de uso turístico,"Hondarribia 29, 02 - A",-1.9806515447,43.3168707085
VUT_Tramitacion,Viviendas de uso turístico,"Humboldt 4, 06 - B",-1.9712906268,43.309997585
VUT_Favorable,Viviendas de uso turístico,Idiakez 3  1º Dcha.,-1.9812855884,43.320683821
VUT_Favorable,Viviendas de uso turístico,Idiakez 3  1º Izda.,-1.9812855884,43.320683821
VUT_Tramitacion,Viviendas de uso turístico,"Idiakez 3, Bh  (6º)",-1.9812855884,43.320683821
VUT_Tramitacion,Viviendas de uso turístico,"Idiakez 8, 04 - B",-1.9812915046,43.3203887963
VUT_Favorable,Viviendas de uso turístico,Infanta Cristina 2,-2.003748022,43.3159796416
VUT_Favorable,Viviendas de uso turístico,Infante Don Juan 27,-2.0048411718,43.3147073665
VUT_Favorable,Viviendas de uso turístico,Infante Don Juan 29,-2.0048616151,43.3146712562
VUT_Tramitacion,Viviendas de uso turístico,"Iparragirre 15-01, 06 - D",-1.975835165,43.3227701986
VUT_Tramitacion,Viviendas de uso turístico,"Iparragirre 15-02, 02 - A",-1.975835165,43.3227701986
VUT_Tramitacion,Viviendas de uso turístico,"Isabel II,Av de 3, 08 - A",-1.975267944,43.3046962224
VUT_Tramitacion,Viviendas de uso turístico,"Isabel II,Av de 10, 07 - Id",-1.9770023569,43.3042110075
VUT_Tramitacion,Viviendas de uso turístico,"Isabel II,Av de 18, 05 - B",-1.9779762277,43.3036909685
VUT_Tramitacion,Viviendas de uso turístico,"Isidro Ansorena 1-03, 00 - B",-2.0164388466,43.3059317568
VUT_Tramitacion,Viviendas de uso turístico,"Isidro Ansorena 32, 01  Casa Completa",-2.0150302617,43.3058104999
VUT_Tramitacion,Viviendas de uso turístico,"Javier Barkaiztegi 11, 02 - D",-1.9812037503,43.3056301634
VUT_Tramitacion,Viviendas de uso turístico,"Javier Barkaiztegi 13, 08 - B",-1.9813814376,43.3056293148
VUT_Tramitacion,Viviendas de uso turístico,"Jose Arana 8, 03 - C",-1.9699728548,43.3235754093
VUT_Tramitacion,Viviendas de uso turístico,"Jose Arana 13, 06 - A",-1.9695407358,43.3240615411
VUT_Tramitacion,Viviendas de uso turístico,"Jose Maria Soroa 7, 02 - A",-1.9708754507,43.3229379127
VUT_Tramitacion,Viviendas de uso turístico,"Jose Maria Soroa 7, 03 - C",-1.9708754507,43.3229379127
VUT_Favorable,Viviendas de uso turístico,"Jose Maria Soroa 8, 00 - Cn",-1.970722948,43.3228028236
VUT_Tramitacion,Viviendas de uso turístico,"Jose Maria Soroa 17, 02 - Dr",-1.969776807,43.3231489016
VUT_Tramitacion,Viviendas de uso turístico,"Jose Maria Soroa 21, 02 - Iz",-1.9694791032,43.3232058293
VUT_Tramitacion,Viviendas de uso turístico,"Jose Maria Soroa 28, 03 - A",-1.9679342339,43.3233070661
VUT_Tramitacion,Viviendas de uso turístico,"Jose M. Salaberria 7-01, 01 - A",-1.9811934196,43.3086847643
VUT_Tramitacion,Viviendas de uso turístico,"Jose M. Salaberria 7-02, 07 - C",-1.9811934196,43.3086847643
VUT_Tramitacion,Viviendas de uso turístico,"Jose M. Salaberria 7  Escalera 1, 1 A",-1.9811934196,43.3086847643
VUT_Tramitacion,Viviendas de uso turístico,"Jose M. Salaberria 23, 07 - Iz",-1.9805546502,43.305736846
VUT_Tramitacion,Viviendas de uso turístico,"Jose M. Salaberria 49, 05 - B",-1.980027247,43.3030264648
VUT_Tramitacion,Viviendas de uso turístico,"Juan Astigarribia 5, 01 - B",-2.0024607373,43.3115742191
VUT_Favorable,Viviendas de uso turístico,"Juan de Bilbao 14, 01",-1.9853143621,43.3239524298
VUT_Favorable,Viviendas de uso turístico,Juan de Bilbao 17  1º Dcha.,-1.9853889152,43.3238822258
VUT_Tramitacion,Viviendas de uso turístico,"Juan de Garai 2, 03 - Dr",-2.0036456603,43.3131724039
VUT_Tramitacion,Viviendas de uso turístico,"Juan de Garai 2, At - Dr",-2.0036456603,43.3131724039
VUT_Tramitacion,Viviendas de uso turístico,"Julio Urkixo, Ps de 14, 08 - B",-1.9400459649,43.3230411031
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 14, 02 - 3",-1.9702264608,43.3277132746
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 14, 04 - 1",-1.9702264608,43.3277132746
VUT_Favorable,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 16, 01 - 1",-1.9702573701,43.3277454288
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 16, 02 - 1",-1.9702573701,43.3277454288
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 18  Entresuelo Local 2",-1.9704346125,43.327862372
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 18, 02 - 5",-1.9704346125,43.327862372
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 18, 05 - 1",-1.9704346125,43.327862372
VUT_Favorable,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 18, En - 4",-1.9704346125,43.327862372
VUT_Favorable,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 20  Entlo. A",-1.9705219913,43.3279104321
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 20, 02 - A",-1.9705219913,43.3279104321
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 20, 02 - D",-1.9705219913,43.3279104321
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 20, 05 - E",-1.9705219913,43.3279104321
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 22, 01 - 004",-1.9705860933,43.3281390027
VUT_Favorable,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 26, 01 - Dr",-1.9706194964,43.3283521693
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 26, 01 - Iz",-1.9706194964,43.3283521693
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 26, 03 - B",-1.9706194964,43.3283521693
VUT_Favorable,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 28, 01 - Cn",-1.9706658456,43.3284853126
VUT_Tramitacion,Viviendas de uso turístico,"J.Mig.Barandiaran, Ps 28, 05 - Iz",-1.9706658456,43.3284853126
VUT_Tramitacion,Viviendas de uso turístico,"Kapitaiñene 13, 02 - Dr",-1.9700809438,43.3183381074
VUT_Tramitacion,Viviendas de uso turístico,"Karkizano 5, 05 - B",-1.973000752,43.3228489633
VUT_Tramitacion,Viviendas de uso turístico,"Karkizano 6, 05 - A",-1.9730986326,43.3229322333
VUT_Tramitacion,Viviendas de uso turístico,"Karkizano 8, 04 - Cn",-1.9732157855,43.3228525148
VUT_Favorable,Viviendas de uso turístico,"Karlos Santamaria, Pz 6, 01 - B",-2.0065681544,43.3032273899
VUT_Tramitacion,Viviendas de uso turístico,"Karlos Santamaria, Pz 6, 04 - B",-2.0065681544,43.3032273899
VUT_Tramitacion,Viviendas de uso turístico,Lapabide 70,-2.057279908,43.3115617895
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1  1º Apto. 15",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 01 - 11",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 01 - 12",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 01 - 14  (Apartamento 14)",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 03 - 36",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 04 - 48",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 05 - 51",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 05 - 57",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, 06 - 64",-1.9739420271,43.3255457928
VUT_Favorable,Viviendas de uso turístico,"Lapurdi, Pz de 1, En - 1  Entresuelo. Apartamento 1",-1.9739420271,43.3255457928
VUT_Tramitacion,Viviendas de uso turístico,"Lapurdi, Pz de 1, En - 2  Entresuelo 2",-1.9739420271,43.3255457928
VUT_Favorable,Viviendas de uso turístico,"Larramendi 1, Pr - A",-1.9803362393,43.315644906
VUT_Favorable,Viviendas de uso turístico,"Larramendi 3, 01 - Iz",-1.9803783031,43.3156294331
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 3, 02 - Iz",-1.9803783031,43.3156294331
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 6, 06 - Iz",-1.9806021059,43.3156896873
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 7, 06 - Iz",-1.9809290189,43.3154243564
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 9, 06 - Iz",-1.9810290366,43.3153870685
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 19, 01 - Iz",-1.9818392434,43.3150838987
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 19, 06 - Iz",-1.9818392434,43.3150838987
VUT_Favorable,Viviendas de uso turístico,"Lasala, Pz de 5, 01 - B",-1.9861913636,43.3225826996
VUT_Tramitacion,Viviendas de uso turístico,"Lazkano, Ps de 23, 02 - Dr",-1.9898985041,43.3098078515
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 1, 07 - B",-1.9795795291,43.3203331044
VUT_Favorable,Viviendas de uso turístico,"Libertad,Av de la 4, 01 - B",-1.9799066018,43.3205686083
VUT_Favorable,Viviendas de uso turístico,"Libertad,Av de la 6, 01 - A",-1.979939735,43.3205563876
VUT_Favorable,Viviendas de uso turístico,"Libertad,Av de la 6, 01 - B",-1.979939735,43.3205563876
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 12, 05 - C",-1.9806760465,43.3202811116
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 33, 02 - B",-1.9835168656,43.3188561306
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 38, 01 - B",-1.9836842511,43.3191500844
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 38, 02 - C",-1.9836842511,43.3191500844
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 38, 04 - C",-1.9836842511,43.3191500844
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 41, 05 - A",-1.9844219307,43.3185166873
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 7  7ºb,-1.9844245443,43.3143096257
VUT_Favorable,Viviendas de uso turístico,Lizarra / Estella 9  1º B,-1.9846075205,43.3143259276
VUT_Favorable,Viviendas de uso turístico,Lizarra / Estella 9  3º A,-1.9846075205,43.3143259276
VUT_Favorable,Viviendas de uso turístico,Lizarra / Estella 11  1ºc,-1.9847426029,43.3143376621
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 11  5ºb,-1.9847426029,43.3143376621
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 11  8ºa,-1.9847426029,43.3143376621
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 15  6ºa,-1.9852159248,43.3141280958
VUT_Favorable,Viviendas de uso turístico,Loiola 1  1º A,-1.9829847621,43.318883006
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 1, 07 - 1-2",-1.9829847621,43.318883006
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 2, 02 - A",-1.9831464925,43.3188133985
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 4, 03 - C",-1.9831256049,43.3187865595
VUT_Favorable,Viviendas de uso turístico,"Loiola 6, 01 - Iz",-1.9830173545,43.318629549
VUT_Favorable,Viviendas de uso turístico,Loiola 10  la Perla  2º D,-1.9823831088,43.3177198554
VUT_Favorable,Viviendas de uso turístico,"Loiola 10, 02 - C  la Perla",-1.9823831088,43.3177198554
VUT_Favorable,Viviendas de uso turístico,"Loiola 13, 01 - Drb  1ºc",-1.9825232203,43.3182213922
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 13, Bh - Iz",-1.9825232203,43.3182213922
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 21, 04 - Iz",-1.9822095685,43.3177730586
VUT_Tramitacion,Viviendas de uso turístico,"Luises 18, 01 - B",-1.9557767815,43.3191252381
VUT_Favorable,Viviendas de uso turístico,Macondo 9  Bajo D,-1.9448092913,43.3218691842
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 5-Dr, En - Dr",-1.9771522684,43.3052267076
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 9-Iz, 01 - B",-1.9767669684,43.3048441708
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 13, 01 - B",-1.9760315634,43.3041133554
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 13, 03 - B",-1.9760315634,43.3041133554
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 16, 04 - 2",-1.9763988771,43.3038625358
VUT_Favorable,Viviendas de uso turístico,Maestro Guridi 3  1º B,-2.0043745363,43.3131894667
VUT_Tramitacion,Viviendas de uso turístico,"Manterola 6, 02 - Dr",-1.9847929945,43.316680992
VUT_Tramitacion,Viviendas de uso turístico,"Manterola 9, 05 - A",-1.9845996189,43.3166889101
VUT_Favorable,Viviendas de uso turístico,"Manuel Lekuona 1, 01 - Dr",-2.0089858776,43.3105929942
VUT_Tramitacion,Viviendas de uso turístico,"Manuel Lekuona 3, 05 - Cn",-2.0088839352,43.310484687
VUT_Favorable,Viviendas de uso turístico,"Marbil,Cm de 15  Marbil  1º B",-2.0076731738,43.3154709734
VUT_Tramitacion,Viviendas de uso turístico,"Marbil,Cm de 15, 02 - C  Marbil",-2.0076731738,43.3154709734
VUT_Tramitacion,Viviendas de uso turístico,"Marbil,Cm de 18, 09 - Iza  Erreguenea",-2.0083826336,43.3166003494
VUT_Favorable,Viviendas de uso turístico,"Mari 14, 01 - B",-1.9873749873,43.3234514942
VUT_Favorable,Viviendas de uso turístico,Mari 21  2  A,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,Mari 21  2º  C,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,Mari 21  2º D,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,Mari 21  2º E,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,"Marina 1, 01 - A",-1.9863416573,43.3162581899
VUT_Tramitacion,Viviendas de uso turístico,"Marina 1, 06 - F",-1.9863416573,43.3162581899
VUT_Tramitacion,Viviendas de uso turístico,"Marina 4, 03 - Iz",-1.9863411076,43.3160538728
VUT_Favorable,Viviendas de uso turístico,Marina 8  1º A,-1.9861149956,43.3157315782
VUT_Favorable,Viviendas de uso turístico,"Marina 8, 01 - C",-1.9861149956,43.3157315782
VUT_Tramitacion,Viviendas de uso turístico,"Marina 8, 02 - F",-1.9861149956,43.3157315782
VUT_Tramitacion,Viviendas de uso turístico,"Marina 8, 03 - D",-1.9861149956,43.3157315782
VUT_Tramitacion,Viviendas de uso turístico,"Marina 9, 01 - Dr",-1.9859086212,43.3156388931
VUT_Favorable,Viviendas de uso turístico,"Marina 11, 01 - Dr",-1.9858351478,43.3155336092
VUT_Favorable,Viviendas de uso turístico,"Marina 11, 01 - Iz",-1.9858351478,43.3155336092
VUT_Favorable,Viviendas de uso turístico,"Marina 12, 01 - B",-1.9859692033,43.3155257033
VUT_Favorable,Viviendas de uso turístico,"Marina 12, 01 - C",-1.9859692033,43.3155257033
VUT_Tramitacion,Viviendas de uso turístico,"Marino Tabuyo 6, Bh - A  (8º A)",-1.9690048764,43.3228051774
VUT_Tramitacion,Viviendas de uso turístico,"Matia 4, 03 - Iz",-2.0007717473,43.3147429309
VUT_Favorable,Viviendas de uso turístico,"Matia 5, 01 - 3",-2.0014949232,43.3142054644
VUT_Tramitacion,Viviendas de uso turístico,"Matia 10, 04 - A",-2.0012625362,43.3144877077
VUT_Tramitacion,Viviendas de uso turístico,"Matia 10, 06 - B",-2.0012625362,43.3144877077
VUT_Tramitacion,Viviendas de uso turístico,"Matia 12, 04 - C",-2.0013849209,43.314424124
VUT_Favorable,Viviendas de uso turístico,"Matia 17, 01 - C",-2.0028068744,43.3134366698
VUT_Tramitacion,Viviendas de uso turístico,"Matia 17, 04 - B",-2.0028068744,43.3134366698
VUT_Favorable,Viviendas de uso turístico,Matia 21  1º Izda.,-2.0030163236,43.3133046887
VUT_Tramitacion,Viviendas de uso turístico,"Matia 25, 03 - 3",-2.0032940986,43.3131343132
VUT_Favorable,Viviendas de uso turístico,"Matia 33, 01 - Iz",-2.0040056511,43.3126868645
VUT_Tramitacion,Viviendas de uso turístico,"Matia 48, 04 - Iz",-2.0040594916,43.3128407703
VUT_Tramitacion,Viviendas de uso turístico,Mayor 3  1ª Planta. Apto A,-1.9858250313,43.3226366303
