estado,tipo,dirección,x,y
VUT_Tramitacion,"Viviendas de uso turístico","Madrid,Av de   13,    03 - B","583049.45","4795095.99"
VUT_Tramitacion,"Viviendas de uso turístico","Madrid,Av de   16,    04 - 2","583020","4795067.77"
VUT_Favorable,"Viviendas de uso turístico","Maestro Guridi    3  1º B","580738.65","4796076.15"
VUT_Tramitacion,"Viviendas de uso turístico","Manterola    6,    02 - Dr","582321.88","4796483.02"
VUT_Tramitacion,"Viviendas de uso turístico","Manterola    9,    05 - A","582337.55","4796484.09"
VUT_Favorable,"Viviendas de uso turístico","Manuel Lekuona    1,    01 - Dr","580368.12","4795783.35"
VUT_Tramitacion,"Viviendas de uso turístico","Manuel Lekuona    3,    05 - Cn","580376.53","4795771.42"
VUT_Favorable,"Viviendas de uso turístico","Marbil,Cm de   15  Marbil  1º B","580468.14","4796326.34"
VUT_Tramitacion,"Viviendas de uso turístico","Marbil,Cm de   15,    02 - C  Marbil","580468.14","4796326.34"
VUT_Tramitacion,"Viviendas de uso turístico","Marbil,Cm de   18,    09 - Iza  Erreguenea","580409.12","4796451.08"
VUT_Favorable,"Viviendas de uso turístico","Mari   14,    01 - B","582103.39","4797232.38"
VUT_Favorable,"Viviendas de uso turístico","Mari   21  2  A","582079.31","4797257.73"
VUT_Favorable,"Viviendas de uso turístico","Mari   21  2º  C","582079.31","4797257.73"
VUT_Favorable,"Viviendas de uso turístico","Mari   21  2º D","582079.31","4797257.73"
VUT_Favorable,"Viviendas de uso turístico","Mari   21  2º E","582079.31","4797257.73"
VUT_Favorable,"Viviendas de uso turístico","Marina    1,    01 - A","582196.87","4796434.54"
VUT_Tramitacion,"Viviendas de uso turístico","Marina    1,    06 - F","582196.87","4796434.54"
VUT_Tramitacion,"Viviendas de uso turístico","Marina    4,    03 - Iz","582197.19","4796411.85"
VUT_Favorable,"Viviendas de uso turístico","Marina    8  1º A","582215.96","4796376.28"
VUT_Favorable,"Viviendas de uso turístico","Marina    8,    01 - C","582215.96","4796376.28"
VUT_Tramitacion,"Viviendas de uso turístico","Marina    8,    02 - F","582215.96","4796376.28"
VUT_Tramitacion,"Viviendas de uso turístico","Marina    8,    03 - D","582215.96","4796376.28"
VUT_Tramitacion,"Viviendas de uso turístico","Marina    9,    01 - Dr","582232.82","4796366.19"
VUT_Favorable,"Viviendas de uso turístico","Marina   11,    01 - Dr","582238.92","4796354.57"
VUT_Favorable,"Viviendas de uso turístico","Marina   11,    01 - Iz","582238.92","4796354.57"
VUT_Favorable,"Viviendas de uso turístico","Marina   12,    01 - B","582228.06","4796353.56"
VUT_Favorable,"Viviendas de uso turístico","Marina   12,    01 - C","582228.06","4796353.56"
VUT_Tramitacion,"Viviendas de uso turístico","Marino Tabuyo    6,    Bh - A  (8º A)","583593.73","4797178.83"
VUT_Tramitacion,"Viviendas de uso turístico","Matia    4,    03 - Iz","581028.75","4796252.16"
VUT_Favorable,"Viviendas de uso turístico","Matia    5,    01 - 3","580970.82","4796191.77"
VUT_Tramitacion,"Viviendas de uso turístico","Matia   10,    04 - A","580989.29","4796223.34"
VUT_Tramitacion,"Viviendas de uso turístico","Matia   10,    06 - B","580989.29","4796223.34"
VUT_Tramitacion,"Viviendas de uso turístico","Matia   12,    04 - C","580979.45","4796216.16"
VUT_Favorable,"Viviendas de uso turístico","Matia   17,    01 - C","580865.45","4796105.12"
VUT_Tramitacion,"Viviendas de uso turístico","Matia   17,    04 - B","580865.45","4796105.12"
VUT_Favorable,"Viviendas de uso turístico","Matia   21  1º Izda.","580848.64","4796090.26"
VUT_Tramitacion,"Viviendas de uso turístico","Matia   25,    03 - 3","580826.34","4796071.07"
VUT_Favorable,"Viviendas de uso turístico","Matia   33,    01 - Iz","580769.23","4796020.69"
VUT_Tramitacion,"Viviendas de uso turístico","Matia   48,    04 - Iz","580764.66","4796037.73"
VUT_Tramitacion,"Viviendas de uso turístico","Mayor    3  1ª Planta. Apto A","582230.16","4797143.41"
VUT_Tramitacion,"Viviendas de uso turístico","Mayor    3  1ª Planta. Apto B","582230.16","4797143.41"
VUT_Tramitacion,"Viviendas de uso turístico","Mayor    3  1ª Planta. Apto C","582230.16","4797143.41"
VUT_Favorable,"Viviendas de uso turístico","Mayor    6,    01 - Dr","582233.65","4797148.72"
VUT_Favorable,"Viviendas de uso turístico","Mayor    7,    01 - Dr","582208.9","4797181.68"
VUT_Tramitacion,"Viviendas de uso turístico","Mayor    8,    01","582228.89","4797157.76"
VUT_Favorable,"Viviendas de uso turístico","Mayor    9,    01 - Iz","582203.44","4797192.01"
VUT_Favorable,"Viviendas de uso turístico","Mayor   12  1º C","582214.21","4797185.1"
VUT_Favorable,"Viviendas de uso turístico","Mayor   13,    01","582193.31","4797210.27"
VUT_Favorable,"Viviendas de uso turístico","Mayor   16,    01 - C","582186.71","4797236.33"
VUT_Favorable,"Viviendas de uso turístico","Mayor   17  1º","582177.5","4797238.42"
VUT_Favorable,"Viviendas de uso turístico","Mayor   19  1º Izda.","582172.66","4797246.95"
VUT_Tramitacion,"Viviendas de uso turístico","Miguel Imaz    1,    05 - Iz","582964.12","4797348.33"
VUT_Tramitacion,"Viviendas de uso turístico","Miguel Imaz    4,    03 - Dr","582945.34","4797340.71"
VUT_Tramitacion,"Viviendas de uso turístico","Mikeletes,Ps de los    4,    01 - D  Itsas Mendi  1º D","581079.32","4796137.58"
VUT_Favorable,"Viviendas de uso turístico","Mikeletes,Ps de los    6,    01  Itsas Mendi","581061.7","4796124.5"
VUT_Tramitacion,"Viviendas de uso turístico","Mikeletes,Ps de los   12,    06 - A  Itsas Mendi","581063.27","4796073.08"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de    5,    02","582015.54","4796298.74"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de    6,    08","582004.7","4796295.07"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de    7  1º Dcha.","581993.74","4796292.61"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de    8.B","581987.11","4796247.68"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de    9,    01 - Dr","581967.06","4796285.55"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de    9,    03 - Dr","581967.06","4796285.55"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   10,    01 - A","581952.97","4796283.2"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   10,    01 - E","581952.97","4796283.2"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   10,    04 - C","581952.97","4796283.2"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   10,    09 - D","581952.97","4796283.2"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   11,    01 - A","581952.97","4796234.6"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   12,    01 - B","581912.83","4796256.57"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   17","581803.04","4796231.36"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   17,    01","581803.04","4796231.36"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   21-Iz,    02 - Iz  Itxaso Aizeak","581793.68","4796181.8"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   24,    01 - B  Amparo","581748.2","4796211.46"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   24,    01 - C  Amparo","581748.2","4796211.46"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   24,    02 - A  Amparo","581748.2","4796211.46"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   24,    03 - A  Amparo","581748.2","4796211.46"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   30,    01 - Dr","581640.17","4796200.07"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   30,    Pr - Dr","581640.17","4796200.07"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   36,    00  Bajo","581567.01","4796197.17"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   37,    05 - Dr","581565.21","4796197.13"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   38  Principal Izquierda","581549.14","4796196.9"
VUT_Tramitacion,"Viviendas de uso turístico","Miraconcha,Ps de   39,    03 - Dra","581515.6","4796195.8"
VUT_Favorable,"Viviendas de uso turístico","Miraconcha,Ps de   42  1º A","581442.08","4796195.7"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    5,    02  Derecha","583020.08","4797060.2"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    5,    03 - Dr","583020.08","4797060.2"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    5,    03 - Iz","583020.08","4797060.2"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    6  -8 , 2º Izq/Izq","583023.5","4797041.61"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    6  -8, 2º Izq/Dcha","583023.5","4797041.61"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    6,    01 - Di  (1º Izda. Dcha. Letra A)","583023.5","4797041.61"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    6,    01 - Iz  (1º Izda.Izda. Letra B)","583023.5","4797041.61"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    7,    03 - Iz","583028.45","4797062.72"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz    7,    06 - Iz","583028.45","4797062.72"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   10.A,    03 - A","583046.69","4797048.74"
VUT_Favorable,"Viviendas de uso turístico","Miracruz   13,    02 - A","583166.37","4797104.62"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   13,    05 - D","583166.96","4797104.93"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   13,    06 - A","583166.37","4797104.62"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   13,    06 - B","583166.37","4797104.62"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   13,    06 - C","583166.37","4797104.62"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   16,    07 - Dr","583138.24","4797072.43"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   17A,    En - A","583252.06","4797129.39"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   17.A,    05 - Cn","583252.06","4797129.39"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   17.C,    01 - Iz","583272.94","4797131.46"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   21,    02 - Iz","583334.85","4797131.42"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   26,    02 - A","583223.22","4797101.79"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   27,    03 - Iz","583368.78","4797131.72"
VUT_Tramitacion,"Viviendas de uso turístico","Miracruz   28.B,    03 - Iz","583246.69","4797108.57"
VUT_Tramitacion,"Viviendas de uso turístico","Miramar    5","582369.99","4796757.82"
VUT_Favorable,"Viviendas de uso turístico","Misericordia    4,    01 - C","583155.96","4797059.33"
VUT_Tramitacion,"Viviendas de uso turístico","Moraza    1.B,    06 - A","582678.97","4796261.2"
VUT_Favorable,"Viviendas de uso turístico","Moraza    5,    01 - Dr","582667.56","4796255.03"
VUT_Favorable,"Viviendas de uso turístico","Moraza   11,    01 - Dr","582610.78","4796224.75"
VUT_Tramitacion,"Viviendas de uso turístico","Moraza   11,    01 - Iz","582610.78","4796224.75"
VUT_Favorable,"Viviendas de uso turístico","Moraza   12,    01 - Dr","582607.11","4796239.15"
VUT_Tramitacion,"Viviendas de uso turístico","Moraza   13,    -1","582603.52","4796220.97"
VUT_Tramitacion,"Viviendas de uso turístico","Moraza   13,    02 - Dr","582603.52","4796220.97"
VUT_Tramitacion,"Viviendas de uso turístico","Moraza   14,    05 - Iz","582595.83","4796233.22"
VUT_Tramitacion,"Viviendas de uso turístico","Moraza   18,    05 - Iz","582580.5","4796224.98"
VUT_Favorable,"Viviendas de uso turístico","Muelle,Ps del    3,    01 - Iz","582033.65","4797250.16"
VUT_Tramitacion,"Viviendas de uso turístico","Muelle,Ps del   27,    01","581779.47","4797177.87"
VUT_Tramitacion,"Viviendas de uso turístico","Muelle,Ps del   32,    01  (1º Izda.)","581735.53","4797168.71"
VUT_Tramitacion,"Viviendas de uso turístico","Nafarroa Beherea,Pz    4,    02 - A","583338.96","4797247.14"
VUT_Tramitacion,"Viviendas de uso turístico","Nafarroa Beherea,Pz    5,    05 - A","583326.1","4797234.56"
VUT_Favorable,"Viviendas de uso turístico","Navarra,Av de    2  1º Izda.","583387.82","4797551.59"
VUT_Tramitacion,"Viviendas de uso turístico","Navarra,Av de   24,    06 - B","583561.53","4797372.31"
VUT_Favorable,"Viviendas de uso turístico","Navarra,Av de   30  Entresuelo Derecha-Derecha","583613.69","4797313.81"
VUT_Favorable,"Viviendas de uso turístico","Navarra,Av de   30  Entresuelo Derecha-Izquierda","583613.69","4797313.81"
VUT_Favorable,"Viviendas de uso turístico","Navarra,Av de   32,    01 - Iz","583631.51","4797300.1"
VUT_Favorable,"Viviendas de uso turístico","Ntra. Sra. del Coro    7  Gure Ametsa  Bajo","585047.61","4796761.73"
VUT_Favorable,"Viviendas de uso turístico","Ntra.Sra.Aranzazu,Gr   43,    -1    Bajo S/N","581044.3","4796146.64"
VUT_Tramitacion,"Viviendas de uso turístico","Nueva   10,    06 - A","583010.58","4797127.06"
VUT_Tramitacion,"Viviendas de uso turístico","Oiartzun    2,    07 - A","583666.53","4797169.29"
VUT_Tramitacion,"Viviendas de uso turístico","Oiartzun    5,    02 - C","583698.19","4797179.8"
VUT_Tramitacion,"Viviendas de uso turístico","Oiartzun    6,    01 - C","583693.42","4797167.79"
VUT_Tramitacion,"Viviendas de uso turístico","Okendo    9,    05","582676.85","4796938.86"
VUT_Tramitacion,"Viviendas de uso turístico","Ondarbide    3,    07","580858.02","4796177.2"
VUT_Tramitacion,"Viviendas de uso turístico","Ondarreta,Ps de    7,    06 - C","580437.02","4796087.22"
VUT_Tramitacion,"Viviendas de uso turístico","Ondarreta,Ps de    8,    04 - B","580536.95","4796198.57"
VUT_Tramitacion,"Viviendas de uso turístico","Ondarreta,Ps de   14,    02 - B","580467.67","4796149.05"
VUT_Tramitacion,"Viviendas de uso turístico","Ondarreta,Ps de   15,    01 - C","580349.21","4796026.31"
VUT_Tramitacion,"Viviendas de uso turístico","Pablo Sarasate   10,    03 - B","583438.36","4795601.41"
VUT_Tramitacion,"Viviendas de uso turístico","Padre Larroca    3,    02 - Iz","583204.69","4797142.86"
VUT_Favorable,"Viviendas de uso turístico","Padre Larroca    5  1º C","583195.46","4797152.26"
VUT_Tramitacion,"Viviendas de uso turístico","Padre Larroca    6,    03 - A","583208.86","4797160.33"
VUT_Favorable,"Viviendas de uso turístico","Padre Larroca    7,    01 - A","583183.56","4797164.5"
VUT_Tramitacion,"Viviendas de uso turístico","Padre Larroca    7,    04 - C","583183.56","4797164.5"
VUT_Favorable,"Viviendas de uso turístico","Padre Vinuesa,Pz del    1  Entreplanta","582061.96","4796358.17"
VUT_Favorable,"Viviendas de uso turístico","Pamplona    5,    00 - A","580670.83","4796209.3"
VUT_Tramitacion,"Viviendas de uso turístico","Pamplona    9,    01 - B","580632.83","4796223.2"
VUT_Favorable,"Viviendas de uso turístico","Pamplona   11,    00 - A","580570.47","4796251.77"
VUT_Tramitacion,"Viviendas de uso turístico","Pamplona   11,    05 - B","580570.47","4796251.77"
VUT_Tramitacion,"Viviendas de uso turístico","Pamplona   15,    00 - A","580543.35","4796262.9"
VUT_Tramitacion,"Viviendas de uso turístico","Particu. Ategorrieta    3,    06 - Dr","583483.76","4797158.23"
VUT_Tramitacion,"Viviendas de uso turístico","Pasajes    1,    02 - Iz","583701.22","4797136.95"
VUT_Tramitacion,"Viviendas de uso turístico","Pedro Egaña    6,    06 - Iz","582635.45","4796145.44"
VUT_Tramitacion,"Viviendas de uso turístico","Pedro Egaña    7  3º Dcha.","582634.95","4796128.74"
VUT_Tramitacion,"Viviendas de uso turístico","Pedro Egaña    7  3º Dcha.","582634.95","4796128.74"
VUT_Favorable,"Viviendas de uso turístico","Pedro Egaña    8  1º B","582627.77","4796141.37"
VUT_Tramitacion,"Viviendas de uso turístico","Pedro Egaña   10,    06 - Dr","582612.79","4796133.4"
VUT_Tramitacion,"Viviendas de uso turístico","Pedro Egaña   10,    07 - Dr","582612.79","4796133.4"
VUT_Tramitacion,"Viviendas de uso turístico","Pello Mari Otaño    2,    05 - B","584986.54","4796133.37"
VUT_Tramitacion,"Viviendas de uso turístico","Peña y Goñi    2,    02 - B","582849.95","4797288.05"
VUT_Tramitacion,"Viviendas de uso turístico","Peña y Goñi    3,    03 - C","582869.55","4797283.13"
VUT_Tramitacion,"Viviendas de uso turístico","Peña y Goñi    4,    06 - D","582859.64","4797268.89"
VUT_Tramitacion,"Viviendas de uso turístico","Peña y Goñi    5,    06 - Dr","582875.39","4797271.58"
VUT_Favorable,"Viviendas de uso turístico","Peña y Goñi   11,    01 - Dr","582901.64","4797219.95"
VUT_Tramitacion,"Viviendas de uso turístico","Peña y Goñi   11,    04 - Dr","582901.64","4797219.95"
VUT_Tramitacion,"Viviendas de uso turístico","Peña y Goñi   13,    03 - B","582906","4797211.29"
VUT_Tramitacion,"Viviendas de uso turístico","Peñaflorida    3,    07 - Iz","582374.11","4796949.6"
VUT_Favorable,"Viviendas de uso turístico","Peñaflorida    5,    En - C","582370.82","4796947.72"
VUT_Favorable,"Viviendas de uso turístico","Peñaflorida    5,    En - D","582370.82","4796947.72"
VUT_Favorable,"Viviendas de uso turístico","Pescaderia   11  1º D","582405.43","4797284.43"
VUT_Favorable,"Viviendas de uso turístico","Pescaderia   11,    01 - Iz","582405.43","4797284.43"
VUT_Favorable,"Viviendas de uso turístico","Pescaderia   12,    01 - Dr  1º D","582408.84","4797280.34"
VUT_Tramitacion,"Viviendas de uso turístico","Pinares,Pz de    2  2º C y D","583121.46","4797103.55"
VUT_Tramitacion,"Viviendas de uso turístico","Pinares,Pz de    2,    03 - C","583121.46","4797103.55"
VUT_Tramitacion,"Viviendas de uso turístico","Pinares,Pz de    2,    06 - A","583121.46","4797103.55"
VUT_Favorable,"Viviendas de uso turístico","Pio Baroja,Ps de   31  1º B","581501.41","4795797.93"
VUT_Favorable,"Viviendas de uso turístico","Pio Baroja,Ps de   33,    01 - A","581517.51","4795823.65"
VUT_Tramitacion,"Viviendas de uso turístico","Pio XII,Pz de    2-Dr,    07 - A","582702.23","4795488.06"
VUT_Tramitacion,"Viviendas de uso turístico","Portuenea    9,    01 - Dr","581237.22","4795774.86"
VUT_Tramitacion,"Viviendas de uso turístico","Prim    7,    03 - Id","582735.37","4796616.87"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   12  1 º Izquierda","582707.92","4796542.06"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   13,    00","582730.7","4796547.56"
VUT_Favorable,"Viviendas de uso turístico","Prim   13,    00  (Entreplanta A)","582730.7","4796547.56"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   14,    01 - A","582714.72","4796519.38"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   17,    01 - Iz","582729.2","4796525.47"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   21,    01 - D","582726.38","4796484.12"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   23  Bis- Entlo.","582726.21","4796479.66"
VUT_Favorable,"Viviendas de uso turístico","Prim   30,    1º  Loc. A","582701.37","4796318.87"
VUT_Favorable,"Viviendas de uso turístico","Prim   30,    1º  Loc. B","582701.37","4796318.87"
VUT_Favorable,"Viviendas de uso turístico","Prim   32,    01 - A","582700.95","4796311"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   36,    04 - Dra","582695.59","4796233.98"
VUT_Favorable,"Viviendas de uso turístico","Prim   39  1º A","582714.45","4796300.63"
VUT_Favorable,"Viviendas de uso turístico","Prim   39,    01 - D","582714.45","4796300.63"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   43,    05 - Dd","582711.24","4796249.4"
VUT_Favorable,"Viviendas de uso turístico","Prim   47  Ent Iz","582709.22","4796220.57"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   47,    02 - A","582709.22","4796220.57"
VUT_Tramitacion,"Viviendas de uso turístico","Prim   51,    00 - Dr  Entresuelo Derecha","582708.39","4796207.37"
VUT_Favorable,"Viviendas de uso turístico","Puerto    5  Piso 1º","582223.58","4797233.29"
VUT_Favorable,"Viviendas de uso turístico","Puerto    7  1º Dcha.","582220.48","4797232.01"
VUT_Tramitacion,"Viviendas de uso turístico","Puerto   14,    01 - Cn","582211.36","4797234.69"
VUT_Favorable,"Viviendas de uso turístico","Puerto   19,    02 - Iz","582157.33","4797205.82"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    3-03,    07 - A","582811.28","4797190.61"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    4-05,    05 - C","582832.08","4797149.44"
VUT_Favorable,"Viviendas de uso turístico","Ramon Maria Lili,Ps    4  Esc. 5  1º A","582832.08","4797149.44"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    00 - C","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    01 - B","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    01 - D","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    02 - A","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    02 - D","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    04 - C","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    6,    06 - B","582849.59","4797115.28"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    8,    02 - A","582866.37","4797082.14"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    8,    03 - B","582866.37","4797082.14"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon Maria Lili,Ps    9,    02 - B","582979.35","4797277.78"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon y Cajal    3,    02 - C","583042.36","4797375.68"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon y Cajal    3,    05 - C","583042.36","4797375.68"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon y Cajal    4,    05 - Iz","583025.3","4797364.64"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon y Cajal    5,    02 - Cn","583047.75","4797365.2"
VUT_Tramitacion,"Viviendas de uso turístico","Ramon y Cajal    5,    06 - Iz","583047.75","4797365.2"
VUT_Favorable,"Viviendas de uso turístico","Reina Regente    4,    01 - B","582583.93","4797207.2"
VUT_Tramitacion,"Viviendas de uso turístico","Reina Regente    5,    04 - Iz","582588.13","4797208.84"
VUT_Tramitacion,"Viviendas de uso turístico","Renteria    2-Iz,    01 - B","583655.8","4797146.41"
VUT_Tramitacion,"Viviendas de uso turístico","Renteria    3,    01 - Dr","583641.09","4797154.64"
VUT_Tramitacion,"Viviendas de uso turístico","Renteria    5,    02 - Da","583641.53","4797162.74"
VUT_Tramitacion,"Viviendas de uso turístico","Renteria    5,    07 - Dr","583641.53","4797162.74"
VUT_Favorable,"Viviendas de uso turístico","Renteria   10  1º Izda.","583658.62","4797202.94"
VUT_Favorable,"Viviendas de uso turístico","Resurreccion M.Azkue   12,    01 - A","580366.66","4795728.6"
VUT_Tramitacion,"Viviendas de uso turístico","Reyes Catolicos   12,    04 - Dr","582657.42","4796333.97"
VUT_Tramitacion,"Viviendas de uso turístico","Reyes Catolicos   14,    02 - Dr","582663.6","4796322.21"
VUT_Tramitacion,"Viviendas de uso turístico","Reyes Catolicos   18,    05 - Dr","582674.9","4796300.73"
VUT_Favorable,"Viviendas de uso turístico","Ribera de Loiola,Ps   16  1º A","583293.77","4795923.2"
VUT_Tramitacion,"Viviendas de uso turístico","Rodil  102,    01 - F  Perez Enea","584217.59","4797218.01"
VUT_Tramitacion,"Viviendas de uso turístico","Ronda    2-Iz,    01 - Dr","582992.1","4797064.62"
VUT_Favorable,"Viviendas de uso turístico","Ronda    6  1º Centro","582976.89","4797112.05"
VUT_Tramitacion,"Viviendas de uso turístico","Sagrada Familia    2-01,    03 - D","582665.89","4795572.32"
VUT_Tramitacion,"Viviendas de uso turístico","Sagrada Familia    2-01,    08 - A","582665.89","4795572.32"
VUT_Favorable,"Viviendas de uso turístico","Sagrada Familia    2-03,    01 - B","582665.89","4795572.32"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de    5,    06 - A","582578.52","4797312.96"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de    7  Bajo","582551.3","4797357.82"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de    8,    03","582542.26","4797371.09"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de    8,    Pr","582542.26","4797371.09"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   12,    01 - Iz","582472.96","4797437.01"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   13,    02 - I","582435.59","4797453.89"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   13,    03 - D","582435.59","4797453.89"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   13,    03 - G","582435.59","4797453.89"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   13,    04 - E","582435.59","4797453.89"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   13,    07 - C","582435.59","4797453.89"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   14,    01 - 10  y 20 -  Nº Fijo 5091286C","582425.34","4797458.51"
VUT_Tramitacion,"Viviendas de uso turístico","Salamanca,Ps de   14,    01 - 6-7  Local 7","582425.34","4797458.51"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome    6,    02 - Dr","582477.43","4796464.5"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   10,    05 - I2","582459.09","4796454.72"
VUT_Favorable,"Viviendas de uso turístico","San Bartolome   11,    01 - Dr","582453.26","4796434.41"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   11,    05 - Dr","582453.26","4796434.41"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   17,    03 - Iz","582271.04","4796343.86"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   17,    06 - Dr","582271.04","4796343.86"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   19,    03 - Iz","582253.81","4796334.7"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   20,    04 - Dr","582291.86","4796366.29"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   27,    03 - D","582155.71","4796288.41"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   27,    07","582155.71","4796288.41"
VUT_Favorable,"Viviendas de uso turístico","San Bartolome   31  1º Izda.","582121.69","4796288.86"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   31,    04 - B","582121.69","4796288.86"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   31,    04 - C","582121.69","4796288.86"
VUT_Favorable,"Viviendas de uso turístico","San Bartolome   34  Entlo. Dcha.","582190.14","4796312.69"
VUT_Tramitacion,"Viviendas de uso turístico","San Bartolome   34,    02 - B","582190.14","4796312.69"
