estado,tipo,dirección,x,y,longitude,latitude
VUT_Favorable,Viviendas de uso turístico,"Larramendi 3, 01 - Iz",582681.29,4796370.6,-1.9803783031,43.3156294331
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 3, 02 - Iz",582681.29,4796370.6,-1.9803783031,43.3156294331
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 6, 06 - Iz",582663.06,4796377.07,-1.9806021059,43.3156896873
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 7, 06 - Iz",582636.91,4796347.28,-1.9809290189,43.3154243564
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 9, 06 - Iz",582628.85,4796343.04,-1.9810290366,43.3153870685
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 19, 01 - Iz",582563.56,4796308.57,-1.9818392434,43.3150838987
VUT_Tramitacion,Viviendas de uso turístico,"Larramendi 19, 06 - Iz",582563.56,4796308.57,-1.9818392434,43.3150838987
VUT_Favorable,Viviendas de uso turístico,"Lasala,Pz de 5, 01 - B",582200.53,4797137.06,-1.9861913636,43.3225826996
VUT_Tramitacion,Viviendas de uso turístico,"Lazkano,Ps de 23, 02 - Dr",581917.11,4795714.7,-1.9898985041,43.3098078515
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 1, 07 - B",582739.68,4796893.76,-1.9795795291,43.3203331044
VUT_Favorable,Viviendas de uso turístico,"Libertad,Av de la 4, 01 - B",582712.84,4796919.59,-1.9799066018,43.3205686083
VUT_Favorable,Viviendas de uso turístico,"Libertad,Av de la 6, 01 - A",582710.17,4796918.2,-1.979939735,43.3205563876
VUT_Favorable,Viviendas de uso turístico,"Libertad,Av de la 6, 01 - B",582710.17,4796918.2,-1.979939735,43.3205563876
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 12, 05 - C",582650.84,4796886.9,-1.9806760465,43.3202811116
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 33, 02 - B",582422.42,4796725.84,-1.9835168656,43.3188561306
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 38, 01 - B",582408.45,4796758.32,-1.9836842511,43.3191500844
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 38, 02 - C",582408.45,4796758.32,-1.9836842511,43.3191500844
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 38, 04 - C",582408.45,4796758.32,-1.9836842511,43.3191500844
VUT_Tramitacion,Viviendas de uso turístico,"Libertad,Av de la 41, 05 - A",582349.49,4796687.25,-1.9844219307,43.3185166873
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 7 7ºb,582354.96,4796220.03,-1.9844245443,43.3143096257
VUT_Favorable,Viviendas de uso turístico,Lizarra / Estella 9 1º B,582340.1,4796221.66,-1.9846075205,43.3143259276
VUT_Favorable,Viviendas de uso turístico,Lizarra / Estella 9 3º A,582340.1,4796221.66,-1.9846075205,43.3143259276
VUT_Favorable,Viviendas de uso turístico,Lizarra / Estella 11 1ºc,582329.13,4796222.83,-1.9847426029,43.3143376621
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 11 5ºb,582329.13,4796222.83,-1.9847426029,43.3143376621
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 11 8ºa,582329.13,4796222.83,-1.9847426029,43.3143376621
VUT_Tramitacion,Viviendas de uso turístico,Lizarra / Estella 15 6ºa,582291.03,4796199.09,-1.9852159248,43.3141280958
VUT_Favorable,Viviendas de uso turístico,Loiola 1 1º A,582465.53,4796729.35,-1.9829847621,43.318883006
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 1, 07 - 1-2",582465.53,4796729.35,-1.9829847621,43.318883006
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 2, 02 - A",582452.51,4796721.46,-1.9831464925,43.3188133985
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 4, 03 - C",582454.24,4796718.5,-1.9831256049,43.3187865595
VUT_Favorable,Viviendas de uso turístico,"Loiola 6, 01 - Iz",582463.23,4796701.17,-1.9830173545,43.318629549
VUT_Favorable,Viviendas de uso turístico,Loiola 10 la Perla 2º D,582515.89,4796600.77,-1.9823831088,43.3177198554
VUT_Favorable,Viviendas de uso turístico,"Loiola 10, 02 - C la Perla",582515.89,4796600.77,-1.9823831088,43.3177198554
VUT_Favorable,Viviendas de uso turístico,"Loiola 13, 01 - Drb 1ºc",582503.85,4796656.33,-1.9825232203,43.3182213922
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 13, Bh - Iz",582503.85,4796656.33,-1.9825232203,43.3182213922
VUT_Tramitacion,Viviendas de uso turístico,"Loiola 21, 04 - Iz",582529.89,4796606.85,-1.9822095685,43.3177730586
VUT_Tramitacion,Viviendas de uso turístico,"Luises 18, 01 - B",584671.39,4796783.48,-1.9557767815,43.3191252381
VUT_Favorable,Viviendas de uso turístico,Macondo 9 Bajo D,585556.85,4797099.39,-1.9448092913,43.3218691842
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 5-Dr, En - Dr",582957.04,4795218.52,-1.9771522684,43.3052267076
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 9-Iz, 01 - B",582988.81,4795176.42,-1.9767669684,43.3048441708
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 13, 01 - B",583049.45,4795095.99,-1.9760315634,43.3041133554
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 13, 03 - B",583049.45,4795095.99,-1.9760315634,43.3041133554
VUT_Tramitacion,Viviendas de uso turístico,"Madrid,Av de 16, 04 - 2",583020,4795067.77,-1.9763988771,43.3038625358
VUT_Favorable,Viviendas de uso turístico,Maestro Guridi 3 1º B,580738.65,4796076.15,-2.0043745363,43.3131894667
VUT_Tramitacion,Viviendas de uso turístico,"Manterola 6, 02 - Dr",582321.88,4796483.02,-1.9847929945,43.316680992
VUT_Tramitacion,Viviendas de uso turístico,"Manterola 9, 05 - A",582337.55,4796484.09,-1.9845996189,43.3166889101
VUT_Favorable,Viviendas de uso turístico,"Manuel Lekuona 1, 01 - Dr",580368.12,4795783.35,-2.0089858776,43.3105929942
VUT_Tramitacion,Viviendas de uso turístico,"Manuel Lekuona 3, 05 - Cn",580376.53,4795771.42,-2.0088839352,43.310484687
VUT_Favorable,Viviendas de uso turístico,"Marbil,Cm de 15 Marbil 1º B",580468.14,4796326.34,-2.0076731738,43.3154709734
VUT_Tramitacion,Viviendas de uso turístico,"Marbil,Cm de 15, 02 - C Marbil",580468.14,4796326.34,-2.0076731738,43.3154709734
VUT_Tramitacion,Viviendas de uso turístico,"Marbil,Cm de 18, 09 - Iza Erreguenea",580409.12,4796451.08,-2.0083826336,43.3166003494
VUT_Favorable,Viviendas de uso turístico,"Mari 14, 01 - B",582103.39,4797232.38,-1.9873749873,43.3234514942
VUT_Favorable,Viviendas de uso turístico,Mari 21 2 A,582079.31,4797257.73,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,Mari 21 2º C,582079.31,4797257.73,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,Mari 21 2º D,582079.31,4797257.73,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,Mari 21 2º E,582079.31,4797257.73,-1.9876681433,43.3236823533
VUT_Favorable,Viviendas de uso turístico,"Marina 1, 01 - A",582196.87,4796434.54,-1.9863416573,43.3162581899
VUT_Tramitacion,Viviendas de uso turístico,"Marina 1, 06 - F",582196.87,4796434.54,-1.9863416573,43.3162581899
VUT_Tramitacion,Viviendas de uso turístico,"Marina 4, 03 - Iz",582197.19,4796411.85,-1.9863411076,43.3160538728
VUT_Favorable,Viviendas de uso turístico,Marina 8 1º A,582215.96,4796376.28,-1.9861149956,43.3157315782
VUT_Favorable,Viviendas de uso turístico,"Marina 8, 01 - C",582215.96,4796376.28,-1.9861149956,43.3157315782
VUT_Tramitacion,Viviendas de uso turístico,"Marina 8, 02 - F",582215.96,4796376.28,-1.9861149956,43.3157315782
VUT_Tramitacion,Viviendas de uso turístico,"Marina 8, 03 - D",582215.96,4796376.28,-1.9861149956,43.3157315782
VUT_Tramitacion,Viviendas de uso turístico,"Marina 9, 01 - Dr",582232.82,4796366.19,-1.9859086212,43.3156388931
VUT_Favorable,Viviendas de uso turístico,"Marina 11, 01 - Dr",582238.92,4796354.57,-1.9858351478,43.3155336092
VUT_Favorable,Viviendas de uso turístico,"Marina 11, 01 - Iz",582238.92,4796354.57,-1.9858351478,43.3155336092
VUT_Favorable,Viviendas de uso turístico,"Marina 12, 01 - B",582228.06,4796353.56,-1.9859692033,43.3155257033
VUT_Favorable,Viviendas de uso turístico,"Marina 12, 01 - C",582228.06,4796353.56,-1.9859692033,43.3155257033
VUT_Tramitacion,Viviendas de uso turístico,"Marino Tabuyo 6, Bh - A (8º A)",583593.73,4797178.83,-1.9690048764,43.3228051774
VUT_Tramitacion,Viviendas de uso turístico,"Matia 4, 03 - Iz",581028.75,4796252.16,-2.0007717473,43.3147429309
VUT_Favorable,Viviendas de uso turístico,"Matia 5, 01 - 3",580970.82,4796191.77,-2.0014949232,43.3142054644
VUT_Tramitacion,Viviendas de uso turístico,"Matia 10, 04 - A",580989.29,4796223.34,-2.0012625362,43.3144877077
VUT_Tramitacion,Viviendas de uso turístico,"Matia 10, 06 - B",580989.29,4796223.34,-2.0012625362,43.3144877077
VUT_Tramitacion,Viviendas de uso turístico,"Matia 12, 04 - C",580979.45,4796216.16,-2.0013849209,43.314424124
VUT_Favorable,Viviendas de uso turístico,"Matia 17, 01 - C",580865.45,4796105.12,-2.0028068744,43.3134366698
VUT_Tramitacion,Viviendas de uso turístico,"Matia 17, 04 - B",580865.45,4796105.12,-2.0028068744,43.3134366698
VUT_Favorable,Viviendas de uso turístico,Matia 21 1º Izda.,580848.64,4796090.26,-2.0030163236,43.3133046887
VUT_Tramitacion,Viviendas de uso turístico,"Matia 25, 03 - 3",580826.34,4796071.07,-2.0032940986,43.3131343132
VUT_Favorable,Viviendas de uso turístico,"Matia 33, 01 - Iz",580769.23,4796020.69,-2.0040056511,43.3126868645
VUT_Tramitacion,Viviendas de uso turístico,"Matia 48, 04 - Iz",580764.66,4796037.73,-2.0040594916,43.3128407703
VUT_Tramitacion,Viviendas de uso turístico,Mayor 3 1ª Planta. Apto A,582230.16,4797143.41,-1.9858250313,43.3226366303
VUT_Tramitacion,Viviendas de uso turístico,Mayor 3 1ª Planta. Apto B,582230.16,4797143.41,-1.9858250313,43.3226366303
VUT_Tramitacion,Viviendas de uso turístico,Mayor 3 1ª Planta. Apto C,582230.16,4797143.41,-1.9858250313,43.3226366303
VUT_Favorable,Viviendas de uso turístico,"Mayor 6, 01 - Dr",582233.65,4797148.72,-1.9857811991,43.3226840554
VUT_Favorable,Viviendas de uso turístico,"Mayor 7, 01 - Dr",582208.9,4797181.68,-1.9860814679,43.322983506
VUT_Tramitacion,Viviendas de uso turístico,"Mayor 8, 01",582228.89,4797157.76,-1.985838543,43.3227659646
VUT_Favorable,Viviendas de uso turístico,"Mayor 9, 01 - Iz",582203.44,4797192.01,-1.9861472514,43.3230771056
VUT_Favorable,Viviendas de uso turístico,Mayor 12 1º C,582214.21,4797185.1,-1.9860154753,43.3230137163
VUT_Favorable,Viviendas de uso turístico,"Mayor 13, 01",582193.31,4797210.27,-1.9862694364,43.3232426108
VUT_Favorable,Viviendas de uso turístico,"Mayor 16, 01 - C",582186.71,4797236.33,-1.9863469237,43.3234779547
VUT_Favorable,Viviendas de uso turístico,Mayor 17 1º,582177.5,4797238.42,-1.9864601853,43.3234977779
VUT_Favorable,Viviendas de uso turístico,Mayor 19 1º Izda.,582172.66,4797246.95,-1.9865185937,43.3235751038
VUT_Tramitacion,Viviendas de uso turístico,"Miguel Imaz 1, 05 - Iz",582964.12,4797348.33,-1.9767432748,43.3244009367
VUT_Tramitacion,Viviendas de uso turístico,"Miguel Imaz 4, 03 - Dr",582945.34,4797340.71,-1.9769760172,43.3243344046
VUT_Tramitacion,Viviendas de uso turístico,"Mikeletes,Ps de los 4, 01 - D Itsas Mendi 1º D",581079.32,4796137.58,-2.0001651365,43.3137058925
VUT_Favorable,Viviendas de uso turístico,"Mikeletes,Ps de los 6, 01 Itsas Mendi",581061.7,4796124.5,-2.0003843166,43.3135900294
VUT_Tramitacion,Viviendas de uso turístico,"Mikeletes,Ps de los 12, 06 - A Itsas Mendi",581063.27,4796073.08,-2.0003725476,43.3131269145
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 5, 02",582015.54,4796298.74,-1.9885977702,43.3150553515
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 6, 08",582004.7,4796295.07,-1.9887319748,43.3150234917
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 7 1º Dcha.",581993.74,4796292.61,-1.9888674782,43.3150025386
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 8.B",581987.11,4796247.68,-1.9889559326,43.3145987481
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 9, 01 - Dr",581967.06,4796285.55,-1.9891974947,43.314941884
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 9, 03 - Dr",581967.06,4796285.55,-1.9891974947,43.314941884
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 10, 01 - A",581952.97,4796283.2,-1.9893715741,43.3149222618
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 10, 01 - E",581952.97,4796283.2,-1.9893715741,43.3149222618
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 10, 04 - C",581952.97,4796283.2,-1.9893715741,43.3149222618
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 10, 09 - D",581952.97,4796283.2,-1.9893715741,43.3149222618
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 11, 01 - A",581952.97,4796234.6,-1.9893788257,43.3144847067
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 12, 01 - B",581912.83,4796256.57,-1.9898704689,43.3146868791
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 17",581803.04,4796231.36,-1.9912279216,43.3144718565
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 17, 01",581803.04,4796231.36,-1.9912279216,43.3144718565
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 21-Iz, 02 - Iz Itxaso Aizeak",581793.68,4796181.8,-1.9913507093,43.314026676
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 24, 01 - B Amparo",581748.2,4796211.46,-1.9919070521,43.3142986549
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 24, 01 - C Amparo",581748.2,4796211.46,-1.9919070521,43.3142986549
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 24, 02 - A Amparo",581748.2,4796211.46,-1.9919070521,43.3142986549
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 24, 03 - A Amparo",581748.2,4796211.46,-1.9919070521,43.3142986549
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 30, 01 - Dr",581640.17,4796200.07,-1.9932407349,43.3142078412
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 30, Pr - Dr",581640.17,4796200.07,-1.9932407349,43.3142078412
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 36, 00 Bajo",581567.01,4796197.17,-1.9941432136,43.3141896687
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 37, 05 - Dr",581565.21,4796197.13,-1.9941654132,43.3141895038
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 38 Principal Izquierda",581549.14,4796196.9,-1.9943635872,43.3141891754
VUT_Tramitacion,Viviendas de uso turístico,"Miraconcha,Ps de 39, 03 - Dra",581515.6,4796195.8,-1.9947772919,43.3141829073
VUT_Favorable,Viviendas de uso turístico,"Miraconcha,Ps de 42 1º A",581442.08,4796195.7,-1.9956837936,43.3141899707
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 5, 02 Derecha",583020.08,4797060.2,-1.9760967581,43.3218006857
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 5, 03 - Dr",583020.08,4797060.2,-1.9760967581,43.3218006857
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 5, 03 - Iz",583020.08,4797060.2,-1.9760967581,43.3218006857
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 6 -8 , 2º Izq/Izq",583023.5,4797041.61,-1.9760573962,43.3216329398
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 6 -8, 2º Izq/Dcha",583023.5,4797041.61,-1.9760573962,43.3216329398
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 6, 01 - Di (1º Izda. Dcha. Letra A)",583023.5,4797041.61,-1.9760573962,43.3216329398
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 6, 01 - Iz (1º Izda.Izda. Letra B)",583023.5,4797041.61,-1.9760573962,43.3216329398
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 7, 03 - Iz",583028.45,4797062.72,-1.9759931643,43.3218224496
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 7, 06 - Iz",583028.45,4797062.72,-1.9759931643,43.3218224496
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 10.A, 03 - A",583046.69,4797048.74,-1.9757703565,43.3216945716
VUT_Favorable,Viviendas de uso turístico,"Miracruz 13, 02 - A",583166.37,4797104.62,-1.9742860893,43.3221844407
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 13, 05 - D",583166.96,4797104.93,-1.9742787669,43.3221871664
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 13, 06 - A",583166.37,4797104.62,-1.9742860893,43.3221844407
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 13, 06 - B",583166.37,4797104.62,-1.9742860893,43.3221844407
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 13, 06 - C",583166.37,4797104.62,-1.9742860893,43.3221844407
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 16, 07 - Dr",583138.24,4797072.43,-1.9746378442,43.3218977402
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 17A, En - A",583252.06,4797129.39,-1.9732256613,43.3223979666
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 17.A, 05 - Cn",583252.06,4797129.39,-1.9732256613,43.3223979666
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 17.C, 01 - Iz",583272.94,4797131.46,-1.9729678682,43.3224142912
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 21, 02 - Iz",583334.85,4797131.42,-1.9722044388,43.3224070728
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 26, 02 - A",583223.22,4797101.79,-1.9735854819,43.3221526724
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 27, 03 - Iz",583368.78,4797131.72,-1.9717859897,43.3224060129
VUT_Tramitacion,Viviendas de uso turístico,"Miracruz 28.B, 03 - Iz",583246.69,4797108.57,-1.9732950376,43.3222111159
VUT_Tramitacion,Viviendas de uso turístico,Miramar 5,582369.99,4796757.82,-1.9841585672,43.3191497961
VUT_Favorable,Viviendas de uso turístico,"Misericordia 4, 01 - C",583155.96,4797059.33,-1.974421318,43.3217778398
VUT_Tramitacion,Viviendas de uso turístico,"Moraza 1.B, 06 - A",582678.97,4796261.2,-1.9804233774,43.3146447419
VUT_Favorable,Viviendas de uso turístico,"Moraza 5, 01 - Dr",582667.56,4796255.03,-1.9805649895,43.3145904465
VUT_Favorable,Viviendas de uso turístico,"Moraza 11, 01 - Dr",582610.78,4796224.75,-1.9812696314,43.3143240686
VUT_Tramitacion,Viviendas de uso turístico,"Moraza 11, 01 - Iz",582610.78,4796224.75,-1.9812696314,43.3143240686
VUT_Favorable,Viviendas de uso turístico,"Moraza 12, 01 - Dr",582607.11,4796239.15,-1.9813127159,43.3144541173
VUT_Tramitacion,Viviendas de uso turístico,"Moraza 13, -1",582603.52,4796220.97,-1.981359714,43.314290834
VUT_Tramitacion,Viviendas de uso turístico,"Moraza 13, 02 - Dr",582603.52,4796220.97,-1.981359714,43.314290834
VUT_Tramitacion,Viviendas de uso turístico,"Moraza 14, 05 - Iz",582595.83,4796233.22,-1.9814526878,43.3144019672
VUT_Tramitacion,Viviendas de uso turístico,"Moraza 18, 05 - Iz",582580.5,4796224.98,-1.9816429424,43.3143294643
VUT_Favorable,Viviendas de uso turístico,"Muelle,Ps del 3, 01 - Iz",582033.65,4797250.16,-1.9882323396,43.3236191819
VUT_Tramitacion,Viviendas de uso turístico,"Muelle,Ps del 27, 01",581779.47,4797177.87,-1.9913775768,43.3229960283
VUT_Tramitacion,Viviendas de uso turístico,"Muelle,Ps del 32, 01 (1º Izda.)",581735.53,4797168.71,-1.9919207896,43.3229183365
VUT_Tramitacion,Viviendas de uso turístico,"Nafarroa Beherea,Pz 4, 02 - A",583338.96,4797247.14,-1.9721361908,43.3234484594
VUT_Tramitacion,Viviendas de uso turístico,"Nafarroa Beherea,Pz 5, 05 - A",583326.1,4797234.56,-1.9722966844,43.3233366252
VUT_Favorable,Viviendas de uso turístico,"Navarra,Av de 2 1º Izda.",583387.82,4797551.59,-1.9714874234,43.3261840439
VUT_Tramitacion,Viviendas de uso turístico,"Navarra,Av de 24, 06 - B",583561.53,4797372.31,-1.9693724995,43.3245506799
VUT_Favorable,Viviendas de uso turístico,"Navarra,Av de 30 Entresuelo Derecha-Derecha",583613.69,4797313.81,-1.9687381831,43.3240181993
VUT_Favorable,Viviendas de uso turístico,"Navarra,Av de 30 Entresuelo Derecha-Izquierda",583613.69,4797313.81,-1.9687381831,43.3240181993
VUT_Favorable,Viviendas de uso turístico,"Navarra,Av de 32, 01 - Iz",583631.51,4797300.1,-1.9685205211,43.3238927848
VUT_Favorable,Viviendas de uso turístico,Ntra. Sra. del Coro 7 Gure Ametsa Bajo,585047.61,4796761.73,-1.9511411194,43.3188869712
VUT_Favorable,Viviendas de uso turístico,"Ntra.Sra.Aranzazu,Gr 43, -1 Bajo S/N",581044.3,4796146.64,-2.0005955866,43.3137912356
VUT_Tramitacion,Viviendas de uso turístico,"Nueva 10, 06 - A",583010.58,4797127.06,-1.9762037964,43.3224036845
VUT_Tramitacion,Viviendas de uso turístico,"Oiartzun 2, 07 - A",583666.53,4797169.29,-1.9681086014,43.3227111914
VUT_Tramitacion,Viviendas de uso turístico,"Oiartzun 5, 02 - C",583698.19,4797179.8,-1.9677165864,43.322802291
VUT_Tramitacion,Viviendas de uso turístico,"Oiartzun 6, 01 - C",583693.42,4797167.79,-1.9677772382,43.3226946944
VUT_Tramitacion,Viviendas de uso turístico,"Okendo 9, 05",582676.85,4796938.86,-1.9803474941,43.3207460566
VUT_Tramitacion,Viviendas de uso turístico,"Ondarbide 3, 07",580858.02,4796177.2,-2.0028878731,43.3140864212
VUT_Tramitacion,Viviendas de uso turístico,"Ondarreta,Ps de 7, 06 - C",580437.02,4796087.22,-2.0080919054,43.3133214468
VUT_Tramitacion,Viviendas de uso turístico,"Ondarreta,Ps de 8, 04 - B",580536.95,4796198.57,-2.0068434747,43.3143132652
VUT_Tramitacion,Viviendas de uso turístico,"Ondarreta,Ps de 14, 02 - B",580467.67,4796149.05,-2.007704943,43.3138748392
VUT_Tramitacion,Viviendas de uso turístico,"Ondarreta,Ps de 15, 01 - C",580349.21,4796026.31,-2.0091834841,43.3127824436
VUT_Tramitacion,Viviendas de uso turístico,"Pablo Sarasate 10, 03 - B",583438.36,4795601.41,-1.9711604588,43.3086207045
VUT_Tramitacion,Viviendas de uso turístico,"Padre Larroca 3, 02 - Iz",583204.69,4797142.86,-1.9738077573,43.3225244816
VUT_Favorable,Viviendas de uso turístico,Padre Larroca 5 1º C,583195.46,4797152.26,-1.9739201517,43.3226101323
VUT_Tramitacion,Viviendas de uso turístico,"Padre Larroca 6, 03 - A",583208.86,4797160.33,-1.9737536876,43.322681305
VUT_Favorable,Viviendas de uso turístico,"Padre Larroca 7, 01 - A",583183.56,4797164.5,-1.9740650412,43.3227216471
VUT_Tramitacion,Viviendas de uso turístico,"Padre Larroca 7, 04 - C",583183.56,4797164.5,-1.9740650412,43.3227216471
VUT_Favorable,Viviendas de uso turístico,"Padre Vinuesa,Pz del 1 Entreplanta",582061.96,4796358.17,-1.9880165343,43.3155853479
VUT_Favorable,Viviendas de uso turístico,"Pamplona 5, 00 - A",580670.83,4796209.3,-2.0051911765,43.3143955237
VUT_Tramitacion,Viviendas de uso turístico,"Pamplona 9, 01 - B",580632.83,4796223.2,-2.0056576714,43.3145247431
VUT_Favorable,Viviendas de uso turístico,"Pamplona 11, 00 - A",580570.47,4796251.77,-2.0064223735,43.3147886477
VUT_Tramitacion,Viviendas de uso turístico,"Pamplona 11, 05 - B",580570.47,4796251.77,-2.0064223735,43.3147886477
VUT_Tramitacion,Viviendas de uso turístico,"Pamplona 15, 00 - A",580543.35,4796262.9,-2.00675513,43.3148917582
VUT_Tramitacion,Viviendas de uso turístico,"Particu. Ategorrieta 3, 06 - Dr",583483.76,4797158.23,-1.9703640979,43.3226319298
VUT_Tramitacion,Viviendas de uso turístico,"Pasajes 1, 02 - Iz",583701.22,4797136.95,-1.9676857549,43.3224161702
VUT_Tramitacion,Viviendas de uso turístico,"Pedro Egaña 6, 06 - Iz",582635.45,4796145.44,-1.9809773878,43.3136073176
VUT_Tramitacion,Viviendas de uso turístico,Pedro Egaña 7 3º Dcha.,582634.95,4796128.74,-1.980986065,43.3134570196
VUT_Tramitacion,Viviendas de uso turístico,Pedro Egaña 7 3º Dcha.,582634.95,4796128.74,-1.980986065,43.3134570196
VUT_Favorable,Viviendas de uso turístico,Pedro Egaña 8 1º B,582627.77,4796141.37,-1.9810726916,43.3135715184
VUT_Tramitacion,Viviendas de uso turístico,"Pedro Egaña 10, 06 - Dr",582612.79,4796133.4,-1.9812585881,43.3135014084
VUT_Tramitacion,Viviendas de uso turístico,"Pedro Egaña 10, 07 - Dr",582612.79,4796133.4,-1.9812585881,43.3135014084
VUT_Tramitacion,Viviendas de uso turístico,"Pello Mari Otaño 2, 05 - B",584986.54,4796133.37,-1.9519913828,43.313236698
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 2, 02 - B",582849.95,4797288.05,-1.9781602935,43.3238708153
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 3, 03 - C",582869.55,4797283.13,-1.977919335,43.3238243601
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 4, 06 - D",582859.64,4797268.89,-1.9780436912,43.3236972474
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 5, 06 - Dr",582875.39,4797271.58,-1.9778490615,43.3237197301
VUT_Favorable,Viviendas de uso turístico,"Peña y Goñi 11, 01 - Dr",582901.64,4797219.95,-1.9775331519,43.3232520043
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 11, 04 - Dr",582901.64,4797219.95,-1.9775331519,43.3232520043
VUT_Tramitacion,Viviendas de uso turístico,"Peña y Goñi 13, 03 - B",582906,4797211.29,-1.977480694,43.3231735564
VUT_Tramitacion,Viviendas de uso turístico,"Peñaflorida 3, 07 - Iz",582374.11,4796949.6,-1.984078994,43.3208759722
VUT_Favorable,Viviendas de uso turístico,"Peñaflorida 5, En - C",582370.82,4796947.72,-1.9841198454,43.3208594066
VUT_Favorable,Viviendas de uso turístico,"Peñaflorida 5, En - D",582370.82,4796947.72,-1.9841198454,43.3208594066
VUT_Favorable,Viviendas de uso turístico,Pescaderia 11 1º D,582405.43,4797284.43,-1.983642528,43.3238870696
