"id","latitude","longitude","price","accommodates","room_type","host_id","host_name"
14156593,43.3208550363568,-1.97668153773331,173,2,"Entire home/apt",83742780,"Eider"
17146614,43.3143399456458,-2.00725782069726,39,6,"Entire home/apt",6598471,"People Rentals"
5631724,43.3156456250825,-2.00300899724363,178,2,"Private room",8703392,"Jorge"
17133294,43.3207411200959,-1.97854931592587,28,3,"Entire home/apt",115134693,"Juana"
16676363,43.3024516423592,-2.00474306596705,134,2,"Private room",51682000,"Maria Jesus"
10826667,43.3195841208048,-1.97469921672172,148,2,"Private room",56059059,"Patri&Jhon"
17806759,43.3136147728016,-2.00167231871342,149,4,"Entire home/apt",121686363,"Maria"
16698309,43.3120127385464,-1.96951483039645,90,2,"Entire home/apt",46137749,"Joxe"
16399673,43.3185613850991,-1.98132785217731,145,7,"Entire home/apt",98419892,"FeelFree Rentals"
17505602,43.320150745967,-1.97906822523672,54,7,"Entire home/apt",85246818,"Coralan San Sebastian"
16398973,43.3146759249509,-2.00112723729859,140,7,"Entire home/apt",98419892,"FeelFree Rentals"
5631771,43.3155416286268,-2.00313388476225,125,1,"Private room",8703392,"Jorge"
16399573,43.3211127457222,-1.97697620759832,105,2,"Entire home/apt",98419892,"FeelFree Rentals"
17251527,43.3239172335784,-1.98287893784771,1,4,"Entire home/apt",115372864,"Jon De La Hoz Langarica Y Otro Cb"
6395075,43.3242040441236,-1.98322992938779,101,2,"Private room",33064793,"Noldus"
16399488,43.3191744115842,-1.97755747223967,121,6,"Entire home/apt",98419892,"FeelFree Rentals"
17439831,43.3238850361469,-1.98183108766957,15,6,"Entire home/apt",5254782,"Always Easy"
16399404,43.3201532072797,-1.97800002694193,121,6,"Entire home/apt",98419892,"FeelFree Rentals"
10378266,43.3239772900545,-1.98194293166087,18,2,"Entire home/apt",24273022,"Conchita"
16399361,43.3189331967396,-1.97991715468932,109,4,"Entire home/apt",98419892,"FeelFree Rentals"
16399340,43.3201651376932,-1.98090209591554,121,6,"Entire home/apt",98419892,"FeelFree Rentals"
16399337,43.3088563140183,-1.97762588245845,120,6,"Entire home/apt",98419892,"FeelFree Rentals"
13728718,43.3168389497206,-1.97138957428615,13,5,"Entire home/apt",80288659,"Ana"
6372286,43.3137767535461,-2.00293458720281,36,4,"Entire home/apt",33206224,"Patricio"
17637182,43.3153632585412,-2.00139272487553,116,5,"Entire home/apt",14539528,"Ana"
5438293,43.3079930756501,-1.99442475472199,180,5,"Entire home/apt",28211354,"Ainhoa & Ane"
6217708,43.3139552329253,-2.00303512048193,15,4,"Entire home/apt",32246889,"Oihana"
17038985,43.3244944495664,-1.98119976341109,15,6,"Entire home/apt",12954077,"Aritz"
16431315,43.3214928011935,-1.9753326907302,114,5,"Entire home/apt",98419892,"FeelFree Rentals"
16997873,43.304873968759,-1.97621746156122,76,2,"Private room",41651900,"Harriet"
17789494,43.3222209706946,-1.96247690300451,154,3,"Entire home/apt",46867634,"Iñaki"
7740183,43.3230726087174,-1.98776074081189,144,2,"Private room",32252822,"Nora"
776841,43.3266060599723,-1.96925997197133,94,1,"Private room",4096200,"Ali"
17398022,43.3233691189627,-1.98337163699746,36,2,"Entire home/apt",809371,"Javier"
16398974,43.3094058180608,-1.98045786051873,105,4,"Entire home/apt",98419892,"FeelFree Rentals"
17536106,43.3210720880123,-1.97701727760356,70,4,"Shared room",109977260,"Donosti"
16398967,43.3099098632618,-1.97812478824592,105,4,"Entire home/apt",98419892,"FeelFree Rentals"
17664436,43.3139991224683,-1.99194049387755,51,6,"Entire home/apt",120231094,"Maria"
16398873,43.309750794118,-1.97793682293333,105,5,"Entire home/apt",98419892,"FeelFree Rentals"
16431617,43.3145424703837,-1.98948101739654,167,8,"Entire home/apt",98419892,"FeelFree Rentals"
13490684,43.3145806460366,-2.00187747894525,178,4,"Entire home/apt",77306245,"Irune"
17085524,43.314178195729,-2.00337299958372,149,4,"Entire home/apt",4614604,"Apartamentos Donostia"
17579890,43.3238273258073,-1.98810029573795,183,3,"Entire home/apt",6598471,"People Rentals"
16211812,43.3247985925934,-1.97061500807416,90,2,"Private room",9588696,"Anne"
17129293,43.3173495528807,-1.98414200083546,51,6,"Entire home/apt",115129584,"Walter"
13631290,43.3158498065364,-1.98299494592392,170,2,"Private room",79023262,"Escarcer"
17858526,43.3229154952048,-1.97740955941342,163,2,"Private room",25733378,"Iñigo"
17563376,43.3167042263389,-1.96814224293744,128,2,"Private room",119149236,"Iñaki"
17432290,43.3126100045121,-2.00400772272734,170,2,"Entire home/apt",18192487,"José Mari"
11924608,43.3155892204644,-1.97862794781786,154,2,"Private room",63629203,"Ibaia"
17325749,43.325458262815,-1.98421642276486,90,3,"Private room",790667,"Off Beat Guesthouse"
15032214,43.312307206241,-2.0054090015731,178,2,"Private room",92983132,"Maria"
16883346,43.3216405500601,-1.97598821229035,134,4,"Shared room",11947214,"Carlos"
17843281,43.3152396415951,-1.9406685359299,115,2,"Private room",122056479,"Danel"
15710627,43.3225927723268,-1.98454370112772,115,2,"Private room",2849717,"Kelly"
5486987,43.3111842771565,-1.97835131913456,28,2,"Entire home/apt",28453397,"Maria"
16431509,43.3168227200234,-1.98575740788868,111,4,"Entire home/apt",98419892,"FeelFree Rentals"
6355317,43.3260850044592,-1.96610556926739,90,2,"Private room",33109119,"Lucia"
16431407,43.3220286501053,-1.97962598183554,105,3,"Entire home/apt",98419892,"FeelFree Rentals"
11606200,43.3175337307975,-1.97560815499992,122,2,"Private room",48013502,"Urko"
16398514,43.3201362211579,-1.97902170198186,111,5,"Entire home/apt",98419892,"FeelFree Rentals"
16398516,43.322416301861,-1.97489393389152,129,6,"Entire home/apt",98419892,"FeelFree Rentals"
16398511,43.3083936816777,-1.97599218058291,100,3,"Entire home/apt",98419892,"FeelFree Rentals"
16398505,43.3210795234419,-1.97518674089682,142,4,"Entire home/apt",98419892,"FeelFree Rentals"
5625981,43.3179446992398,-1.98042245799003,177,2,"Entire home/apt",6598471,"People Rentals"
16399410,43.3202900627535,-1.9765202877303,105,4,"Entire home/apt",98419892,"FeelFree Rentals"
12230581,43.3241653655488,-1.97815202469529,1,2,"Private room",65804738,"Koldo"
15956727,43.3181466277307,-1.9546801875856,149,2,"Private room",99915435,"Igor"
16628396,43.3198028753976,-1.98053317171713,121,4,"Entire home/apt",98419892,"FeelFree Rentals"
6076412,43.3147156095598,-1.9813174391015,1,2,"Private room",837904,"Marleen"
16332816,43.3160005027458,-1.97942487725167,178,5,"Entire home/apt",106914989,"Mikel / Ainhoa"
13531143,43.3162246276867,-1.97443044652781,115,2,"Private room",48013502,"Urko"
15546262,43.3233001366611,-1.97787588374398,154,2,"Private room",99915435,"Igor"
17446740,43.321803244444,-1.97320659396553,36,5,"Entire home/apt",30214527,"Silvia"
13424393,43.2991577412673,-1.99246270768756,173,2,"Private room",68640001,"Mariaje"
12334812,43.3244262937559,-1.96949668146925,134,2,"Private room",51308087,"Mike"
17577654,43.311866874162,-1.99471452816697,67,4,"Entire home/apt",1596383,"Borja"
17535494,43.3227514523729,-1.9692812699103,84,1,"Private room",118939099,"Natalia"
16431412,43.3122790027937,-2.00713478612342,138,7,"Entire home/apt",98419892,"FeelFree Rentals"
16621161,43.3018917714306,-2.0042488855864,35,1,"Private room",109746871,"Mari"
17307245,43.3181093952424,-1.98196527146325,163,6,"Entire home/apt",4614604,"Apartamentos Donostia"
13272294,43.304268198132,-1.97568558612769,1,5,"Entire home/apt",74781426,"Juan José"
17339734,43.324298764208,-1.98650008698243,134,4,"Private room",790667,"Off Beat Guesthouse"
15406414,43.3054734369826,-1.97766121457022,8,7,"Entire home/apt",92756437,"Laida & Galder"
16643352,43.3204518392024,-1.97502425981514,66,10,"Shared room",109977260,"Donosti"
17536270,43.3208887625497,-1.97518096528999,87,2,"Private room",109977260,"Donosti"
11605968,43.3180298712734,-1.9746489461556,115,2,"Private room",48013502,"Urko"
13202541,43.3053839259041,-2.01713640995188,20,3,"Entire home/apt",73961518,"Ines"
16835224,43.3111271169608,-1.98091052934014,93,3,"Entire home/apt",98419892,"FeelFree Rentals"
16399677,43.318669642134,-1.9820324889498,142,6,"Entire home/apt",98419892,"FeelFree Rentals"
13188893,43.3207825443513,-1.97247467637415,147,4,"Entire home/apt",10148878,"Jon"
12185447,43.3146532011382,-2.00613879308096,51,5,"Entire home/apt",57387361,"Maite"
16445550,43.3204740982086,-1.98104824557822,142,5,"Entire home/apt",98419892,"FeelFree Rentals"
16822320,43.3136561355884,-2.0085872140089,33,6,"Entire home/apt",6598471,"People Rentals"
1888178,43.3074276391663,-1.97140912800313,151,1,"Private room",4906938,"Leire"
17018794,43.3191786047539,-1.98138839012046,109,3,"Entire home/apt",98419892,"FeelFree Rentals"
512917,43.315415633869,-2.00172734237515,36,4,"Entire home/apt",2524293,"Itziar"
11602656,43.3179529769039,-1.97609828620816,115,2,"Private room",48013502,"Urko"
14699204,43.3076252792265,-1.9797509926884,78,1,"Private room",84915138,"Juan Carlos"
864709,43.3268532821868,-1.96973395317491,87,1,"Private room",4096200,"Ali"
3066401,43.3140968014673,-2.00358826084708,72,9,"Entire home/apt",15605371,"Gari"
7899653,43.3033685025709,-1.97578527787102,96,2,"Private room",41651900,"Harriet"
1354162,43.323760045978,-1.98692900225747,158,4,"Entire home/apt",5172999,"Juan Maria"
13347252,43.3140455332284,-2.00378861293018,1,6,"Entire home/apt",75640070,"Juan"
17486677,43.320923991831,-1.97659793205395,90,2,"Private room",85851726,"Friedi"
16434254,43.3131953962159,-1.99197605836958,153,4,"Entire home/apt",98419892,"FeelFree Rentals"
7268686,43.325447774894,-1.98381834327779,90,2,"Private room",33064793,"Noldus"
6541858,43.3174241951088,-1.97254498345343,98,1,"Private room",34211190,"Aneklau"
15107283,43.3187761506203,-1.95587059085525,115,2,"Private room",93636957,"Daniel"
17510875,43.3033168333955,-1.97919706886529,55,1,"Private room",4387604,"Marie"
17340383,43.3250757302183,-1.98568792888901,115,3,"Private room",790667,"Off Beat Guesthouse"
16445666,43.31934812416,-1.97903785555974,109,4,"Entire home/apt",98419892,"FeelFree Rentals"
16445682,43.3198574107056,-1.9812882184204,121,4,"Entire home/apt",98419892,"FeelFree Rentals"
16691431,43.3096199676909,-2.00361548491546,125,2,"Private room",110528065,"Simone"
16174665,43.323651526915,-1.98518124499192,177,4,"Entire home/apt",90580974,"Myriam"
17296956,43.3262204989063,-1.97061823603988,158,4,"Entire home/apt",10725302,"Aizlur, S.L."
12638953,43.3001289760234,-1.99185641132369,36,4,"Entire home/apt",68640001,"Mariaje"
13872646,43.3228215660407,-1.97632704435701,10,5,"Entire home/apt",37985139,"David & Shandra"
16707002,43.3026300300117,-1.98621033364486,170,4,"Entire home/apt",19792013,"Ignacio"
7302559,43.3107404766894,-1.95577166582073,124,2,"Private room",38246381,"Isabel"
16399595,43.3190315087301,-1.9814657957704,127,7,"Entire home/apt",98419892,"FeelFree Rentals"
2682230,43.3250522044328,-1.98546016474652,1,2,"Entire home/apt",12975982,"Julia"
17087693,43.3155987850681,-1.98659129650327,159,4,"Entire home/apt",102583389,"Basque Stay"
7210855,43.3232155124709,-1.98667229624162,163,2,"Private room",34717423,"Hugo"
8186982,43.321248602472,-1.98655544132447,177,4,"Entire home/apt",42591511,"Iñigo"
6702914,43.3235816685064,-1.98227213283474,101,3,"Private room",33064793,"Noldus"
17845246,43.3234317963305,-1.9904599622231,163,2,"Entire home/apt",3952766,"Jon"
13119805,43.3144216778224,-1.98731279994175,40,4,"Entire home/apt",5254782,"Always Easy"
7655712,43.3135339614754,-1.98354823639254,22,5,"Entire home/apt",19024359,"Nagore"
16699682,43.323671961825,-1.97659682434602,170,5,"Entire home/apt",21203493,"Aitor"
17264929,43.3150604926636,-1.99939681794523,86,7,"Entire home/apt",116390025,"Ainhoa"
16445725,43.3152647389397,-1.98661353549057,121,6,"Entire home/apt",98419892,"FeelFree Rentals"
2421012,43.3201309632471,-1.95251087128069,163,2,"Entire home/apt",11008085,"Jacob"
13576502,43.3189400458908,-1.96921285595851,90,4,"Private room",60783435,"Liuba"
10376824,43.3156933311079,-2.00298162994698,163,2,"Private room",8703392,"Jorge"
17587984,43.3218028267697,-1.97495791951625,40,6,"Entire home/apt",40355932,"Alexander"
6760132,43.3176987335186,-1.98275026830804,183,5,"Entire home/apt",35387153,"Inma"
17562571,43.3257621828243,-1.98507549583161,8,3,"Entire home/apt",15707672,"The Rentals Collection"
13649544,43.3151369739278,-1.98237857420381,170,2,"Private room",79023262,"Escarcer"
17162519,43.314269671009,-2.0003837000343,178,5,"Entire home/apt",82023303,"Beatriz"
15147567,43.3184609400542,-1.95604446808152,90,2,"Private room",93636957,"Daniel"
17582717,43.3227291498303,-1.98969331940851,8,3,"Entire home/apt",109347536,"Xabier"
14151828,43.3031784788874,-1.99692230611141,130,2,"Private room",29300321,"Myriam"
16624216,43.3100902462744,-2.00201122558464,166,4,"Entire home/apt",109780975,"Amaia"
15533668,43.3194277180372,-1.95553298771651,76,2,"Private room",99915435,"Igor"
12633643,43.3058948383568,-1.97631631023816,1,3,"Entire home/apt",68607178,"Ainhoa"
17606182,43.3042187785839,-2.00569862461133,163,4,"Entire home/apt",119660337,"Eneritz"
16434541,43.3195084145438,-1.97969948387149,142,2,"Entire home/apt",98419892,"FeelFree Rentals"
16434539,43.3074478131236,-1.97920454731287,100,5,"Entire home/apt",98419892,"FeelFree Rentals"
16434540,43.3077022478857,-1.98042903066923,97,5,"Entire home/apt",98419892,"FeelFree Rentals"
16434537,43.3157272126302,-1.98648824035458,136,7,"Entire home/apt",98419892,"FeelFree Rentals"
7753952,43.3202879177535,-1.96987184530623,155,4,"Entire home/apt",40767857,"Pat"
16434418,43.3117777556427,-1.98085688670039,105,6,"Entire home/apt",98419892,"FeelFree Rentals"
9086190,43.3208456116571,-1.98372038543928,158,1,"Private room",37814558,"Nuntz"
16434416,43.31791740903,-1.98128370790086,111,4,"Entire home/apt",98419892,"FeelFree Rentals"
16434407,43.3226302123112,-1.97719335292634,145,9,"Entire home/apt",98419892,"FeelFree Rentals"
16434397,43.31826503252,-1.97978631857592,121,6,"Entire home/apt",98419892,"FeelFree Rentals"
16434398,43.3191815784337,-1.97977100911168,111,4,"Entire home/apt",98419892,"FeelFree Rentals"
16892774,43.3207489303283,-1.94004009521228,130,4,"Entire home/apt",112704367,"Charo"
6842548,43.3200604979625,-1.95165023788735,158,3,"Entire home/apt",35855383,"David"
17844425,43.324816553056,-1.9848060731562,1,3,"Entire home/apt",122066306,"Aitzol&Andrea"
509610,43.3235532556564,-1.98306270598487,125,2,"Private room",2281404,"Ana Isabel"
13469676,43.3121879037157,-2.00403743538935,163,6,"Entire home/apt",19738132,"Jon"
16582607,43.3131766438374,-1.95780760333329,144,2,"Private room",103247076,"Isabel Ortiz Perez"
17491863,43.3182102524518,-1.97768151264187,40,4,"Entire home/apt",15707672,"The Rentals Collection"
14664874,43.3092587292938,-1.9799650195155,101,1,"Private room",91109629,"Sonia"
16385186,43.3173292658506,-1.98563796569674,136,5,"Entire home/apt",98419892,"FeelFree Rentals"
17466522,43.3242793860847,-1.97468498454266,134,1,"Private room",85236281,"Onintza"
17073272,43.3107373014909,-1.99201317360091,154,2,"Entire home/apt",5361990,"Beñat"
17327221,43.3253472938926,-1.9858405702718,101,2,"Private room",790667,"Off Beat Guesthouse"
16434164,43.3185912942337,-1.9805096020064,111,4,"Entire home/apt",98419892,"FeelFree Rentals"
7840744,43.3029945647334,-1.9783867147828,101,2,"Private room",41308298,"Elena"
17228782,43.3242274676034,-1.98389677170993,64,4,"Entire home/apt",52422193,"Beatriz"
16434124,43.3133674014132,-1.98517000323158,111,6,"Entire home/apt",98419892,"FeelFree Rentals"
17040310,43.3118175993785,-2.05826149578872,133,14,"Entire home/apt",6598471,"People Rentals"
4924327,43.3159421649562,-2.00324990870701,180,2,"Private room",8703392,"Jorge"
17646382,43.3131676837797,-1.99302839398,33,6,"Entire home/apt",6598471,"People Rentals"
17680570,43.3214989098439,-1.97728029609937,180,3,"Entire home/apt",12058299,"Pilar"
16279673,43.313590691307,-1.98917514453888,158,2,"Private room",106481544,"Mariajose"
5735937,43.322275874081,-1.9838420081123,183,4,"Entire home/apt",29744524,"Ignacio"
7071231,43.3264072445703,-1.96924786110329,125,3,"Private room",17863260,"Mikel"
17245648,43.3169333848002,-1.98612872939225,136,6,"Entire home/apt",98419892,"FeelFree Rentals"
263613,43.321567865981,-1.9785054945859,51,4,"Entire home/apt",1374224,"Xabier"
11586343,43.3100567567771,-1.97929183830042,36,4,"Entire home/apt",30583668,"Adriana"
7865054,43.3001057192427,-1.9821706274757,89,4,"Entire home/apt",41451052,"Oscar"
17327566,43.3257326884735,-1.98562428368705,101,2,"Private room",790667,"Off Beat Guesthouse"
7002872,43.3225325619174,-1.96221077331966,7,4,"Entire home/apt",36712928,"Alaitz"
12075439,43.2995906262299,-1.98128202949744,125,4,"Entire home/apt",64629543,"Juan"
953069,43.3079964233236,-2.06017651810211,23,4,"Entire home/apt",5173315,"Casa Rural Mar Y Mar Agroturismo, S"
16949635,43.3236703237847,-1.97920244009927,180,4,"Entire home/apt",4614604,"Apartamentos Donostia"
2499673,43.3128417729687,-1.98200613882042,1,3,"Entire home/apt",7471853,"Maria"
16434268,43.3134103106415,-2.0013168708679,111,6,"Entire home/apt",98419892,"FeelFree Rentals"
1309027,43.324425506433,-1.98583660373203,84,3,"Private room",3594894,"Ruben Dario"
4789006,43.3220458084458,-1.96611599004805,157,10,"Entire home/apt",5172999,"Juan Maria"
16434259,43.3127299133077,-1.99950992492116,105,6,"Entire home/apt",98419892,"FeelFree Rentals"
17599691,43.3162039949971,-1.984947986786,163,6,"Entire home/apt",6444806,"Aline"
11846702,43.320245794264,-1.97881936420704,125,1,"Private room",63029517,"Marisa"
6489105,43.3261150773462,-1.96936710910065,64,4,"Entire home/apt",2035832,"Iñigo"
16434170,43.3191247542992,-1.9805115881467,111,4,"Entire home/apt",98419892,"FeelFree Rentals"
17569427,43.320254721876,-1.95450149919861,28,4,"Entire home/apt",119293460,"Ina"
16434542,43.3133848228968,-2.00057923310274,117,4,"Entire home/apt",98419892,"FeelFree Rentals"
16805315,43.3218617392035,-1.97739438345312,173,2,"Entire home/apt",6520043,"Monica"
6021818,43.3247467260181,-1.97393984313655,158,6,"Entire home/apt",5172999,"Juan Maria"
16445555,43.3199220538392,-1.98127724725182,120,4,"Entire home/apt",98419892,"FeelFree Rentals"
17326731,43.3240055476852,-1.98434954488055,115,2,"Private room",790667,"Off Beat Guesthouse"
10114524,43.3155454888642,-2.00308255491438,163,2,"Private room",8703392,"Jorge"
6963819,43.3252646568508,-1.9842760276714,90,2,"Private room",33064793,"Noldus"
2646591,43.3161530523785,-1.9874485432138,46,6,"Entire home/apt",13551528,"Cristina"
17859072,43.3154101032198,-2.00137592980275,134,5,"Entire home/apt",122218931,"SanSebastianFlats."
17760402,43.313400935526,-1.98174077977044,132,2,"Private room",32482100,"Anderson"
17440902,43.3210695009617,-1.97720997222144,75,6,"Entire home/apt",53330295,"Aines"
8219464,43.321511018258,-1.98355914188533,134,1,"Private room",37814558,"Nuntz"
7202610,43.3238215537634,-1.98666842237278,163,3,"Private room",34717423,"Hugo"
14796091,43.3236000459258,-1.97249674507365,112,2,"Private room",92414536,"Nagore"
16280318,43.3134029732436,-1.98696609170643,158,2,"Private room",106481544,"Mariajose"
1332281,43.3083422359951,-1.99986326761829,149,2,"Private room",7225846,"Hada"
12530761,43.2942954094401,-1.96482440314978,37,8,"Entire home/apt",19738132,"Jon"
17823919,43.3045305161479,-1.97629957473808,144,2,"Private room",65584104,"Esther"
17535985,43.3218454209885,-1.97738982698615,66,12,"Shared room",109977260,"Donosti"
16856035,43.3169504449642,-1.98591799507676,71,9,"Entire home/apt",4614604,"Apartamentos Donostia"
3584951,43.3091640869296,-1.99498052224362,33,8,"Entire home/apt",18033285,"Josu"
17619186,43.3216354429596,-1.97451520507494,148,2,"Private room",40355932,"Alexander"
14718143,43.3264712207633,-1.96873446331145,90,1,"Private room",33109119,"Lucia"
10539733,43.3223371708245,-1.98514142375607,125,2,"Private room",33632894,"Antoine"
9622155,43.3169398986675,-1.97710757322535,28,4,"Entire home/apt",49775940,"Manuel"
7831524,43.3220023087006,-1.93844110214713,158,6,"Entire home/apt",35445848,"Tomas"
7847411,43.3281252732221,-1.93275320360503,67,10,"Entire home/apt",41338358,"Ioxeba"
10664634,43.3263233102632,-1.97421292107395,170,2,"Entire home/apt",55084676,"Isabel"
9918885,43.3173622499393,-1.98631993119683,18,4,"Entire home/apt",50920106,"Concepcion"
16210125,43.315019513058,-1.99383140443467,8,2,"Entire home/apt",15707672,"The Rentals Collection"
17195089,43.3253981880375,-1.97646279526937,36,6,"Entire home/apt",13725999,"Masa Y Borja"
15951515,43.3259005298404,-1.9834150255645,158,2,"Entire home/apt",103396138,"Txema"
11705859,43.3277931337799,-1.97289471822425,15,2,"Entire home/apt",23731173,"Montse"
4623157,43.3259252635129,-1.97583171461662,115,1,"Private room",23945047,"Rodrigo"
12418813,43.3259625283333,-1.97507813512529,15,4,"Entire home/apt",67170968,"Bea & Bingen"
1353736,43.325632657592,-1.98277264603259,182,4,"Entire home/apt",7347929,"Maite"
779214,43.3209076630255,-1.98658758119829,12,2,"Private room",2987206,"Javier Y Venancio"
14002260,43.315293814965,-1.99502716325968,91,5,"Entire home/apt",46207356,"Javier"
12355351,43.3177763603731,-1.98666664572789,15,2,"Entire home/apt",66206246,"Juanma-Begoña"
15839404,43.3291714344626,-1.97161522545144,156,4,"Entire home/apt",102583389,"Basque Stay"
2863549,43.3261041938552,-1.98220936093339,1,2,"Entire home/apt",2035832,"Iñigo"
12110660,43.3274449689798,-1.97392430410596,149,2,"Private room",64948558,"Leire"
13395277,43.326312198878,-1.97340410538319,169,2,"Entire home/apt",2470030,"Vanesa"
17473578,43.3170848956106,-1.9876656326459,36,4,"Entire home/apt",5254782,"Always Easy"
4623361,43.3257633697139,-1.97530113796399,134,1,"Private room",23945047,"Rodrigo"
16445545,43.3154204371164,-1.99220775744942,105,3,"Entire home/apt",98419892,"FeelFree Rentals"
14822591,43.3253533600595,-1.98117984837252,77,4,"Entire home/apt",58078253,"Laura"
14622892,43.3254764219716,-1.9825565755332,183,2,"Entire home/apt",25039584,"Ss Housing"
2258409,43.3250711270495,-1.98064557340017,170,2,"Entire home/apt",11534048,"María"
6848971,43.3153010290467,-1.99079410687883,51,6,"Entire home/apt",13367653,"Selectedrentals"
14478014,43.3273705275735,-1.97280178876412,178,2,"Private room",78253400,"Leni"
5027414,43.3186410783351,-1.98515835287135,173,2,"Entire home/apt",3952766,"Jon"
11963913,43.3172862439331,-1.98825622852855,107,10,"Entire home/apt",63853491,"Natalia"
13461913,43.328664442816,-1.97136060759246,21,2,"Entire home/apt",6598471,"People Rentals"
14710219,43.3169229590154,-1.98921054803811,99,6,"Entire home/apt",63853491,"Natalia"
17248232,43.3251939841968,-1.98130121409581,1,4,"Entire home/apt",115372864,"Jon De La Hoz Langarica Y Otro Cb"
16434406,43.3154895396719,-1.99021295904777,121,6,"Entire home/apt",98419892,"FeelFree Rentals"
6656328,43.3257040320758,-1.97573269414188,173,4,"Entire home/apt",4614604,"Apartamentos Donostia"
9178605,43.3260023318007,-1.97368703499065,66,2,"Private room",47761807,"Ignacio"
11725389,43.3252512285467,-1.97661262960495,64,6,"Entire home/apt",39990119,"Martin"
886443,43.3195584206142,-1.98528090120097,180,2,"Entire home/apt",3952766,"Jon"
11697238,43.325975971254,-1.97670086601172,51,3,"Entire home/apt",43764976,"Jon"
15372854,43.3261759538055,-1.97385836838122,57,6,"Entire home/apt",98189424,"Iberorent Apartments"
13535236,43.3262056876541,-1.97480924122035,8,6,"Entire home/apt",29815488,"Rocío"
10537041,43.317801346556,-1.98612065530716,105,9,"Entire home/apt",54335894,"Joseba"
1792278,43.3266286619107,-1.97437544649035,154,2,"Entire home/apt",9403141,"Manuel"
12869793,43.3185404285098,-1.98542762018317,56,4,"Entire home/apt",13367653,"Selectedrentals"
3223341,43.3152026905233,-1.99453838671481,36,4,"Entire home/apt",15707672,"The Rentals Collection"
6702184,43.3162259999135,-1.99052786984283,1,4,"Entire home/apt",24450876,"Fernando"
13305246,43.3269104619725,-1.97332979363542,125,2,"Private room",72282344,"I Feel Sweel"
13963781,43.3154865648092,-1.99318927024518,183,8,"Entire home/apt",25039584,"Ss Housing"
4773267,43.3267454712537,-1.97484854528321,35,2,"Private room",5172999,"Juan Maria"
13108151,43.3259120597796,-1.98173708516362,125,2,"Private room",33064793,"Noldus"
16436957,43.3255027164616,-1.98267357804822,125,2,"Private room",790667,"Off Beat Guesthouse"
13687846,43.3253756607994,-1.97667869309715,8,2,"Private room",79630455,"Miss Val"
13972938,43.3258573737867,-1.9760902724554,115,2,"Private room",82282530,"Maria Diva"
6344173,43.3261732538118,-1.9756779142578,8,6,"Entire home/apt",27699155,"Karmele"
14550265,43.3261187072493,-1.98301356863553,36,4,"Entire home/apt",15707672,"The Rentals Collection"
13682975,43.3217847411576,-1.99303267380903,171,3,"Entire home/apt",18192487,"José Mari"
10672868,43.332385,-1.961971,165,6,"Entire home/apt",43472380,"Arri"
12163858,43.327345,-1.971579,100,4,"Entire home/apt",40634373,"Enrique"
14131984,43.327114,-1.970068,260,2,"Entire home/apt",85246818,"Coralan San Sebastian"
790164,43.327911,-1.970506,104,4,"Entire home/apt",4163799,"Unai"
12465800,43.327294,-1.96899,20,1,"private_room",67461223,"Lili"
8601329,43.327484,-1.968856,120,2,"Entire home/apt",40678215,"Aitziber"
14337102,43.326956,-1.971001,58,2,"private_room",87785351,"Mateus"
7923567,43.324679,-1.97082,51,2,"private_room",3411184,"Rosa"
13504325,43.323829,-1.969402,88,3,"Entire home/apt",10707016,"Ibai amp Ane"
16506995,43.323721,-1.96948,91,6,"Entire home/apt",20094134,"Patxi"
11343458,43.323444,-1.970827,65,6,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
245931,43.324299,-1.970259,212,8,"Entire home/apt",167136,"FeelFree Rentals"
12229371,43.324056,-1.969869,50,3,"private_room",51308087,"Mike"
13303659,43.324613,-1.969925,90,4,"Entire home/apt",5254782,"Always Easy"
11475300,43.324591,-1.97011,60,4,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
7255647,43.324565,-1.972202,200,5,"Entire home/apt",167136,"FeelFree Rentals"
547513,43.324321,-1.972077,59,2,"private_room",2691611,"Daniela"
5773265,43.324216,-1.97198,80,1,"private_room",19383909,"Nerea"
13233058,43.323478,-1.97215,45,2,"private_room",25489431,"Nagore"
12896135,43.323498,-1.972251,29,1,"private_room",42342777,"Borja"
12727936,43.32353,-1.971877,107,2,"Entire home/apt",6598471,"People Rentals"
4582345,43.322568,-1.972193,116,4,"Entire home/apt",23752805,"Helmut"
11178798,43.322983,-1.971682,290,6,"Entire home/apt",58178844,"Coro"
13907866,43.323154,-1.972522,169,7,"Entire home/apt",38602833,"Nagore"
8141846,43.322517,-1.972872,100,4,"Entire home/apt",42990130,"Arrate"
16185926,43.322649,-1.973437,105,6,"Entire home/apt",105692447,"Axier Julen"
6407285,43.32312,-1.973311,188,5,"Entire home/apt",167136,"FeelFree Rentals"
12238891,43.323599,-1.973313,51,2,"private_room",25489431,"Nagore"
14794276,43.323783,-1.973285,249,10,"Entire home/apt",70120371,"Manu"
8220353,43.323898,-1.972929,220,6,"Entire home/apt",167136,"FeelFree Rentals"
3473638,43.323548,-1.972624,76,4,"Entire home/apt",17495202,"Mariana"
7979179,43.323382,-1.972577,39,3,"private_room",13589715,"Ana"
3894634,43.323693,-1.972432,99,2,"private_room",19383909,"Nerea"
4994047,43.324037,-1.972723,190,4,"Entire home/apt",167136,"FeelFree Rentals"
