"id","listing_url","scrape_id","last_scraped","name","experiences_offered","thumbnail_url","medium_url","picture_url","xl_picture_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","withlicense","precio"
13557287,"https://www.airbnb.com/rooms/13557287",20170323205238,"2017-03-24","Precioso apartamento CENTRO de SAN SEBASTIAN- WIFI","none","https://a0.muscache.com/im/pictures/7a55bf7b-05f4-4660-96a0-bd8bed137262.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/7a55bf7b-05f4-4660-96a0-bd8bed137262.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/7a55bf7b-05f4-4660-96a0-bd8bed137262.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/7a55bf7b-05f4-4660-96a0-bd8bed137262.jpg?aki_policy=x_large",78058732,"https://www.airbnb.com/users/show/78058732","Mikel","2016-06-16","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/47ff68d4-27ab-40ed-aa1e-229b9dacfe3b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/47ff68d4-27ab-40ed-aa1e-229b9dacfe3b.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Donostia, Euskadi 20005, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20005","San Sebastian","Donostia, Spain","ES","Spain",43.3189323367334,-1.97939089622844,"t","Apartment","Entire home/apt",7,2,2,5,"Real Bed",NA,"199.00","","","",30,4,10,2,1125,"today",NA,13,22,22,259,"2017-03-23",1,"2016-07-24","2016-07-24",80,10,10,10,10,10,8,"t","",NA,"t","strict","f","f",1,0.12,FALSE,199
8422266,"https://www.airbnb.com/rooms/8422266",20170323205238,"2017-03-24","Sweetness at the city center","none","https://a0.muscache.com/im/pictures/107123799/3e3019ab_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/107123799/3e3019ab_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/107123799/3e3019ab_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/107123799/3e3019ab_original.jpg?aki_policy=x_large",20642917,"https://www.airbnb.com/users/show/20642917","Sara","2014-08-28","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/20642917/profile_pic/1442431719/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/20642917/profile_pic/1442431719/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Donostia, Euskadi 20004, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20004","San Sebastian","Donostia, Spain","ES","Spain",43.3220896134038,-1.98320777675688,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"90.00","","","150.00",45,2,0,2,1125,"a week ago",NA,17,32,52,285,"2017-03-23",42,"2015-10-18","2017-01-02",94,10,10,10,10,10,9,"t","",NA,"f","moderate","f","f",1,2.4,FALSE,90
9540821,"https://www.airbnb.com/rooms/9540821",20170323205238,"2017-03-24","Room+Breakfast","none","https://a0.muscache.com/im/pictures/19389beb-f8d0-48ce-abc0-8f00d7f61119.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/19389beb-f8d0-48ce-abc0-8f00d7f61119.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/19389beb-f8d0-48ce-abc0-8f00d7f61119.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/19389beb-f8d0-48ce-abc0-8f00d7f61119.jpg?aki_policy=x_large",49414795,"https://www.airbnb.com/users/show/49414795","Maria Mercedes","2015-11-19","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/64a6fe35-e65a-4f99-a5a7-e5d12e029dac.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/64a6fe35-e65a-4f99-a5a7-e5d12e029dac.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Donostia, Euskadi 20011, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20011","San Sebastian","Donostia, Spain","ES","Spain",43.3047873316534,-1.97899553922854,"f","Apartment","Private room",2,2,1,2,"Real Bed",NA,"40.00","","","",NA,1,5,2,7,"2 weeks ago",NA,28,55,78,165,"2017-03-23",59,"2015-12-23","2017-03-19",93,10,10,10,9,9,9,"t","LSS00062",NA,"t","moderate","f","f",1,3.86,TRUE,40
4084944,"https://www.airbnb.com/rooms/4084944",20170323205238,"2017-03-24"," Habitacion confortable  ","none","https://a0.muscache.com/im/pictures/51370529/eb4e848a_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/51370529/eb4e848a_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/51370529/eb4e848a_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/51370529/eb4e848a_original.jpg?aki_policy=x_large",19632477,"https://www.airbnb.com/users/show/19632477","Ibon","2014-08-07","Debabarrena, Basque Country, Spain","within a few hours","100%","N/A","t","https://a0.muscache.com/im/users/19632477/profile_pic/1407429945/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/19632477/profile_pic/1407429945/original.jpg?aki_policy=profile_x_medium","",3,3,"t","t","San Sebastián, Basque Country 20001, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20001","San Sebastian","San Sebastián, Spain","ES","Spain",43.3239856073065,-1.97085859116797,"t","House","Private room",2,2,1,1,"Real Bed",NA,"30.00","150.00","500.00","100.00",NA,1,10,2,1125,"3 days ago",NA,17,47,77,352,"2017-03-23",53,"2014-09-14","2017-01-02",95,10,10,9,10,10,9,"t","",NA,"f","strict","f","f",3,1.72,FALSE,30
14308576,"https://www.airbnb.com/rooms/14308576",20170323205238,"2017-03-24","USANDIZAGA APARTMENT","none","https://a0.muscache.com/im/pictures/de42f488-a5b3-4f6e-becf-c1e2fd084e98.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/de42f488-a5b3-4f6e-becf-c1e2fd084e98.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/de42f488-a5b3-4f6e-becf-c1e2fd084e98.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/de42f488-a5b3-4f6e-becf-c1e2fd084e98.jpg?aki_policy=x_large",5254782,"https://www.airbnb.com/users/show/5254782","Always Easy","2013-02-27","Donostia-San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/5254782/profile_pic/1426079648/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/5254782/profile_pic/1426079648/original.jpg?aki_policy=profile_x_medium","",36,36,"t","t","Donostia, Euskadi 20002, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20002","San Sebastian","Donostia, Spain","ES","Spain",43.325686996778,-1.97461303689411,"t","Condominium","Entire home/apt",4,1,1,1,"Pull-out Sofa",NA,"90.00","","","200.00",60,2,20,2,1125,"2 weeks ago",NA,12,42,72,222,"2017-03-23",4,"2016-08-13","2016-09-26",90,9,10,9,9,10,9,"t","",NA,"t","strict","f","f",23,0.54,FALSE,90
7066839,"https://www.airbnb.com/rooms/7066839",20170323205238,"2017-03-24","5 minutes walking to the beach (2)","none","https://a0.muscache.com/im/pictures/50284ae0-cca3-4cac-b400-279ee414c267.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/50284ae0-cca3-4cac-b400-279ee414c267.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/50284ae0-cca3-4cac-b400-279ee414c267.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/50284ae0-cca3-4cac-b400-279ee414c267.jpg?aki_policy=x_large",36531637,"https://www.airbnb.com/users/show/36531637","Iñaki","2015-06-23","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/36531637/profile_pic/1435074651/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/36531637/profile_pic/1435074651/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Donostia, Euskadi 20013, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20013","San Sebastian","Donostia, Spain","ES","Spain",43.3218114298533,-1.97060368659136,"t","Apartment","Private room",2,1.5,1,2,"Real Bed",NA,"31.00","","","",5,1,10,1,1125,"today",NA,5,32,62,336,"2017-03-23",23,"2015-07-06","2017-02-12",96,10,9,10,10,10,10,"t","",NA,"t","strict","f","f",1,1.1,FALSE,31
11024346,"https://www.airbnb.com/rooms/11024346",20170323205238,"2017-03-24","Villa playa ciudad San Sebastián","none","https://a0.muscache.com/im/pictures/1c9792ea-3b2a-481d-8dfc-19edbc79cabc.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/1c9792ea-3b2a-481d-8dfc-19edbc79cabc.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/1c9792ea-3b2a-481d-8dfc-19edbc79cabc.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/1c9792ea-3b2a-481d-8dfc-19edbc79cabc.jpg?aki_policy=x_large",57209575,"https://www.airbnb.com/users/show/57209575","Aritz","2016-02-03","San Sebastián, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/5edf504b-ce6d-4914-b1ca-1079c4d4d750.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5edf504b-ce6d-4914-b1ca-1079c4d4d750.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Donostia, Euskadi 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20008","San Sebastian","Donostia, Spain","ES","Spain",43.3128493518,-2.00039872942974,"t","Townhouse","Entire home/apt",12,3,5,10,"Real Bed",NA,"110.00","","","300.00",50,2,30,1,1125,"today",NA,20,38,53,250,"2017-03-23",25,"2016-03-28","2017-01-22",96,10,10,10,10,10,10,"t","",NA,"f","strict","f","f",1,2.07,FALSE,110
14219233,"https://www.airbnb.com/rooms/14219233",20170323205238,"2017-03-24","New Apart. 5 minutes OndarretaBeach","none","https://a0.muscache.com/im/pictures/df579844-2a7a-42e0-b958-5140f4db99ff.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/df579844-2a7a-42e0-b958-5140f4db99ff.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/df579844-2a7a-42e0-b958-5140f4db99ff.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/df579844-2a7a-42e0-b958-5140f4db99ff.jpg?aki_policy=x_large",25039584,"https://www.airbnb.com/users/show/25039584","Ss Housing","2014-12-20","San Sebastián, Basque Country, Spain","within an hour","96%","N/A","f","https://a0.muscache.com/im/users/25039584/profile_pic/1428925184/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/25039584/profile_pic/1428925184/original.jpg?aki_policy=profile_x_medium","",18,18,"t","f","Donostia, PV 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","PV","20008","San Sebastian","Donostia, Spain","ES","Spain",43.3091739942868,-2.00035969512734,"f","Apartment","Entire home/apt",8,1.5,3,5,"Real Bed",NA,"399.00","","","200.00",62,1,0,2,1125,"2 days ago",NA,26,54,84,270,"2017-03-23",3,"2016-09-11","2016-10-09",93,9,10,9,9,9,9,"t","",NA,"t","strict","f","f",13,0.46,FALSE,399
14079967,"https://www.airbnb.com/rooms/14079967",20170323205238,"2017-03-24","House with 3 bedrooms in Donostia / San Sebastián","none","https://a0.muscache.com/im/pictures/bc2fc74e-f2e8-4288-9337-69113e818e4e.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/bc2fc74e-f2e8-4288-9337-69113e818e4e.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/bc2fc74e-f2e8-4288-9337-69113e818e4e.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/bc2fc74e-f2e8-4288-9337-69113e818e4e.jpg?aki_policy=x_large",84632475,"https://www.airbnb.com/users/show/84632475","Sofía","2016-07-19","San Sebastián, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/90b32f6c-9d94-4439-9cc1-f7ed635136a2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/90b32f6c-9d94-4439-9cc1-f7ed635136a2.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Donostia, Euskadi 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20008","San Sebastian","Donostia, Spain","ES","Spain",43.3129842679066,-2.00108353638055,"f","Other","Entire home/apt",5,2,3,4,"Real Bed",NA,"115.00","","","200.00",30,1,0,1,30,"a week ago",NA,22,52,82,319,"2017-03-23",3,"2016-08-13","2016-10-23",93,10,9,10,10,10,9,"t","",NA,"f","moderate","f","f",1,0.4,FALSE,115
4569039,"https://www.airbnb.com/rooms/4569039",20170323205238,"2017-03-24","ATICA:Parte Vieja, beach, romantic","none","https://a0.muscache.com/im/pictures/77516788/851eeffa_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/77516788/851eeffa_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/77516788/851eeffa_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/77516788/851eeffa_original.jpg?aki_policy=x_large",6598471,"https://www.airbnb.com/users/show/6598471","People Rentals","2013-05-27","Donostia-San Sebastián, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/fd69f581-ecfe-48d6-b267-6df1d4a36cd0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/fd69f581-ecfe-48d6-b267-6df1d4a36cd0.jpg?aki_policy=profile_x_medium","",55,55,"t","t","San Sebastián, Basque Country 20003, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20003","San Sebastian","San Sebastián, Spain","ES","Spain",43.3228572434385,-1.98484032678159,"t","Apartment","Entire home/apt",4,1,2,4,"Real Bed",NA,"109.00","","","300.00",65,2,0,3,1125,"today",NA,13,33,47,269,"2017-03-23",35,"2015-04-09","2016-12-29",85,9,9,9,9,9,8,"t","",NA,"f","strict","f","f",15,1.47,FALSE,109
16438265,"https://www.airbnb.com/rooms/16438265",20170323205238,"2017-03-24","WHITE COZY FLAT IN DONOSTIA","none","https://a0.muscache.com/im/pictures/03a0044e-f940-4b06-bd51-1be6274fd40a.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/03a0044e-f940-4b06-bd51-1be6274fd40a.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/03a0044e-f940-4b06-bd51-1be6274fd40a.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/03a0044e-f940-4b06-bd51-1be6274fd40a.jpg?aki_policy=x_large",46751344,"https://www.airbnb.com/users/show/46751344","Alfonso","2015-10-17","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/4a5687dc-5586-45b5-be1d-6773f1c79a59.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/4a5687dc-5586-45b5-be1d-6773f1c79a59.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Donostia, Euskadi 20014, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20014","San Sebastian","Donostia, Spain","ES","Spain",43.3095324909112,-1.97076679652048,"t","House","Entire home/apt",4,2,2,2,"Real Bed",NA,"120.00","","","",NA,1,0,2,30,"today",NA,18,38,68,294,"2017-03-23",3,"2017-01-02","2017-03-19",93,10,9,10,10,9,9,"t","",NA,"t","flexible","f","f",1,1.1,FALSE,120
6928319,"https://www.airbnb.com/rooms/6928319",20170323205238,"2017-03-24","SPORT ROOM, private Parking & Wifi","none","https://a0.muscache.com/im/pictures/106275480/05ff1623_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/106275480/05ff1623_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/106275480/05ff1623_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/106275480/05ff1623_original.jpg?aki_policy=x_large",16228557,"https://www.airbnb.com/users/show/16228557","Lourdes","2014-06-01","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/16228557/profile_pic/1409950367/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/16228557/profile_pic/1409950367/original.jpg?aki_policy=profile_x_medium","",4,4,"t","t","Donostia, Euskadi 20013, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20013","San Sebastian","Donostia, Spain","ES","Spain",43.3250712271951,-1.96311379066631,"f","House","Private room",2,1,1,1,"Real Bed",NA,"50.00","","","",NA,1,0,1,1125,"today",NA,27,57,81,327,"2017-03-23",29,"2015-09-25","2017-02-06",97,10,10,10,10,10,10,"t","",NA,"f","strict","f","f",4,1.59,FALSE,50
11605968,"https://www.airbnb.com/rooms/11605968",20170323205238,"2017-03-24","Habitación céntrica 2","none","https://a0.muscache.com/im/pictures/08868f06-8bf7-4d78-b015-35ddad1075a1.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/08868f06-8bf7-4d78-b015-35ddad1075a1.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/08868f06-8bf7-4d78-b015-35ddad1075a1.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/08868f06-8bf7-4d78-b015-35ddad1075a1.jpg?aki_policy=x_large",48013502,"https://www.airbnb.com/users/show/48013502","Urko","2015-11-02","Zarautz, Euskadi, Spain","within a few hours","88%","N/A","f","https://a0.muscache.com/im/pictures/5ff9a01c-9ac0-4ade-b6a3-d96d88043fb5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5ff9a01c-9ac0-4ade-b6a3-d96d88043fb5.jpg?aki_policy=profile_x_medium","",9,9,"t","f","Donostia, PV 20012, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","PV","20012","San Sebastian","Donostia, Spain","ES","Spain",43.3180298712734,-1.9746489461556,"t","Apartment","Private room",2,3,1,1,"Real Bed",NA,"40.00","","","",NA,1,0,1,1125,"13 months ago",NA,22,52,82,357,"2017-03-23",10,"2016-07-24","2017-01-01",56,6,7,6,8,7,6,"t","",NA,"f","strict","f","f",6,1.23,FALSE,40
6264761,"https://www.airbnb.com/rooms/6264761",20170323205238,"2017-03-24","Very nice double room city center","none","https://a0.muscache.com/im/pictures/78799894/01a476bc_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/78799894/01a476bc_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/78799894/01a476bc_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/78799894/01a476bc_original.jpg?aki_policy=x_large",28360989,"https://www.airbnb.com/users/show/28360989","Maria Jesus","2015-02-25","ES","within a few hours","89%","N/A","t","https://a0.muscache.com/im/users/28360989/profile_pic/1430917268/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/28360989/profile_pic/1430917268/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","San Sebastián, 20 20012, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","20","20012","San Sebastian","San Sebastián, Spain","ES","Spain",43.319615351318,-1.97461902551548,"t","Cave","Entire home/apt",2,1,1,1,"Real Bed",NA,"140.00","","","",NA,1,0,1,1125,"6 days ago",NA,10,39,69,344,"2017-03-23",35,"2015-06-07","2017-03-19",96,10,10,10,10,10,9,"t","",NA,"f","strict","f","f",1,1.6,FALSE,140
13825978,"https://www.airbnb.com/rooms/13825978",20170323205238,"2017-03-24","Apartment near the city center. Free parking zone","none","https://a0.muscache.com/im/pictures/d4361124-e92f-46a3-8ff4-21f24edd0560.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/d4361124-e92f-46a3-8ff4-21f24edd0560.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/d4361124-e92f-46a3-8ff4-21f24edd0560.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/d4361124-e92f-46a3-8ff4-21f24edd0560.jpg?aki_policy=x_large",61291867,"https://www.airbnb.com/users/show/61291867","Jose","2016-03-02","San Sebastián, Basque Country, Spain","within a day","80%","N/A","f","https://a0.muscache.com/im/pictures/611713c7-4538-4c22-bfda-713515c308a0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/611713c7-4538-4c22-bfda-713515c308a0.jpg?aki_policy=profile_x_medium","",2,2,"t","f","Donostia, Euskadi 20015, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20015","San Sebastian","Donostia, Spain","ES","Spain",43.3193293776043,-1.95589255242646,"t","Apartment","Entire home/apt",5,1,2,4,"Real Bed",NA,"72.00","","","",NA,4,16,1,14,"3 weeks ago",NA,0,9,31,32,"2017-03-23",4,"2016-07-24","2016-12-11",60,9,5,7,8,7,7,"t","",NA,"f","moderate","f","f",1,0.49,FALSE,72
13482205,"https://www.airbnb.com/rooms/13482205",20170323205238,"2017-03-24","CASA ZURRIOLA ARZAK","none","https://a0.muscache.com/im/pictures/64bd80fa-3b50-4693-9931-dfa219e1ec4c.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/64bd80fa-3b50-4693-9931-dfa219e1ec4c.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/64bd80fa-3b50-4693-9931-dfa219e1ec4c.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/64bd80fa-3b50-4693-9931-dfa219e1ec4c.jpg?aki_policy=x_large",18260192,"https://www.airbnb.com/users/show/18260192","Carmen","2014-07-17","Valencia, Valencian Community, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/18260192/profile_pic/1440073024/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/18260192/profile_pic/1440073024/original.jpg?aki_policy=profile_x_medium","Almagro",2,2,"t","f","San Sebastián, Basque Country, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","","San Sebastian","San Sebastián, Spain","ES","Spain",43.3217320150988,-1.94677970808314,"f","Apartment","Entire home/apt",4,2,2,3,"Real Bed",NA,"90.00","","","200.00",30,2,25,3,60,"3 days ago",NA,20,46,69,336,"2017-03-23",21,"2016-07-18","2017-02-03",95,10,10,10,10,10,10,"t","",NA,"t","strict","f","f",1,2.52,FALSE,90
1159799,"https://www.airbnb.com/rooms/1159799",20170323205238,"2017-03-24","Have a great time in San Sebastian","none","https://a0.muscache.com/im/pictures/24e8c00e-3d58-4a48-872e-ea12bed6c48e.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/24e8c00e-3d58-4a48-872e-ea12bed6c48e.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/24e8c00e-3d58-4a48-872e-ea12bed6c48e.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/24e8c00e-3d58-4a48-872e-ea12bed6c48e.jpg?aki_policy=x_large",2676178,"https://www.airbnb.com/users/show/2676178","Columba","2012-06-18","San Sebastián, Basque Country, Spain","within a few hours","90%","N/A","t","https://a0.muscache.com/im/users/2676178/profile_pic/1340811601/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2676178/profile_pic/1340811601/original.jpg?aki_policy=profile_x_medium","",2,2,"t","t","San Sebastian, Basque Country 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20008","San Sebastian","San Sebastian, Spain","ES","Spain",43.3099569583226,-2.00015416332102,"f","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",NA,"55.00","","","100.00",NA,1,25,1,1500,"2 months ago",NA,22,50,77,162,"2017-03-23",120,"2013-06-25","2017-03-14",97,10,10,10,10,9,9,"t","LSS00040",NA,"f","strict","f","f",2,2.63,TRUE,55
14664567,"https://www.airbnb.com/rooms/14664567",20170323205238,"2017-03-24","Donosti House","none","https://a0.muscache.com/im/pictures/1dffdf16-f695-45ce-94bb-7a7362f04755.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/1dffdf16-f695-45ce-94bb-7a7362f04755.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/1dffdf16-f695-45ce-94bb-7a7362f04755.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/1dffdf16-f695-45ce-94bb-7a7362f04755.jpg?aki_policy=x_large",33063854,"https://www.airbnb.com/users/show/33063854","Pablo","2015-05-10","San Sebastián, Basque Country, Spain","within an hour","88%","N/A","f","https://a0.muscache.com/im/pictures/4dc1a337-a62a-4284-bbcf-10ddab941d50.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/4dc1a337-a62a-4284-bbcf-10ddab941d50.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Donostia, Euskadi 20010, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20010","San Sebastian","Donostia, Spain","ES","Spain",43.3075895540394,-1.97919721209314,"t","Other","Entire home/apt",4,1,2,3,"Real Bed",NA,"120.00","","","",20,1,0,2,1125,"2 weeks ago",NA,19,47,77,344,"2017-03-23",5,"2016-09-23","2016-10-02",92,10,10,10,10,10,10,"t","",NA,"t","strict","f","f",1,0.82,FALSE,120
8819889,"https://www.airbnb.com/rooms/8819889",20170323205238,"2017-03-24","ZURRIOLA BEACH APARTAMENT","none","https://a0.muscache.com/im/pictures/bc05c9ee-41a3-4912-8921-875f3e45fccc.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/bc05c9ee-41a3-4912-8921-875f3e45fccc.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/bc05c9ee-41a3-4912-8921-875f3e45fccc.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/bc05c9ee-41a3-4912-8921-875f3e45fccc.jpg?aki_policy=x_large",46202105,"https://www.airbnb.com/users/show/46202105","Itsaso","2015-10-10","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/46202105/profile_pic/1444486725/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/46202105/profile_pic/1444486725/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","San Sebastián, País Vasco 20002, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","País Vasco","20002","San Sebastian","San Sebastián, Spain","ES","Spain",43.3248710523102,-1.97471020743592,"f","Condominium","Entire home/apt",2,1,0,2,"Real Bed",NA,"76.00","500.00","1,400.00","250.00",NA,2,20,2,1125,"today",NA,5,15,34,35,"2017-03-23",74,"2015-11-10","2017-03-20",92,9,9,10,10,10,9,"t","",NA,"t","strict","f","f",1,4.43,FALSE,76
