"id"	"name"	"host_id"	"host_name"	"host_since"	"latitude"	"longitude"	"is_location_exact"	"property_type"	"room_type"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"bed_type"	"price"	"availability_365"	"number_of_reviews"	"license"
13904520	"Close to the beach for 2-4 people"	50920106	"Concepcion"	"2015-12-09"	43.3157176822627	-1.98735395746703	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$130.00"	96	20	"ESS00588"
11725346	"Matía, next to the beach Ondarreta."	18192487	"José Mari"	"2014-07-16"	43.3127633288436	-2.00418265743166	"t"	"Apartment"	"Entire home/apt"	3	1	1	1	"Real Bed"	"$80.00"	348	6	"ESS 00446"
3066401	"Apartamento 5 habitaciones cerca de la playa"	15605371	"Gari"	"2014-05-16"	43.3140968014673	-2.00358826084708	"t"	"Apartment"	"Entire home/apt"	9	2	5	9	"Real Bed"	"$235.00"	23	4	""
2009614	"Private Acces Room + huge terrace"	10329120	"Natalia"	"2013-11-29"	43.3240544458799	-1.96829234882378	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$45.00"	239	42	""
13683226	"Nice loft in center with views and lot of light"	29697318	"Inigo"	"2015-03-20"	43.3195068794617	-1.97480150177318	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$120.00"	359	15	""
3090961	"Wonderful apartment for couples"	15721159	"María"	"2014-05-19"	43.3048523528366	-1.97822905928667	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$75.00"	0	11	""
11824215	"Apto.2 dormitorios 5min de la playa (ESS00125)"	11356772	"Daniele"	"2014-01-16"	43.3241105016975	-1.97278364313625	"f"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$80.00"	313	17	"ESS00125"
7899653	"spacious bedroom +  balcony"	41651900	"Harriet"	"2015-08-16"	43.3033685025709	-1.97578527787102	"f"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$33.00"	90	48	""
2361853	"todo exterior con vistas despejadas"	12058299	"Pilar"	"2014-02-08"	43.3200381228712	-1.95405261092859	"t"	"Apartment"	"Entire home/apt"	6	1	3	4	"Real Bed"	"$125.00"	245	33	""
1354162	"Lovely apt. in central Old Town!"	5172999	"Juan Maria"	"2013-02-21"	43.323760045978	-1.98692900225747	"f"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$70.00"	362	224	""
5368288	"Best foodie location in Old Town!!"	27827094	"Beatriz"	"2015-02-16"	43.3235305523999	-1.98580801758479	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$100.00"	247	37	""
9472482	"Comfortable single room."	49086359	"Yessica"	"2015-11-15"	43.3212421638581	-1.97584127133241	"f"	"Dorm"	"Private room"	1	1	1	1	"Real Bed"	"$19.00"	16	12	""
12283388	"Villa con vistas y piscina interior climatizada"	66189507	"Villa Sabene 4"	"2016-04-07"	43.2950079018807	-1.97001881959592	"f"	"Villa"	"Entire home/apt"	13	4.5	4	7	"Real Bed"	"$360.00"	314	3	"ESS00342"
10095012	"Bonito Piso en San Sebastian"	51802919	"Roberto"	"2015-12-20"	43.2899706345544	-1.98896301579237	"f"	"Apartment"	"Entire home/apt"	6	2	3	4	"Real Bed"	"$100.00"	284	42	""
13347252	"Apartment 6 pl 5 min beach WI FI"	75640070	"Juan"	"2016-06-03"	43.3140455332284	-2.00378861293018	"f"	"Apartment"	"Entire home/apt"	6	1	2	4	"Real Bed"	"$100.00"	109	5	""
4114845	"Nice house w/garden - 10mins center"	20922061	"Ana"	"2014-09-04"	43.3113459887829	-1.98871966571959	"t"	"House"	"Private room"	2	1.5	1	2	"Real Bed"	"$45.00"	350	42	""
15927699	"Comfortable room, central old town location!!"	29992891	"Brendon & Nick"	"2015-03-25"	43.3236244840151	-1.98355380774843	"f"	"Guesthouse"	"Private room"	2	2	1	1	"Real Bed"	"$37.00"	49	6	""
12888466	"BEACH AND FLAVORS OF SAN SEBASTIAN"	2470030	"Vanesa"	"2012-05-26"	43.3161732852464	-1.98641467506089	"t"	"Apartment"	"Entire home/apt"	8	2	4	5	"Real Bed"	"$195.00"	256	20	""
5122442	"Apartment Villa Donbaltasarrene ESS00543"	26474511	"Alexey"	"2015-01-21"	43.3136357390872	-1.99314068663582	"f"	"Apartment"	"Entire home/apt"	5	3	3	4	"Real Bed"	"$250.00"	224	45	""
6080880	"gran habitacion doble exterior"	31208960	"Monika"	"2015-04-14"	43.3252326273609	-1.97312862900344	"t"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$55.00"	291	81	""
715145	"HOME SWEET HOME IN SAN SEBASTIAN"	3683513	"Nati"	"2012-09-26"	43.3105473686351	-1.9789349188662	"f"	"Apartment"	"Entire home/apt"	6	1	3	4	"Real Bed"	"$150.00"	190	5	""
12668959	"Comfortable room in the city center with WiFi"	68832889	"Elena"	"2016-04-25"	43.3118139527523	-1.98018617500499	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$32.00"	157	6	""
17486677	"Habitacion doble en Gros"	85851726	"Friedi"	"2016-07-25"	43.320923991831	-1.97659793205395	"t"	"Condominium"	"Private room"	2	2	1	1	"Real Bed"	"$30.00"	18	0	""
16434254	"Playa de La Concha 2 by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3131953962159	-1.99197605836958	"f"	"Apartment"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$649.00"	132	19	""
7145822	"Piso Reformado a estrenar al lado de Playa."	14711314	"Inverti San Sebastian"	"2014-04-25"	43.3169669035566	-1.98651480060581	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$190.00"	359	9	""
7268686	"Central and light room in old town"	33064793	"Noldus"	"2015-05-10"	43.325447774894	-1.98381834327779	"f"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$30.00"	0	45	""
4049225	"Double room with bathroom & parking"	14547732	"Iñigo"	"2014-04-21"	43.3042422592192	-1.98142278768597	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$45.00"	18	21	""
14035269	"★CITY CENTER FRIENDS/FAMILY-LOVE RULE★"	20267369	"Nora"	"2014-08-19"	43.3206906984128	-1.97944775405572	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$107.00"	233	49	""
15372843	"020 / AVENIDA SUITE LA CONCHA"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3179212000159	-1.98237233631401	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$169.00"	174	18	"ESS00395"
6541858	"Great appartament better location !"	34211190	"Aneklau"	"2015-05-25"	43.3174241951088	-1.97254498345343	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$34.00"	361	16	""
13584178	"Single room near bus and train station"	50516880	"Ido"	"2015-12-04"	43.3161816695985	-1.97530123113507	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$36.00"	297	27	"LSS00022"
15107283	"Habitación doble en zona tranquila"	93636957	"Daniel"	"2016-09-05"	43.3187761506203	-1.95587059085525	"f"	"Apartment"	"Private room"	2	0	1	1	"Real Bed"	"$40.00"	365	1	""
8139289	"100mts to beach. Breakfast w VIEWS"	17097096	"Katherine"	"2014-06-22"	43.3141188087295	-1.98625906628424	"f"	"Bed & Breakfast"	"Private room"	2	1	1	2	"Real Bed"	"$115.00"	102	3	""
14012947	"PISO CENTRICO, CERCA DE LA PLAYA"	58139690	"Asun"	"2016-02-10"	43.3063712956639	-1.97855865276574	"f"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$70.00"	365	4	""
13274569	"HABITACIÓN CON BAÑO PRIVADO"	70783776	"Mariaje"	"2016-05-07"	43.3133505441566	-1.95818232571725	"f"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$35.00"	152	56	""
605611	"cool room, nice flat, fun people"	2977232	"Sebastian"	"2012-07-18"	43.3242702894348	-1.96792642143559	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$60.00"	365	23	""
1836252	"Siéntete como en casa!"	6096016	"Aiala"	"2013-04-25"	43.324821581724	-1.96743894728127	"f"	"House"	"Private room"	1	1	1	1	"Real Bed"	"$25.00"	39	6	""
13218269	"Beautiful apartment in old town San Sebastian"	74112299	"Begoña"	"2016-05-26"	43.3237982876922	-1.98428166337888	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$105.00"	290	30	""
1618388	"IGELDO 2013 HABITACIÓN MAR"	8603350	"Agurtxo"	"2013-09-03"	43.3050151508693	-2.04034291992551	"t"	"Villa"	"Private room"	2	0.5	1	1	"Real Bed"	"$70.00"	361	26	""
17510875	"Single room in Amara awesome flatmates"	4387604	"Marie"	"2012-12-12"	43.3033168333955	-1.97919706886529	"f"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$19.00"	120	3	""
3511680	"Wonderful views 2 min Beach+WIFI +PARKING (option)"	4614604	"Apartamentos Donostia"	"2013-01-07"	43.321932828833	-1.97817280953204	"t"	"Apartment"	"Entire home/apt"	10	3	5	7	"Real Bed"	"$180.00"	290	87	""
11932112	"Espectacular en el centro histórico"	27570356	"Nerea"	"2015-02-11"	43.3236958904359	-1.98562909750632	"t"	"Apartment"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$125.00"	252	12	""
12120530	"En la ciudad entre árboles y playa."	65018851	"Montserrat"	"2016-03-30"	43.3124467179722	-1.99634145016802	"f"	"Apartment"	"Entire home/apt"	8	3	4	6	"Real Bed"	"$320.00"	55	4	""
13570492	"Off Beat Guesthouse, Authentic Basque Double Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3242300916189	-1.98370566815069	"t"	"Apartment"	"Private room"	2	3	1	1	"Real Bed"	"$25.00"	363	9	""
7049635	"Private room  \"Ondarreta\""	4402649	"SSHA Guesthouse"	"2012-12-14"	43.3256885063052	-1.98463693794387	"t"	"Apartment"	"Private room"	2	0	1	1	"Pull-out Sofa"	"$70.00"	273	45	""
13922706	"Pretty room in San Sebastián"	15659580	"Eva"	"2014-05-18"	43.3237093204178	-1.9761367737421	"f"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$45.00"	201	10	""
12620167	"Beachfront in La Concha park option"	68513616	"Imanol"	"2016-04-23"	43.3211846910151	-1.98314571983973	"f"	"Apartment"	"Entire home/apt"	6	1	2	4	"Real Bed"	"$75.00"	127	41	"ESS 00614"
6222184	"San Sebastian's Seaport Apartment"	5280731	"Marina"	"2013-03-01"	43.3227685806912	-1.99122174262723	"f"	"Apartment"	"Entire home/apt"	4	1	1	3	"Real Bed"	"$120.00"	249	75	""
11841903	"ONDARRETA beach 5'. Aizkorri 24. WiFi. Parking"	63100080	"Maria"	"2016-03-15"	43.3124642666703	-2.00415089892163	"t"	"Condominium"	"Entire home/apt"	6	1	3	5	"Real Bed"	"$150.00"	268	41	"ESS00308"
11178349	"Apartment in the center with WIFI"	3739364	"Femke"	"2012-10-02"	43.3153474481885	-1.98101318735466	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$35.00"	0	0	""
9289211	"IPARRAGIRRE   Confort & Location |CENTER"	3952766	"Jon"	"2012-10-23"	43.3223451925355	-1.97559869524203	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$165.00"	0	8	""
6764719	"A2 CHAMBRE/ROOM 5 MINS FROM THE BEACH"	12747666	"Nuri Emil"	"2014-03-03"	43.3244393879651	-1.96930566499424	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$75.00"	113	56	""
6287659	"Wake Up With This Amazing Views!"	15341690	"Luar"	"2014-05-10"	43.3214993675181	-1.97832503441077	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$100.00"	110	177	""
13488478	"Vistas al Monte Igeldo"	77280239	"Borja"	"2016-06-12"	43.3030134896008	-2.00501162440901	"f"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$46.00"	270	1	""
17340383	"Off Beat Guesthouse, Modern Triple Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3250757302183	-1.98568792888901	"f"	"Pension (Korea)"	"Private room"	3	3	1	2	"Real Bed"	"$40.00"	359	1	""
16445666	"Easo Terrace by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.31934812416	-1.97903785555974	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$379.00"	187	3	""
16445682	"Easo Suite 5 by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3198574107056	-1.9812882184204	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$429.00"	339	9	""
16691431	"MonteSol y Mar ......"	110528065	"Simone"	"2017-01-08"	43.3096199676909	-2.00361548491546	"f"	"Apartment"	"Private room"	2	1.5	1	1	"Real Bed"	"$45.00"	91	0	""
15839456	"ITSASARGI - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3199084253107	-2.00676957902661	"f"	"House"	"Entire home/apt"	6	2	3	3	"Real Bed"	"$86.00"	139	5	""
15839451	"ARRIOLA - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3114940201742	-2.01302658221231	"t"	"House"	"Entire home/apt"	6	2	3	3	"Real Bed"	"$68.00"	359	1	""
15839443	"ETXEPARE - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3166001976289	-1.98653792884384	"f"	"House"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$71.00"	275	3	""
11882082	"Yoga house stay | Donosti Chill retreat house -5"	149691	"Alex"	"2010-06-22"	43.3245207577849	-1.97816227758099	"f"	"Apartment"	"Private room"	8	2.5	1	8	"Real Bed"	"$60.00"	329	17	""
544285	"Have a great time near to the sea"	2676178	"Columba"	"2012-06-18"	43.309905925581	-2.00161252633939	"t"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$55.00"	156	200	"LSS00040"
16174665	"Cómodo apartamento en la Parte Vieja, Old Town"	90580974	"Myriam"	"2016-08-18"	43.323651526915	-1.98518124499192	"t"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$89.00"	350	0	""
12865096	"Bonito piso con terraza Parte Vieja"	67756864	"Izaskun"	"2016-04-18"	43.3225216453678	-1.98731250646925	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$150.00"	358	2	""
14413374	"Apartamento La Cumbre"	87994485	"Hector"	"2016-08-04"	43.31100589956	-1.9888917809851	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$90.00"	109	21	""
11841080	"Habitación exterior cerca de playa, zona residncl."	51296876	"Maria Pilar"	"2015-12-14"	43.3073603989743	-2.01666798248176	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$40.00"	211	35	""
12889661	"Bright apartment in central San Sebastián"	6973618	"Ruben"	"2013-06-18"	43.3050749665286	-1.97738610866705	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$100.00"	0	7	""
17296956	"AIZLUR ATICO - TERRAZA. Nº REGISTRO: ESS00747."	10725302	"Aizlur, S.L."	"2013-12-20"	43.3262204989063	-1.97061823603988	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$70.00"	261	0	""
13817780	"house new in center old town, private bathroom"	2849717	"Kelly"	"2012-07-06"	43.3243335614266	-1.98507520963983	"t"	"House"	"Private room"	2	1	1	2	"Real Bed"	"$60.00"	337	0	""
12537389	"Arrasate - Terrace over the city. WIFI - TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3180487501035	-1.9821894653789	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$161.00"	88	30	""
1062831	"Penthouse in villa in San Sebastián"	5849931	"Joel"	"2013-04-09"	43.3215341113862	-1.95603363120734	"t"	"Villa"	"Entire home/apt"	4	1	1	3	"Real Bed"	"$98.00"	210	58	""
13602345	"Nice room with balcony next to Zurriola Beach"	21623734	"Carolina"	"2014-09-22"	43.3231803477889	-1.97604698371562	"t"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$50.00"	0	6	""
12638953	"Duplex tranquilo, 2 habitaciones"	68640001	"Mariaje"	"2016-04-24"	43.3001289760234	-1.99185641132369	"f"	"House"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$150.00"	102	3	""
14102053	"Sunset V | La Zurriola, AC y Wi-Fi"	15707672	"The Rentals Collection"	"2014-05-19"	43.323456912064	-1.97593601737366	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$150.00"	157	0	""
9686552	"EULALIA - SUNSET-POOL SEAVIEWS WIFI"	50034160	"Diego"	"2015-11-28"	43.3138986741175	-2.02777048601102	"t"	"Villa"	"Entire home/apt"	6	2.5	4	6	"Real Bed"	"$220.00"	291	1	""
15887884	"Habitación doble en centro de san sebastian"	103037542	"Joe"	"2016-11-08"	43.3168228586851	-1.98224751358027	"t"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$25.00"	0	0	""
13872646	"SANDY::Playa y pintxos!! (ESS-00671)"	37985139	"David & Shandra"	"2015-07-09"	43.3228215660407	-1.97632704435701	"t"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$113.00"	209	7	""
14487033	"Habitación privada acogedora"	11160829	"Dawamoru"	"2014-01-09"	43.3244423746904	-1.96404028866495	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$20.00"	89	9	""
9440771	"Apartamento Chillida"	3746437	"Nuria"	"2012-10-03"	43.3220891351699	-1.97964731504359	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$200.00"	279	1	""
4795889	"Apartment beach views wifi"	7770643	"Elías"	"2013-07-28"	43.3258188894453	-1.97098308570136	"f"	"Apartment"	"Entire home/apt"	6	1	2	4	"Real Bed"	"$80.00"	315	40	""
13241851	"ANE´S HOME"	5254782	"Always Easy"	"2013-02-27"	43.3136174188603	-1.98938892840307	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$120.00"	131	7	""
6671854	"B3 HUGE ROOM+HUGE BED OR 2 SINGLE BEDS+ SEA VIEWS"	12747666	"Nuri Emil"	"2014-03-03"	43.3243789421085	-1.97039087503382	"f"	"Apartment"	"Private room"	2	3	1	2	"Real Bed"	"$75.00"	193	28	""
929190	"BEAUTIFUL APARTMENT IN THE OLD TOWN  (ESS00048)"	5002242	"Karmele"	"2013-02-07"	43.3229403846026	-1.98353681069849	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$110.00"	210	223	"Registro viviendas para uso turstico del Gobierno Vasco ESS00048"
3252777	"Matia | Ondarreta, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3144293862664	-2.00190166310045	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$110.00"	216	27	""
1674721	"APARTAMENTO PUESTA DE SOL -ESS00070"	8863617	"Mikel"	"2013-09-16"	43.3189734082225	-1.97006874601071	"f"	"Condominium"	"Entire home/apt"	6	1.5	2	6	"Real Bed"	"$178.00"	274	25	"ES00070"
13626859	"SAN FRANCISCO APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.3241879483598	-1.97377945601716	"t"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$80.00"	62	5	""
11841000	"Yoga house stay | Donosti Chill retreat house -3"	149691	"Alex"	"2010-06-22"	43.323748431604	-1.97946551332772	"f"	"Apartment"	"Private room"	1	2.5	1	1	"Real Bed"	"$45.00"	334	12	""
6434251	"Precioso ático próximo a la playa"	13723057	"Maria"	"2014-03-31"	43.3135245868794	-2.00250713081578	"t"	"Apartment"	"Entire home/apt"	5	2	3	5	"Real Bed"	"$284.00"	314	12	""
13110715	"Cheerful, Simple and Comfortable"	47240699	"Mª José"	"2015-10-23"	43.3181489923928	-1.96968207631789	"t"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$69.00"	103	21	""
16707002	"The Puio Hill"	19792013	"Ignacio"	"2014-08-10"	43.3026300300117	-1.98621033364486	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$80.00"	106	0	""
3984792	"HABITACIONES   EN   SAN  SEBASTIAN"	19632477	"Ibon"	"2014-08-07"	43.3233371770878	-1.97084790805147	"t"	"House"	"Private room"	1	2	1	1	"Real Bed"	"$30.00"	356	41	""
14364051	"Acogedor y centrico"	88092791	"Lide"	"2016-08-05"	43.3254803917857	-1.97333028234868	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$80.00"	229	41	""
7302559	"Habitación doble exterior. Exterior double room"	38246381	"Isabel"	"2015-07-12"	43.3107404766894	-1.95577166582073	"f"	"House"	"Private room"	2	1	1	2	"Real Bed"	"$44.00"	14	1	""
1183104	"OTEIZA genuine local home |OLD TOWN"	3952766	"Jon"	"2012-10-23"	43.3233556944134	-1.9848882615967	"t"	"Apartment"	"Entire home/apt"	6	2	2	4	"Real Bed"	"$160.00"	118	83	""
903053	"WIFI - COQUETO Y LUMINOSO ÁTICO"	4827486	"Patricia"	"2013-01-24"	43.321124681689	-1.97396497235184	"t"	"Apartment"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$95.00"	209	167	""
16399595	"Regata by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3190315087301	-1.9814657957704	"f"	"Apartment"	"Entire home/apt"	7	2	3	6	"Real Bed"	"$469.00"	321	2	""
2682230	"Cómodo ático en la Parte Vieja"	12975982	"Julia"	"2014-03-10"	43.3250522044328	-1.98546016474652	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$100.00"	252	49	"ESS00907"
7318896	"EXQUISITE. OLD TOWN AND BEACH."	38259578	"Raquel & Joseba"	"2015-07-12"	43.3232776521269	-1.98217515064227	"t"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$107.00"	242	31	""
8834413	"Nice apartment with views"	46269538	"Paula"	"2015-10-11"	43.309096286366	-1.99383809934148	"t"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$120.00"	131	16	""
15047648	"Double room + bathroom! LSS00020"	12465495	"Garazi"	"2014-02-22"	43.3121114060468	-1.9526758642837	"f"	"House"	"Private room"	3	1	1	2	"Real Bed"	"$78.00"	280	2	""
15953241	"Skyline Seaviews. Downtown-Parte Vieja. Kursaal."	63333992	"Susana"	"2016-03-17"	43.3240524414757	-1.98185760400323	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$85.00"	311	8	"ESS00322"
9497923	"Apt. in Gros - beach 6 min walk"	8620322	"Carlos"	"2013-09-04"	43.3222589548913	-1.97014944947161	"f"	"Apartment"	"Entire home/apt"	6	1	3	5	"Real Bed"	"$145.00"	0	3	""
13569348	"New penthouse with big terrace 100m from the beach"	10650761	"Andrey"	"2013-12-16"	43.3164577965745	-1.98680125710526	"t"	"Apartment"	"Entire home/apt"	8	3	4	5	"Real Bed"	"$185.00"	282	15	""
14068970	"GIPUZKOA APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.3196771634702	-1.98225739560432	"t"	"Apartment"	"Entire home/apt"	4	1	0	3	"Real Bed"	"$80.00"	275	3	""
5024971	"Quiet apartment with green views"	25932334	"Luis"	"2015-01-11"	43.3105333890726	-1.99581095544181	"f"	"Apartment"	"Entire home/apt"	4	1.5	3	3	"Real Bed"	"$82.00"	142	55	""
4902102	"Modern&new house infront the beach"	16300842	"Eva"	"2014-06-02"	43.3275628443147	-1.96994502379398	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$150.00"	0	6	""
5532868	"ULIA-D, MODERNO, GARAJE, WIFI"	12954077	"Aritz"	"2014-03-09"	43.3224607027322	-1.95983853609494	"t"	"Apartment"	"Entire home/apt"	6	2	NA	6	"Real Bed"	"$120.00"	323	42	""
17087693	"PAUSOKA - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3155987850681	-1.98659129650327	"t"	"House"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$71.00"	339	0	""
14955683	"DUPLEX ATICO CON TERRAZA, A.C. Y GARAJE"	12954077	"Aritz"	"2014-03-09"	43.3147535706512	-2.00064216071715	"f"	"Apartment"	"Entire home/apt"	3	1	2	2	"Real Bed"	"$99.00"	277	20	""
11816128	"BAHIA: Old town,Basque Restaurants,Wifi,Behobia-SS"	6598471	"People Rentals"	"2013-05-27"	43.322727869194	-1.9858654787399	"f"	"Apartment"	"Entire home/apt"	6	2	3	6	"Real Bed"	"$149.00"	280	9	""
4336840	"La Concha B&B. Location. Epic Views"	17097096	"Katherine"	"2014-06-22"	43.3148661034124	-1.98966398396683	"f"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$120.00"	154	30	""
13585589	"Iruña | Antiguo, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3158271016809	-2.00738948014839	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$200.00"	247	2	""
5770437	"Miro - In Gros next to the beach TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3259552445287	-1.97094376290516	"f"	"Apartment"	"Entire home/apt"	5	1	3	5	"Real Bed"	"$130.00"	235	17	""
7752862	"Apartamento a 5 minutos de la playa"	40761716	"Sebastian"	"2015-08-07"	43.3082031700083	-2.00606728387927	"t"	"Apartment"	"Entire home/apt"	7	1.5	3	5	"Real Bed"	"$120.00"	0	15	""
15372846	"028 / ZORTE ON, next to the beach"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3238582034496	-1.98706114272561	"f"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$132.00"	80	4	"ESS00394"
2854027	"3 Bedroom apartment -> 7guests"	14591119	"Ana & Ralf"	"2014-04-22"	43.2922361719375	-1.99615013975132	"t"	"Apartment"	"Entire home/apt"	7	1	3	7	"Real Bed"	"$100.00"	191	23	""
13888648	"Appartment in the heart of San Sebastian"	12410760	"Peter"	"2014-02-20"	43.3226157732319	-1.98692328416972	"f"	"Apartment"	"Entire home/apt"	2	1	0	2	"Real Bed"	"$120.00"	0	1	""
13372540	"cerca de la playa y el centro en zona tranquila"	24686186	"Estitxu"	"2014-12-10"	43.3255179443772	-1.96418670185251	"t"	"Apartment"	"Entire home/apt"	5	2	2	4	"Real Bed"	"$150.00"	19	1	""
3239025	"Donostia-San Sebastian, piso entero"	2907063	"Josefran"	"2012-07-11"	43.3185471147695	-1.95940606550707	"f"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$76.00"	222	21	""
3427448	" OUTWARD-FACING APART AND PARKING"	17122408	"Espe"	"2014-06-22"	43.3102940908541	-2.0008877048575	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$135.00"	274	15	""
13372526	"Duplex with wonderful terrace +WIFI +PARKING (opti"	4614604	"Apartamentos Donostia"	"2013-01-07"	43.3165384465286	-1.9803680151745	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$100.00"	284	10	""
7210855	"Habitacíon doble en Parte Vieja!"	34717423	"Hugo"	"2015-06-01"	43.3232155124709	-1.98667229624162	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$75.00"	0	3	""
8186982	"Luxurious, spacious brand-new apartment: Old Town"	42591511	"Iñigo"	"2015-08-26"	43.321248602472	-1.98655544132447	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$89.00"	351	0	""
