"id","listing_url","scrape_id","last_scraped","name","experiences_offered","thumbnail_url","medium_url","picture_url","xl_picture_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","withlicense","precio"
13419731,"https://www.airbnb.com/rooms/13419731",20170323205238,"2017-03-24","AMPLIO APARTAMENTO EN EL CENTRO DE BILBAO","none","https://a0.muscache.com/im/pictures/57b2c433-2b6c-4f22-a96a-b151ef51d3e9.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/57b2c433-2b6c-4f22-a96a-b151ef51d3e9.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/57b2c433-2b6c-4f22-a96a-b151ef51d3e9.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/57b2c433-2b6c-4f22-a96a-b151ef51d3e9.jpg?aki_policy=x_large",7088275,"https://www.airbnb.com/users/show/7088275","Javier","2013-06-24","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/7088275/profile_pic/1435735526/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/7088275/profile_pic/1435735526/original.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Bilbao, Euskadi 48007, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48007","Bilbao","Bilbao, Spain","ES","Spain",43.2651058909865,-2.92651002606301,"f","Apartment","Entire home/apt",10,1,2,8,"Real Bed",NA,"135.00","","","",40,8,25,2,365,"yesterday",NA,21,43,69,342,"2017-03-23",16,"2016-07-19","2017-03-20",84,8,10,9,9,10,8,"t","",NA,"f","moderate","f","f",2,1.93,FALSE,135
15973623,"https://www.airbnb.com/rooms/15973623",20170323205238,"2017-03-24","Modern Flat in the City","none","https://a0.muscache.com/im/pictures/7445b5b9-40a2-4a07-a439-b42eea10ed93.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/7445b5b9-40a2-4a07-a439-b42eea10ed93.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/7445b5b9-40a2-4a07-a439-b42eea10ed93.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/7445b5b9-40a2-4a07-a439-b42eea10ed93.jpg?aki_policy=x_large",103763271,"https://www.airbnb.com/users/show/103763271","Lucho","2016-11-14","ES","within a day","50%","N/A","f","https://a0.muscache.com/im/pictures/d976c201-0261-481a-affb-53d024e64d35.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/d976c201-0261-481a-affb-53d024e64d35.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Bilbo, Euskadi 48007, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48007","Bilbao","Bilbo, Spain","ES","Spain",43.263980850458,-2.92095083063131,"f","Apartment","Private room",1,1,1,1,"Real Bed",NA,"88.00","","","",NA,1,0,1,1125,"never",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",1,NA,FALSE,88
2206507,"https://www.airbnb.com/rooms/2206507",20170323205238,"2017-03-24","nice room for 1 or 2 people","none","https://a0.muscache.com/im/pictures/831ed586-bc1e-4d94-9421-e853a7ebeac7.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/831ed586-bc1e-4d94-9421-e853a7ebeac7.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/831ed586-bc1e-4d94-9421-e853a7ebeac7.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/831ed586-bc1e-4d94-9421-e853a7ebeac7.jpg?aki_policy=x_large",7593733,"https://www.airbnb.com/users/show/7593733","Dagmara","2013-07-19","Bilbao, Basque Country, Spain","within an hour","98%","N/A","f","https://a0.muscache.com/im/pictures/eda4c3de-fbad-46d8-9a50-c8a56ead4ae4.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/eda4c3de-fbad-46d8-9a50-c8a56ead4ae4.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Bilbao, Basque Country 48006, Spain",NA,"Bilbao","Vizcaya","Bilbao","Basque Country","48006","Bilbao","Bilbao, Spain","ES","Spain",43.2548553163951,-2.92255210982912,"t","Apartment","Private room",2,1,1,1,"Real Bed",NA,"16.00","140.00","350.00","",NA,1,6,1,300,"4 weeks ago",NA,1,2,10,233,"2017-03-23",357,"2014-08-04","2017-03-09",96,10,10,10,10,10,10,"t","",NA,"t","strict","f","f",2,11.11,FALSE,16
17579195,"https://www.airbnb.com/rooms/17579195",20170323205238,"2017-03-24","Ático c/Terraza   todo exterior","none","https://a0.muscache.com/im/pictures/cf7861a1-4f4e-4488-a4ea-012538fe5f99.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/cf7861a1-4f4e-4488-a4ea-012538fe5f99.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/cf7861a1-4f4e-4488-a4ea-012538fe5f99.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/cf7861a1-4f4e-4488-a4ea-012538fe5f99.jpg?aki_policy=x_large",45343327,"https://www.airbnb.com/users/show/45343327","Arantxa","2015-09-29","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/6278fa8c-1715-428a-ad82-5d92b64dab9c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/6278fa8c-1715-428a-ad82-5d92b64dab9c.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Bilbo, PV 48003, Spain",NA,"Bilbao","Vizcaya","Bilbao","PV","48003","Bilbao","Bilbo, Spain","ES","Spain",43.2578186025602,-2.92835452159976,"f","Apartment","Private room",2,1,1,1,"Real Bed",NA,"57.00","","","",NA,1,0,1,1125,"a week ago",NA,20,40,70,342,"2017-03-23",2,"2017-03-12","2017-03-19",100,8,10,10,10,10,10,"t","",NA,"f","flexible","f","f",1,2,FALSE,57
10558642,"https://www.airbnb.com/rooms/10558642",20170323205238,"2017-03-24","Stunning views in Central Bilbao","none","https://a0.muscache.com/im/pictures/b86793a6-d604-46ec-ad53-98164152e2f9.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/b86793a6-d604-46ec-ad53-98164152e2f9.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/b86793a6-d604-46ec-ad53-98164152e2f9.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/b86793a6-d604-46ec-ad53-98164152e2f9.jpg?aki_policy=x_large",54459162,"https://www.airbnb.com/users/show/54459162","Villarias","2016-01-13","Leioa, Euskadi, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/5bacda45-e1f1-4ede-b40c-c9ed0a17c732.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5bacda45-e1f1-4ede-b40c-c9ed0a17c732.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Bilbo, Euskadi 48001, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48001","Bilbao","Bilbo, Spain","ES","Spain",43.2612143561991,-2.92475663937924,"f","Apartment","Entire home/apt",6,2,2,4,"Real Bed",NA,"120.00","","","200.00",25,4,15,2,30,"a week ago",NA,11,24,30,247,"2017-03-23",32,"2016-01-20","2017-03-12",93,10,9,10,10,10,9,"t","",NA,"t","strict","f","f",1,2.23,FALSE,120
8215678,"https://www.airbnb.com/rooms/8215678",20170323205238,"2017-03-24","Queen size bed w/private bath Bilbao center","none","https://a0.muscache.com/im/pictures/104574238/328a0753_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/104574238/328a0753_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/104574238/328a0753_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/104574238/328a0753_original.jpg?aki_policy=x_large",43324450,"https://www.airbnb.com/users/show/43324450","Paulina","2015-09-04","Bilbao, Basque Country, Spain","within a few hours","100%","N/A","t","https://a0.muscache.com/im/users/43324450/profile_pic/1441445148/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/43324450/profile_pic/1441445148/original.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Bilbao, Euskadi 48012, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48012","Bilbao","Bilbao, Spain","ES","Spain",43.2571146703907,-2.93583057845324,"t","Apartment","Private room",1,2,1,1,"Real Bed",NA,"42.00","","","",NA,1,8,3,10,"6 days ago",NA,30,60,90,365,"2017-03-23",12,"2015-09-13","2017-03-03",93,10,10,10,10,9,9,"t","",NA,"t","moderate","f","f",3,0.64,FALSE,42
12722021,"https://www.airbnb.com/rooms/12722021",20170323205238,"2017-03-24","Casa nueva centrica con vistas al Guggenheim","none","https://a0.muscache.com/im/pictures/8c2165b5-03f1-4e78-aa37-8db30c73f912.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/8c2165b5-03f1-4e78-aa37-8db30c73f912.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/8c2165b5-03f1-4e78-aa37-8db30c73f912.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/8c2165b5-03f1-4e78-aa37-8db30c73f912.jpg?aki_policy=x_large",69172345,"https://www.airbnb.com/users/show/69172345","Borja","2016-04-27","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/b08cf37b-5c05-4da1-a5cb-19c96eebf36a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/b08cf37b-5c05-4da1-a5cb-19c96eebf36a.jpg?aki_policy=profile_x_medium","",2,2,"t","f","Bilbao, Euskadi 48014, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48014","Bilbao","Bilbao, Spain","ES","Spain",43.2723061205092,-2.94240686298333,"t","House","Entire home/apt",4,2,3,3,"Real Bed",NA,"89.00","","","",NA,1,0,2,100,"3 days ago",NA,9,21,34,253,"2017-03-23",38,"2016-05-08","2017-03-19",91,9,9,9,10,9,9,"t","",NA,"t","flexible","f","f",2,3.55,FALSE,89
8018947,"https://www.airbnb.com/rooms/8018947",20170323205238,"2017-03-24","Piso de lujo - Parking + WIFI","none","https://a0.muscache.com/im/pictures/102296297/cbc55768_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/102296297/cbc55768_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/102296297/cbc55768_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/102296297/cbc55768_original.jpg?aki_policy=x_large",42341833,"https://www.airbnb.com/users/show/42341833","Kepa","2015-08-24","Bilbao, Basque Country, Spain","within an hour","100%","N/A","t","https://a0.muscache.com/im/users/42341833/profile_pic/1440398681/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/42341833/profile_pic/1440398681/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Bilbao, País Vasco 48013, Spain",NA,"Bilbao","Vizcaya","Bilbao","País Vasco","48013","Bilbao","Bilbao, Spain","ES","Spain",43.2637823469252,-2.94206389058099,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"95.00","600.00","","200.00",40,1,0,2,1125,"3 days ago",NA,10,19,44,263,"2017-03-23",29,"2015-10-11","2017-03-22",95,10,10,10,10,10,9,"t","",NA,"f","moderate","f","f",1,1.64,FALSE,95
8141781,"https://www.airbnb.com/rooms/8141781",20170323205238,"2017-03-24","PRIVATE APARTMENT DOWTOWN BILBAO","none","https://a0.muscache.com/im/pictures/6a07c1aa-2292-4332-b5c8-4948f0611f33.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/6a07c1aa-2292-4332-b5c8-4948f0611f33.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/6a07c1aa-2292-4332-b5c8-4948f0611f33.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/6a07c1aa-2292-4332-b5c8-4948f0611f33.jpg?aki_policy=x_large",42008008,"https://www.airbnb.com/users/show/42008008","Francisco Javier","2015-08-20","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/42008008/profile_pic/1441032773/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/42008008/profile_pic/1441032773/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Bilbao, Vizcaya 48005, Spain",NA,"Bilbao","Vizcaya","Bilbao","Vizcaya","48005","Bilbao","Bilbao, Spain","ES","Spain",43.2565554058385,-2.92277265444145,"f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"59.00","547.00","","",NA,1,0,2,365,"7 weeks ago",NA,7,29,54,139,"2017-03-23",73,"2015-09-06","2017-02-28",95,10,10,10,10,10,10,"t","LB10001",NA,"t","strict","f","f",1,3.87,TRUE,59
11111244,"https://www.airbnb.com/rooms/11111244",20170323205238,"2017-03-24","Ático acogedor, centro de Bilbao (EBI0038).","none","https://a0.muscache.com/im/pictures/70c22680-339f-4839-b914-16d4d40a4ecf.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/70c22680-339f-4839-b914-16d4d40a4ecf.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/70c22680-339f-4839-b914-16d4d40a4ecf.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/70c22680-339f-4839-b914-16d4d40a4ecf.jpg?aki_policy=x_large",15273292,"https://www.airbnb.com/users/show/15273292","Xabier","2015-11-30","Bilbao, Basque Country, Spain","within an hour","100%","N/A","t","https://a0.muscache.com/im/pictures/4fa8e03d-aa15-449f-b85a-3970a3348fd8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/4fa8e03d-aa15-449f-b85a-3970a3348fd8.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Bilbao, Euskadi 48003, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48003","Bilbao","Bilbao, Spain","ES","Spain",43.2559414022813,-2.92730651176992,"t","Condominium","Entire home/apt",2,1,1,1,"Real Bed",NA,"70.00","350.00","","",NA,1,0,2,1125,"a week ago",NA,5,11,17,220,"2017-03-23",63,"2016-02-22","2017-03-19",97,10,10,10,10,9,10,"t","",NA,"t","moderate","f","f",1,4.76,FALSE,70
17390563,"https://www.airbnb.com/rooms/17390563",20170323205238,"2017-03-24","Cool Private Room with Breakfast","none","https://a0.muscache.com/im/pictures/fa1b698e-ac4e-4b89-b324-07937c0add5c.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/fa1b698e-ac4e-4b89-b324-07937c0add5c.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/fa1b698e-ac4e-4b89-b324-07937c0add5c.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/fa1b698e-ac4e-4b89-b324-07937c0add5c.jpg?aki_policy=x_large",2328761,"https://www.airbnb.com/users/show/2328761","Giselle And Gaizka","2012-05-09","Bilbao, Basque Country, Spain","within a day","81%","N/A","f","https://a0.muscache.com/im/pictures/c94c0124-1730-4a08-bc72-eca0daaaff0b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/c94c0124-1730-4a08-bc72-eca0daaaff0b.jpg?aki_policy=profile_x_medium","",3,3,"t","t","Bilbao, PV 48006, Spain",NA,"Bilbao","Vizcaya","Bilbao","PV","48006","Bilbao","Bilbao, Spain","ES","Spain",43.255899997123,-2.92179755328896,"f","Apartment","Private room",2,1,1,1,"Real Bed",NA,"42.00","","","",NA,1,0,1,1125,"2 weeks ago",NA,7,8,8,38,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",1,NA,FALSE,42
16128971,"https://www.airbnb.com/rooms/16128971",20170323205238,"2017-03-24","Big bright room close to Oldtown","none","https://a0.muscache.com/im/pictures/31215e24-a49e-436a-9e8a-8165757820be.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/31215e24-a49e-436a-9e8a-8165757820be.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/31215e24-a49e-436a-9e8a-8165757820be.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/31215e24-a49e-436a-9e8a-8165757820be.jpg?aki_policy=x_large",43203627,"https://www.airbnb.com/users/show/43203627","Alaine & Mikel","2015-09-02","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/43203627/profile_pic/1441563467/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/43203627/profile_pic/1441563467/original.jpg?aki_policy=profile_x_medium","",2,2,"t","f","Bilbao, País Vasco 48006, Spain",NA,"Bilbao","Vizcaya","Bilbao","País Vasco","48006","Bilbao","Bilbao, Spain","ES","Spain",43.2596651358452,-2.91794387416147,"f","Apartment","Private room",2,1,1,1,"Real Bed",NA,"40.00","","","",NA,1,0,2,11,"4 days ago",NA,3,11,36,97,"2017-03-23",4,"2017-01-01","2017-03-05",85,9,9,10,10,10,8,"t","",NA,"f","strict","f","f",2,1.45,FALSE,40
1855295,"https://www.airbnb.com/rooms/1855295",20170323205238,"2017-03-24","Double room in Casco Viejo, Bilbao","none","https://a0.muscache.com/im/pictures/48770676/ad49c695_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/48770676/ad49c695_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/48770676/ad49c695_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/48770676/ad49c695_original.jpg?aki_policy=x_large",9683730,"https://www.airbnb.com/users/show/9683730","Daniel","2013-10-28","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/9683730/profile_pic/1407280848/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9683730/profile_pic/1407280848/original.jpg?aki_policy=profile_x_medium","",3,3,"t","t","Bilbao, País Vasco 48005, Spain",NA,"Bilbao","Vizcaya","Bilbao","País Vasco","48005","Bilbao","Bilbao, Spain","ES","Spain",43.2560012504505,-2.92126776784268,"t","Apartment","Private room",2,1,1,1,"Real Bed",NA,"45.00","300.00","700.00","",NA,1,10,1,365,"yesterday",NA,13,42,71,345,"2017-03-23",200,"2014-08-11","2017-03-05",82,9,9,9,8,10,8,"t","L-BI-58",NA,"f","strict","f","f",3,6.27,TRUE,45
548669,"https://www.airbnb.com/rooms/548669",20170323205238,"2017-03-24","Bilbao a chance to meet! ","none","https://a0.muscache.com/im/pictures/7141589/03263df9_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/7141589/03263df9_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/7141589/03263df9_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/7141589/03263df9_original.jpg?aki_policy=x_large",2697257,"https://www.airbnb.com/users/show/2697257","Maria","2012-06-20","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/a6dd6733-f720-466c-9b0c-e130a976d25e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/a6dd6733-f720-466c-9b0c-e130a976d25e.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Bilbao, Basque Country 48012, Spain",NA,"Bilbao","Vizcaya","Bilbao","Basque Country","48012","Bilbao","Bilbao, Spain","ES","Spain",43.2574857323253,-2.93289521944276,"t","Apartment","Private room",2,1,1,1,"Real Bed",0,"35.00","","","",NA,1,10,1,30,"yesterday",NA,11,38,38,38,"2017-03-23",177,"2012-06-30","2017-03-04",84,9,9,9,9,8,8,"t","",NA,"f","moderate","f","f",2,3.07,FALSE,35
16022397,"https://www.airbnb.com/rooms/16022397",20170323205238,"2017-03-24","Bilbao.casco viejo.48HA B 201655","none","https://a0.muscache.com/im/pictures/d39d82f7-092e-494d-9c3e-914602fee591.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/d39d82f7-092e-494d-9c3e-914602fee591.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/d39d82f7-092e-494d-9c3e-914602fee591.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/d39d82f7-092e-494d-9c3e-914602fee591.jpg?aki_policy=x_large",104211582,"https://www.airbnb.com/users/show/104211582","Edurne","2016-11-18","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/1d980582-d6c9-4fb6-8c0a-50253d60ec12.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/1d980582-d6c9-4fb6-8c0a-50253d60ec12.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Bilbo, Euskadi 48006, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48006","Bilbao","Bilbo, Spain","ES","Spain",43.2552379247769,-2.91454161947158,"t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",NA,"70.00","","","150.00",NA,1,0,2,30,"2 weeks ago",NA,0,0,19,141,"2017-03-23",2,"2017-01-05","2017-01-09",70,8,5,10,10,10,8,"t","",NA,"f","moderate","f","f",1,0.76,FALSE,70
1858381,"https://www.airbnb.com/rooms/1858381",20170323205238,"2017-03-24","apart Casco viejo & zona de pintxos","none","https://a0.muscache.com/im/pictures/57906938/d32b4a3f_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/57906938/d32b4a3f_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/57906938/d32b4a3f_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/57906938/d32b4a3f_original.jpg?aki_policy=x_large",8192706,"https://www.airbnb.com/users/show/8192706","Jose Ramon","2013-08-16","Bilbao, Basque Country, Spain","within an hour","100%","N/A","t","https://a0.muscache.com/im/users/8192706/profile_pic/1383062499/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8192706/profile_pic/1383062499/original.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Bilbao, Basque Country 48005, Spain",NA,"Bilbao","Vizcaya","Bilbao","Basque Country","48005","Bilbao","Bilbao, Spain","ES","Spain",43.2566021469705,-2.92269756402408,"f","Apartment","Entire home/apt",5,1,2,4,"Real Bed",NA,"59.00","","","",10,2,10,2,1125,"3 days ago",NA,3,12,22,254,"2017-03-23",119,"2014-01-03","2017-03-23",98,10,10,10,10,10,10,"t","EBI 008",NA,"t","strict","f","f",1,3.03,TRUE,59
4669398,"https://www.airbnb.com/rooms/4669398",20170323205238,"2017-03-24","Bonito apart muy bien situado.WIFI","none","https://a0.muscache.com/im/pictures/63295605/626ec34d_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/63295605/626ec34d_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/63295605/626ec34d_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/63295605/626ec34d_original.jpg?aki_policy=x_large",20611562,"https://www.airbnb.com/users/show/20611562","Leire","2014-08-27","Ea, Euskadi, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/ba577bd0-bbd7-4af5-9ea6-af3ce9ffb1c7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/ba577bd0-bbd7-4af5-9ea6-af3ce9ffb1c7.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Bilbao, País Vasco 48003, Spain",NA,"Bilbao","Vizcaya","Bilbao","País Vasco","48003","Bilbao","Bilbao, Spain","ES","Spain",43.2528917846349,-2.92390934097045,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"55.00","","","",NA,2,12,3,1125,"a week ago",NA,7,22,44,286,"2017-03-23",159,"2014-12-08","2017-03-19",90,9,9,10,10,9,9,"t","EBI0006",NA,"t","strict","f","f",2,5.69,TRUE,55
10487669,"https://www.airbnb.com/rooms/10487669",20170323205238,"2017-03-24","Apto. centrico en Bilbao","none","https://a0.muscache.com/im/pictures/de34eff9-e119-4403-885f-919c18d75022.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/de34eff9-e119-4403-885f-919c18d75022.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/de34eff9-e119-4403-885f-919c18d75022.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/de34eff9-e119-4403-885f-919c18d75022.jpg?aki_policy=x_large",54062416,"https://www.airbnb.com/users/show/54062416","Nerea Y Karlos","2016-01-10","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/fb0d21c3-6122-4b2b-9fa3-54ed9febc444.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/fb0d21c3-6122-4b2b-9fa3-54ed9febc444.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Bilbao, Euskadi 48003, Spain",NA,"Bilbao","Vizcaya","Bilbao","Euskadi","48003","Bilbao","Bilbao, Spain","ES","Spain",43.256512197814,-2.92864907474715,"f","Apartment","Entire home/apt",4,1,2,3,"Real Bed",NA,"55.00","","","150.00",20,4,15,2,1125,"5 days ago",NA,6,21,41,153,"2017-03-23",57,"2016-03-16","2017-03-12",92,10,10,10,10,8,9,"t","",NA,"f","strict","f","f",1,4.57,FALSE,55
2214720,"https://www.airbnb.com/rooms/2214720",20170323205238,"2017-03-24","Akelarre Hostel from 2009","none","https://a0.muscache.com/im/pictures/29877620/12d5cdab_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/29877620/12d5cdab_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/29877620/12d5cdab_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/29877620/12d5cdab_original.jpg?aki_policy=x_large",11296499,"https://www.airbnb.com/users/show/11296499","Ainara","2014-01-14","Bilbao, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/users/11296499/profile_pic/1389724910/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/11296499/profile_pic/1389724910/original.jpg?aki_policy=profile_x_medium","",6,6,"t","t","Bilbao, Basque Country 48014, Spain",NA,"Bilbao","Vizcaya","Bilbao","Basque Country","48014","Bilbao","Bilbao, Spain","ES","Spain",43.2697204994872,-2.95491508687007,"t","Bed & Breakfast","Shared room",1,1,1,1,"Real Bed",NA,"17.00","","","",NA,1,0,1,1125,"a week ago",NA,24,54,76,347,"2017-03-23",40,"2014-02-17","2016-12-08",93,10,10,10,10,9,9,"t","",NA,"f","moderate","f","f",2,1.06,FALSE,17
